order_id,order_line_id,customer_id,product_id,region,channel,item_quantity,order_amount,order_status,order_date
ORD0003099,ORD0003099-L1127,CUST000005,PROD000127,West,marketplace,1,97.2,placed,2026-03-13
ORD0003099,ORD0003099-L2094,CUST000005,PROD000094,Northeast,marketplace,2,153.74,placed,2026-03-13
ORD0003099,ORD0003099-L3246,CUST000005,PROD000246,Southeast,mobile,3,293.85,placed,2026-03-13
ORD0003099,ORD0003099-L2100,CUST000005,PROD000100,Southeast,mobile,2,367.94,placed,2026-03-13
ORD0003165,ORD0003165-L1021,CUST000169,PROD000021,West,marketplace,1,24.92,placed,2026-03-13
ORD0003165,ORD0003165-L3183,CUST000169,PROD000183,West,store,3,577.89,placed,2026-03-13
ORD0003427,ORD0003427-L2138,CUST000061,PROD000138,West,marketplace,2,649.98,placed,2026-03-13
ORD0003427,ORD0003427-L3215,CUST000061,PROD000215,Midwest,marketplace,3,705.45,placed,2026-03-13
ORD0003427,ORD0003427-L1022,CUST000061,PROD000022,Midwest,mobile,1,60.39,placed,2026-03-13
ORD0003427,ORD0003427-L2239,CUST000061,PROD000239,Midwest,mobile,2,660.74,placed,2026-03-13
ORD0003434,ORD0003434-L3151,CUST000220,PROD000151,West,web,3,1059.6,placed,2026-03-13
ORD0003434,ORD0003434-L2210,CUST000220,PROD000210,West,store,2,751.38,placed,2026-03-13
ORD0003434,ORD0003434-L3040,CUST000220,PROD000040,Northeast,mobile,3,92.55,placed,2026-03-13
ORD0003434,ORD0003434-L2237,CUST000220,PROD000237,West,web,2,456.02,placed,2026-03-13
ORD0003489,ORD0003489-L2083,CUST000231,PROD000083,West,web,2,432.96,placed,2026-03-13
ORD0003489,ORD0003489-L2027,CUST000231,PROD000027,West,mobile,2,653.14,placed,2026-03-13
ORD0003489,ORD0003489-L1017,CUST000231,PROD000017,Northeast,web,1,282.8,placed,2026-03-13
ORD0003489,ORD0003489-L2119,CUST000231,PROD000119,Midwest,mobile,2,663.38,placed,2026-03-13
ORD0003560,ORD0003560-L1065,CUST000296,PROD000065,West,store,1,62.84,placed,2026-03-13
ORD0003560,ORD0003560-L3126,CUST000296,PROD000126,Southeast,marketplace,3,798.33,placed,2026-03-13
ORD0003560,ORD0003560-L3198,CUST000296,PROD000198,West,store,3,1166.85,placed,2026-03-13
ORD0003560,ORD0003560-L3189,CUST000296,PROD000189,Southeast,mobile,3,286.11,placed,2026-03-13
ORD0003689,ORD0003689-L3054,CUST000308,PROD000054,Midwest,web,3,713.19,placed,2026-03-13
ORD0003689,ORD0003689-L1041,CUST000308,PROD000041,Midwest,marketplace,1,19.24,placed,2026-03-13
ORD0003713,ORD0003713-L2045,CUST000133,PROD000045,West,mobile,2,838.22,placed,2026-03-13
ORD0003713,ORD0003713-L2083,CUST000133,PROD000083,Northeast,marketplace,2,432.96,placed,2026-03-13
ORD0003785,ORD0003785-L1215,CUST000168,PROD000215,West,mobile,1,235.15,placed,2026-03-13
ORD0003878,ORD0003878-L3097,CUST000419,PROD000097,Southeast,marketplace,3,1071.27,placed,2026-03-13
ORD0003878,ORD0003878-L2039,CUST000419,PROD000039,Midwest,web,2,732.42,placed,2026-03-13
ORD0003878,ORD0003878-L3131,CUST000419,PROD000131,Northeast,mobile,3,495.09,placed,2026-03-13
ORD0003994,ORD0003994-L1103,CUST000129,PROD000103,Midwest,web,1,261.44,placed,2026-03-13
ORD0003994,ORD0003994-L2129,CUST000129,PROD000129,Southeast,web,2,239.18,placed,2026-03-13
ORD0003994,ORD0003994-L1028,CUST000129,PROD000028,Midwest,mobile,1,44.28,placed,2026-03-13
ORD0000247,ORD0000247-L2128,CUST000277,PROD000128,Southeast,store,2,65.06,placed,2026-03-14
ORD0000247,ORD0000247-L2140,CUST000277,PROD000140,Northeast,mobile,2,537.3,placed,2026-03-14
ORD0000257,ORD0000257-L1116,CUST000297,PROD000116,Southeast,web,1,240.91,placed,2026-03-14
ORD0000257,ORD0000257-L3034,CUST000297,PROD000034,Northeast,store,3,779.37,placed,2026-03-14
ORD0000275,ORD0000275-L2026,CUST000089,PROD000026,Southeast,web,2,177.06,placed,2026-03-14
ORD0000275,ORD0000275-L3110,CUST000089,PROD000110,Southeast,web,3,644.97,placed,2026-03-14
ORD0000275,ORD0000275-L2191,CUST000089,PROD000191,Midwest,store,2,679.72,placed,2026-03-14
ORD0000402,ORD0000402-L1175,CUST000486,PROD000175,Northeast,store,1,375.54,placed,2026-03-14
ORD0000462,ORD0000462-L2244,CUST000408,PROD000244,Southeast,mobile,2,822.82,placed,2026-03-14
ORD0000462,ORD0000462-L1250,CUST000408,PROD000250,Midwest,store,1,371.97,placed,2026-03-14
ORD0000462,ORD0000462-L3017,CUST000408,PROD000017,Midwest,web,3,893.04,placed,2026-03-14
ORD0000538,ORD0000538-L3110,CUST000020,PROD000110,Midwest,web,3,644.97,placed,2026-03-14
ORD0000538,ORD0000538-L1173,CUST000020,PROD000173,Southeast,web,1,232.94,placed,2026-03-14
ORD0000538,ORD0000538-L3118,CUST000020,PROD000118,Midwest,web,3,864.96,placed,2026-03-14
ORD0000634,ORD0000634-L1098,CUST000223,PROD000098,Southeast,store,1,437.25,placed,2026-03-14
ORD0000634,ORD0000634-L2052,CUST000223,PROD000052,Midwest,web,2,398.48,placed,2026-03-14
ORD0000634,ORD0000634-L2193,CUST000223,PROD000193,Midwest,store,2,982.26,placed,2026-03-14
ORD0000634,ORD0000634-L1062,CUST000223,PROD000062,Northeast,mobile,1,239.62,placed,2026-03-14
ORD0000658,ORD0000658-L2167,CUST000351,PROD000167,West,store,2,324.92,placed,2026-03-14
ORD0000658,ORD0000658-L1156,CUST000351,PROD000156,Midwest,marketplace,1,78.82,placed,2026-03-14
ORD0000658,ORD0000658-L2237,CUST000351,PROD000237,West,store,2,456.02,placed,2026-03-14
ORD0000658,ORD0000658-L2175,CUST000351,PROD000175,Northeast,web,2,751.08,placed,2026-03-14
ORD0000666,ORD0000666-L3217,CUST000293,PROD000217,Midwest,mobile,3,394.65,placed,2026-03-14
ORD0000666,ORD0000666-L2230,CUST000293,PROD000230,West,mobile,2,546.94,placed,2026-03-14
ORD0000666,ORD0000666-L3032,CUST000293,PROD000032,Southeast,marketplace,3,606.03,placed,2026-03-14
ORD0000666,ORD0000666-L2103,CUST000293,PROD000103,Southeast,marketplace,2,550.4,placed,2026-03-14
ORD0000743,ORD0000743-L2095,CUST000042,PROD000095,Midwest,marketplace,2,36.72,placed,2026-03-14
ORD0000743,ORD0000743-L3083,CUST000042,PROD000083,Southeast,store,3,649.44,placed,2026-03-14
ORD0000743,ORD0000743-L1112,CUST000042,PROD000112,West,web,1,261.78,placed,2026-03-14
ORD0000767,ORD0000767-L3071,CUST000205,PROD000071,Midwest,store,3,269.97,placed,2026-03-14
ORD0000842,ORD0000842-L3162,CUST000355,PROD000162,West,store,3,814.89,placed,2026-03-14
ORD0000842,ORD0000842-L2247,CUST000355,PROD000247,Midwest,store,2,651.56,placed,2026-03-14
ORD0000926,ORD0000926-L1025,CUST000165,PROD000025,Northeast,store,1,357.57,placed,2026-03-14
ORD0000926,ORD0000926-L3097,CUST000165,PROD000097,Southeast,mobile,3,1071.27,placed,2026-03-14
ORD0000926,ORD0000926-L1085,CUST000165,PROD000085,West,mobile,1,464.15,placed,2026-03-14
ORD0000926,ORD0000926-L1080,CUST000165,PROD000080,West,web,1,273.56,placed,2026-03-14
ORD0001079,ORD0001079-L1096,CUST000033,PROD000096,West,web,1,86.71,placed,2026-03-14
ORD0001079,ORD0001079-L1201,CUST000033,PROD000201,Northeast,store,1,368.5,placed,2026-03-14
ORD0001116,ORD0001116-L2069,CUST000283,PROD000069,Northeast,marketplace,2,258.7,placed,2026-03-14
ORD0001116,ORD0001116-L1163,CUST000283,PROD000163,Midwest,marketplace,1,375.96,placed,2026-03-14
ORD0001116,ORD0001116-L3161,CUST000283,PROD000161,Southeast,store,3,738.63,placed,2026-03-14
ORD0001142,ORD0001142-L2068,CUST000326,PROD000068,Midwest,mobile,2,272.36,placed,2026-03-14
ORD0001142,ORD0001142-L1005,CUST000326,PROD000005,Midwest,mobile,1,319.36,placed,2026-03-14
ORD0001142,ORD0001142-L1176,CUST000326,PROD000176,Southeast,web,1,352.64,placed,2026-03-14
ORD0001204,ORD0001204-L1097,CUST000499,PROD000097,Northeast,store,1,375.88,placed,2026-03-14
ORD0001204,ORD0001204-L2013,CUST000499,PROD000013,West,web,2,884.52,placed,2026-03-14
ORD0001229,ORD0001229-L2014,CUST000056,PROD000014,Midwest,marketplace,2,434.18,placed,2026-03-14
ORD0001229,ORD0001229-L3206,CUST000056,PROD000206,Northeast,store,3,1115.37,placed,2026-03-14
ORD0001229,ORD0001229-L1070,CUST000056,PROD000070,Midwest,web,1,238.08,placed,2026-03-14
ORD0001348,ORD0001348-L3072,CUST000429,PROD000072,Northeast,marketplace,3,674.79,placed,2026-03-14
ORD0001348,ORD0001348-L1128,CUST000429,PROD000128,Southeast,marketplace,1,34.24,placed,2026-03-14
ORD0001451,ORD0001451-L1114,CUST000100,PROD000114,Northeast,marketplace,1,418.37,placed,2026-03-14
ORD0001451,ORD0001451-L3212,CUST000100,PROD000212,Northeast,store,3,614.34,placed,2026-03-14
ORD0001451,ORD0001451-L1216,CUST000100,PROD000216,Northeast,marketplace,1,42.25,placed,2026-03-14
ORD0001451,ORD0001451-L3046,CUST000100,PROD000046,West,store,3,674.4,placed,2026-03-14
ORD0001498,ORD0001498-L1173,CUST000461,PROD000173,Midwest,store,1,232.94,placed,2026-03-14
ORD0001498,ORD0001498-L2075,CUST000461,PROD000075,Southeast,web,2,564.02,placed,2026-03-14
ORD0001498,ORD0001498-L2230,CUST000461,PROD000230,Southeast,store,2,579.12,placed,2026-03-14
ORD0001635,ORD0001635-L1022,CUST000494,PROD000022,Midwest,web,1,60.39,placed,2026-03-14
ORD0001682,ORD0001682-L1162,CUST000399,PROD000162,Midwest,web,1,319.57,placed,2026-03-14
ORD0001682,ORD0001682-L3010,CUST000399,PROD000010,Midwest,store,3,370.65,placed,2026-03-14
ORD0001682,ORD0001682-L3201,CUST000399,PROD000201,West,mobile,3,1050.21,placed,2026-03-14
ORD0001682,ORD0001682-L3149,CUST000399,PROD000149,Northeast,web,3,958.23,placed,2026-03-14
ORD0001710,ORD0001710-L1089,CUST000497,PROD000089,Southeast,web,1,31.56,placed,2026-03-14
ORD0001710,ORD0001710-L1172,CUST000497,PROD000172,Southeast,web,1,464.24,placed,2026-03-14
ORD0001710,ORD0001710-L2180,CUST000497,PROD000180,Northeast,store,2,669.88,placed,2026-03-14
ORD0001788,ORD0001788-L2069,CUST000279,PROD000069,Southeast,marketplace,2,258.7,placed,2026-03-14
ORD0001896,ORD0001896-L2002,CUST000166,PROD000002,Midwest,mobile,2,837.1,placed,2026-03-14
ORD0001896,ORD0001896-L3223,CUST000166,PROD000223,West,marketplace,3,818.49,placed,2026-03-14
ORD0001896,ORD0001896-L1130,CUST000166,PROD000130,Northeast,mobile,1,435.64,placed,2026-03-14
ORD0001968,ORD0001968-L3168,CUST000051,PROD000168,Southeast,marketplace,3,963.99,placed,2026-03-14
ORD0001968,ORD0001968-L2128,CUST000051,PROD000128,Northeast,store,2,68.48,placed,2026-03-14
ORD0001968,ORD0001968-L3173,CUST000051,PROD000173,West,web,3,660.0,placed,2026-03-14
ORD0002031,ORD0002031-L1124,CUST000317,PROD000124,West,marketplace,1,154.16,placed,2026-03-14
ORD0002031,ORD0002031-L2067,CUST000317,PROD000067,Midwest,mobile,2,303.04,placed,2026-03-14
ORD0002031,ORD0002031-L1007,CUST000317,PROD000007,Midwest,marketplace,1,364.94,placed,2026-03-14
ORD0002074,ORD0002074-L1028,CUST000074,PROD000028,West,store,1,52.1,placed,2026-03-14
ORD0002074,ORD0002074-L2149,CUST000074,PROD000149,West,mobile,2,574.94,placed,2026-03-14
ORD0002122,ORD0002122-L1100,CUST000014,PROD000100,West,web,1,165.57,placed,2026-03-14
ORD0002122,ORD0002122-L3102,CUST000014,PROD000102,Southeast,store,3,296.31,placed,2026-03-14
ORD0002122,ORD0002122-L2126,CUST000014,PROD000126,Southeast,marketplace,2,591.36,placed,2026-03-14
ORD0002122,ORD0002122-L2141,CUST000014,PROD000141,Midwest,marketplace,2,779.14,placed,2026-03-14
ORD0002168,ORD0002168-L3153,CUST000245,PROD000153,West,store,3,1075.05,placed,2026-03-14
ORD0002168,ORD0002168-L3187,CUST000245,PROD000187,Northeast,mobile,3,282.99,placed,2026-03-14
ORD0002504,ORD0002504-L2207,CUST000499,PROD000207,Southeast,mobile,2,26.94,placed,2026-03-14
ORD0002504,ORD0002504-L3160,CUST000499,PROD000160,Northeast,store,3,195.48,placed,2026-03-14
ORD0002513,ORD0002513-L3184,CUST000011,PROD000184,West,web,3,1010.31,placed,2026-03-14
ORD0002513,ORD0002513-L1225,CUST000011,PROD000225,West,mobile,1,418.28,placed,2026-03-14
ORD0002513,ORD0002513-L1027,CUST000011,PROD000027,Northeast,mobile,1,326.57,placed,2026-03-14
ORD0002513,ORD0002513-L2020,CUST000011,PROD000020,Northeast,mobile,2,877.72,placed,2026-03-14
ORD0002584,ORD0002584-L1052,CUST000016,PROD000052,Northeast,marketplace,1,179.32,placed,2026-03-14
ORD0002584,ORD0002584-L1117,CUST000016,PROD000117,Southeast,mobile,1,431.89,placed,2026-03-14
ORD0002584,ORD0002584-L1044,CUST000016,PROD000044,Southeast,marketplace,1,378.65,placed,2026-03-14
ORD0002584,ORD0002584-L2086,CUST000016,PROD000086,Northeast,store,2,884.06,placed,2026-03-14
ORD0002700,ORD0002700-L3039,CUST000140,PROD000039,Southeast,store,3,1159.65,placed,2026-03-14
ORD0002700,ORD0002700-L3204,CUST000140,PROD000204,West,web,3,1283.97,placed,2026-03-14
ORD0002700,ORD0002700-L2085,CUST000140,PROD000085,Northeast,web,2,881.88,placed,2026-03-14
ORD0002700,ORD0002700-L2088,CUST000140,PROD000088,West,store,2,458.04,placed,2026-03-14
ORD0002726,ORD0002726-L1058,CUST000385,PROD000058,Northeast,store,1,308.58,placed,2026-03-14
ORD0002726,ORD0002726-L2120,CUST000385,PROD000120,Midwest,store,2,144.2,placed,2026-03-14
ORD0002726,ORD0002726-L3125,CUST000385,PROD000125,Midwest,marketplace,3,586.62,placed,2026-03-14
ORD0002726,ORD0002726-L2054,CUST000385,PROD000054,West,store,2,475.46,placed,2026-03-14
ORD0002780,ORD0002780-L3129,CUST000298,PROD000129,Northeast,web,3,358.77,placed,2026-03-14
ORD0002780,ORD0002780-L2212,CUST000298,PROD000212,Northeast,mobile,2,389.08,placed,2026-03-14
ORD0002780,ORD0002780-L1102,CUST000298,PROD000102,Northeast,web,1,116.2,placed,2026-03-14
ORD0002857,ORD0002857-L1102,CUST000185,PROD000102,Midwest,store,1,104.58,placed,2026-03-14
ORD0002857,ORD0002857-L2008,CUST000185,PROD000008,Southeast,store,2,508.58,placed,2026-03-14
ORD0002857,ORD0002857-L1108,CUST000185,PROD000108,Northeast,mobile,1,259.31,placed,2026-03-14
ORD0002857,ORD0002857-L2104,CUST000185,PROD000104,West,mobile,2,656.32,placed,2026-03-14
ORD0002930,ORD0002930-L2157,CUST000174,PROD000157,Southeast,marketplace,2,551.48,placed,2026-03-14
ORD0002930,ORD0002930-L1068,CUST000174,PROD000068,Midwest,web,1,143.35,placed,2026-03-14
ORD0002930,ORD0002930-L3214,CUST000174,PROD000214,Northeast,mobile,3,388.17,placed,2026-03-14
ORD0002930,ORD0002930-L2198,CUST000174,PROD000198,Southeast,web,2,823.66,placed,2026-03-14
ORD0002976,ORD0002976-L1136,CUST000411,PROD000136,Midwest,mobile,1,106.18,placed,2026-03-14
ORD0002976,ORD0002976-L3100,CUST000411,PROD000100,West,mobile,3,551.91,placed,2026-03-14
ORD0002976,ORD0002976-L1176,CUST000411,PROD000176,Southeast,marketplace,1,371.2,placed,2026-03-14
ORD0002980,ORD0002980-L1121,CUST000483,PROD000121,Midwest,marketplace,1,314.29,placed,2026-03-14
ORD0002980,ORD0002980-L3035,CUST000483,PROD000035,Southeast,mobile,3,1461.69,placed,2026-03-14
ORD0002980,ORD0002980-L3169,CUST000483,PROD000169,Southeast,web,3,934.05,placed,2026-03-14
ORD0002980,ORD0002980-L2236,CUST000483,PROD000236,West,web,2,215.7,placed,2026-03-14
ORD0002995,ORD0002995-L3219,CUST000492,PROD000219,Northeast,web,3,1272.18,placed,2026-03-14
ORD0002995,ORD0002995-L2116,CUST000492,PROD000116,Midwest,mobile,2,481.82,placed,2026-03-14
ORD0002995,ORD0002995-L1191,CUST000492,PROD000191,Northeast,mobile,1,305.87,placed,2026-03-14
ORD0002995,ORD0002995-L2030,CUST000492,PROD000030,Northeast,web,2,142.18,placed,2026-03-14
ORD0003037,ORD0003037-L2167,CUST000233,PROD000167,Midwest,store,2,324.92,placed,2026-03-14
ORD0003037,ORD0003037-L3008,CUST000233,PROD000008,Northeast,marketplace,3,724.74,placed,2026-03-14
ORD0003037,ORD0003037-L1056,CUST000233,PROD000056,Midwest,mobile,1,84.18,placed,2026-03-14
ORD0003081,ORD0003081-L3080,CUST000317,PROD000080,Midwest,store,3,779.64,placed,2026-03-14
ORD0003092,ORD0003092-L3165,CUST000174,PROD000165,Southeast,web,3,1255.17,placed,2026-03-14
ORD0003092,ORD0003092-L1087,CUST000174,PROD000087,Southeast,marketplace,1,176.12,placed,2026-03-14
ORD0003209,ORD0003209-L3222,CUST000206,PROD000222,Northeast,web,3,558.6,placed,2026-03-14
ORD0003232,ORD0003232-L2121,CUST000365,PROD000121,Southeast,marketplace,2,597.16,placed,2026-03-14
ORD0003232,ORD0003232-L1047,CUST000365,PROD000047,Northeast,store,1,132.48,placed,2026-03-14
ORD0003232,ORD0003232-L3231,CUST000365,PROD000231,West,store,3,228.93,placed,2026-03-14
ORD0003330,ORD0003330-L2177,CUST000086,PROD000177,Midwest,mobile,2,67.96,placed,2026-03-14
ORD0003330,ORD0003330-L3136,CUST000086,PROD000136,West,mobile,3,353.94,placed,2026-03-14
ORD0003344,ORD0003344-L1214,CUST000097,PROD000214,West,mobile,1,129.39,placed,2026-03-14
ORD0003344,ORD0003344-L2007,CUST000097,PROD000007,Midwest,mobile,2,729.88,placed,2026-03-14
ORD0003380,ORD0003380-L1191,CUST000432,PROD000191,Midwest,web,1,339.86,placed,2026-03-14
ORD0003380,ORD0003380-L2107,CUST000432,PROD000107,West,mobile,2,856.16,placed,2026-03-14
ORD0003380,ORD0003380-L3070,CUST000432,PROD000070,Northeast,web,3,753.9,placed,2026-03-14
ORD0003412,ORD0003412-L2017,CUST000121,PROD000017,Northeast,mobile,2,535.82,placed,2026-03-14
ORD0003412,ORD0003412-L2217,CUST000121,PROD000217,West,web,2,263.1,placed,2026-03-14
ORD0003412,ORD0003412-L2228,CUST000121,PROD000228,Northeast,web,2,157.92,placed,2026-03-14
ORD0003412,ORD0003412-L3018,CUST000121,PROD000018,Midwest,marketplace,3,764.1,placed,2026-03-14
ORD0003414,ORD0003414-L1071,CUST000347,PROD000071,Northeast,marketplace,1,99.99,placed,2026-03-14
ORD0003414,ORD0003414-L3176,CUST000347,PROD000176,Midwest,mobile,3,1113.6,placed,2026-03-14
ORD0003414,ORD0003414-L1140,CUST000347,PROD000140,Midwest,mobile,1,254.51,placed,2026-03-14
ORD0003733,ORD0003733-L3056,CUST000349,PROD000056,Midwest,marketplace,3,239.25,placed,2026-03-14
ORD0003796,ORD0003796-L3225,CUST000235,PROD000225,Midwest,marketplace,3,1254.84,placed,2026-03-14
ORD0003796,ORD0003796-L1160,CUST000235,PROD000160,West,store,1,68.78,placed,2026-03-14
ORD0003796,ORD0003796-L2194,CUST000235,PROD000194,Northeast,store,2,368.72,placed,2026-03-14
ORD0003796,ORD0003796-L1005,CUST000235,PROD000005,West,mobile,1,303.39,placed,2026-03-14
ORD0003812,ORD0003812-L1083,CUST000379,PROD000083,Midwest,web,1,216.48,placed,2026-03-14
ORD0003812,ORD0003812-L2235,CUST000379,PROD000235,West,store,2,129.08,placed,2026-03-14
ORD0003812,ORD0003812-L1058,CUST000379,PROD000058,West,mobile,1,308.58,placed,2026-03-14
ORD0003812,ORD0003812-L3124,CUST000379,PROD000124,Southeast,marketplace,3,489.66,placed,2026-03-14
ORD0003836,ORD0003836-L2037,CUST000354,PROD000037,Midwest,store,2,872.5,placed,2026-03-14
ORD0003836,ORD0003836-L3110,CUST000354,PROD000110,Midwest,marketplace,3,611.04,placed,2026-03-14
ORD0003836,ORD0003836-L1212,CUST000354,PROD000212,West,mobile,1,184.3,placed,2026-03-14
ORD0000312,ORD0000312-L1162,CUST000087,PROD000162,West,mobile,1,287.61,placed,2026-03-15
ORD0000312,ORD0000312-L1002,CUST000087,PROD000002,Southeast,store,1,440.58,placed,2026-03-15
ORD0000327,ORD0000327-L2013,CUST000402,PROD000013,Southeast,web,2,884.52,placed,2026-03-15
ORD0000327,ORD0000327-L2178,CUST000402,PROD000178,Northeast,marketplace,2,451.16,placed,2026-03-15
ORD0000327,ORD0000327-L1029,CUST000402,PROD000029,West,marketplace,1,450.32,placed,2026-03-15
ORD0000327,ORD0000327-L1237,CUST000402,PROD000237,West,marketplace,1,228.01,placed,2026-03-15
ORD0000362,ORD0000362-L3068,CUST000271,PROD000068,Midwest,mobile,3,430.05,placed,2026-03-15
ORD0000362,ORD0000362-L1076,CUST000271,PROD000076,Northeast,store,1,67.83,placed,2026-03-15
ORD0000373,ORD0000373-L2188,CUST000434,PROD000188,West,web,2,63.62,placed,2026-03-15
ORD0000373,ORD0000373-L1049,CUST000434,PROD000049,Northeast,store,1,136.75,placed,2026-03-15
ORD0000425,ORD0000425-L3126,CUST000338,PROD000126,Northeast,web,3,798.33,placed,2026-03-15
ORD0000425,ORD0000425-L2093,CUST000338,PROD000093,Southeast,marketplace,2,745.82,placed,2026-03-15
ORD0000425,ORD0000425-L1205,CUST000338,PROD000205,Southeast,mobile,1,270.86,placed,2026-03-15
ORD0000425,ORD0000425-L2009,CUST000338,PROD000009,Northeast,store,2,726.02,placed,2026-03-15
ORD0000858,ORD0000858-L3078,CUST000045,PROD000078,West,marketplace,3,69.21,placed,2026-03-15
ORD0000858,ORD0000858-L3212,CUST000045,PROD000212,Midwest,mobile,3,522.18,placed,2026-03-15
ORD0000975,ORD0000975-L2213,CUST000062,PROD000213,Southeast,mobile,2,20.7,placed,2026-03-15
ORD0001082,ORD0001082-L1017,CUST000339,PROD000017,Northeast,store,1,282.8,placed,2026-03-15
ORD0001082,ORD0001082-L2193,CUST000339,PROD000193,Southeast,store,2,933.14,placed,2026-03-15
ORD0001082,ORD0001082-L3001,CUST000339,PROD000001,Southeast,marketplace,3,1142.58,placed,2026-03-15
ORD0001082,ORD0001082-L2199,CUST000339,PROD000199,Southeast,web,2,68.86,placed,2026-03-15
ORD0001101,ORD0001101-L3162,CUST000140,PROD000162,West,mobile,3,862.83,placed,2026-03-15
ORD0001159,ORD0001159-L2244,CUST000016,PROD000244,Midwest,mobile,2,866.12,placed,2026-03-15
ORD0001217,ORD0001217-L2067,CUST000251,PROD000067,Northeast,marketplace,2,336.72,placed,2026-03-15
ORD0001257,ORD0001257-L1235,CUST000335,PROD000235,Northeast,mobile,1,64.54,placed,2026-03-15
ORD0001257,ORD0001257-L1210,CUST000335,PROD000210,West,web,1,419.89,placed,2026-03-15
ORD0001257,ORD0001257-L1158,CUST000335,PROD000158,Midwest,mobile,1,98.14,placed,2026-03-15
ORD0001257,ORD0001257-L1169,CUST000335,PROD000169,Southeast,web,1,327.74,placed,2026-03-15
ORD0001328,ORD0001328-L1061,CUST000455,PROD000061,Northeast,web,1,319.32,placed,2026-03-15
ORD0001328,ORD0001328-L2238,CUST000455,PROD000238,Southeast,web,2,170.18,placed,2026-03-15
ORD0001328,ORD0001328-L1164,CUST000455,PROD000164,Southeast,store,1,15.93,placed,2026-03-15
ORD0001328,ORD0001328-L1040,CUST000455,PROD000040,Midwest,store,1,29.31,placed,2026-03-15
ORD0001376,ORD0001376-L3147,CUST000205,PROD000147,Southeast,marketplace,3,742.89,placed,2026-03-15
ORD0001376,ORD0001376-L3184,CUST000205,PROD000184,West,store,3,959.79,placed,2026-03-15
ORD0001376,ORD0001376-L1174,CUST000205,PROD000174,Midwest,web,1,323.28,placed,2026-03-15
ORD0001509,ORD0001509-L3119,CUST000120,PROD000119,Northeast,store,3,1047.45,placed,2026-03-15
ORD0001509,ORD0001509-L2025,CUST000120,PROD000025,Southeast,marketplace,2,715.14,placed,2026-03-15
ORD0001509,ORD0001509-L3072,CUST000120,PROD000072,Northeast,marketplace,3,749.76,placed,2026-03-15
ORD0001647,ORD0001647-L3150,CUST000037,PROD000150,Southeast,store,3,1264.26,placed,2026-03-15
ORD0001647,ORD0001647-L1177,CUST000037,PROD000177,Northeast,mobile,1,33.98,placed,2026-03-15
ORD0001655,ORD0001655-L2196,CUST000030,PROD000196,Northeast,marketplace,2,684.36,placed,2026-03-15
ORD0001754,ORD0001754-L1249,CUST000135,PROD000249,Southeast,marketplace,1,122.1,placed,2026-03-15
ORD0001754,ORD0001754-L2208,CUST000135,PROD000208,Midwest,web,2,182.24,placed,2026-03-15
ORD0001797,ORD0001797-L2170,CUST000317,PROD000170,West,marketplace,2,66.06,placed,2026-03-15
ORD0001797,ORD0001797-L3240,CUST000317,PROD000240,Southeast,marketplace,3,1150.08,placed,2026-03-15
ORD0001865,ORD0001865-L1250,CUST000142,PROD000250,Northeast,mobile,1,371.97,placed,2026-03-15
ORD0001953,ORD0001953-L3062,CUST000112,PROD000062,West,web,3,718.86,placed,2026-03-15
ORD0001953,ORD0001953-L1191,CUST000112,PROD000191,West,mobile,1,339.86,placed,2026-03-15
ORD0001953,ORD0001953-L1084,CUST000112,PROD000084,Northeast,marketplace,1,113.19,placed,2026-03-15
ORD0001953,ORD0001953-L2143,CUST000112,PROD000143,Northeast,store,2,662.56,placed,2026-03-15
ORD0001988,ORD0001988-L3157,CUST000445,PROD000157,Northeast,marketplace,3,785.85,placed,2026-03-15
ORD0001988,ORD0001988-L3174,CUST000445,PROD000174,West,mobile,3,921.36,placed,2026-03-15
ORD0002004,ORD0002004-L2093,CUST000274,PROD000093,Northeast,marketplace,2,828.68,placed,2026-03-15
ORD0002004,ORD0002004-L2011,CUST000274,PROD000011,Southeast,web,2,642.52,placed,2026-03-15
ORD0002004,ORD0002004-L3125,CUST000274,PROD000125,Northeast,web,3,555.75,placed,2026-03-15
ORD0002004,ORD0002004-L2174,CUST000274,PROD000174,Midwest,mobile,2,614.24,placed,2026-03-15
ORD0002086,ORD0002086-L2102,CUST000442,PROD000102,Midwest,mobile,2,220.78,placed,2026-03-15
ORD0002086,ORD0002086-L2196,CUST000442,PROD000196,West,mobile,2,760.4,placed,2026-03-15
ORD0002086,ORD0002086-L3081,CUST000442,PROD000081,West,marketplace,3,760.05,placed,2026-03-15
ORD0002086,ORD0002086-L2203,CUST000442,PROD000203,Midwest,store,2,671.9,placed,2026-03-15
ORD0002181,ORD0002181-L1160,CUST000181,PROD000160,Northeast,mobile,1,68.78,placed,2026-03-15
ORD0002185,ORD0002185-L1128,CUST000350,PROD000128,West,marketplace,1,34.24,placed,2026-03-15
ORD0002185,ORD0002185-L2158,CUST000350,PROD000158,Northeast,web,2,196.28,placed,2026-03-15
ORD0002268,ORD0002268-L3031,CUST000057,PROD000031,Southeast,web,3,264.63,placed,2026-03-15
ORD0002268,ORD0002268-L3002,CUST000057,PROD000002,Northeast,mobile,3,1321.74,placed,2026-03-15
ORD0002268,ORD0002268-L3001,CUST000057,PROD000001,Midwest,store,3,1206.06,placed,2026-03-15
ORD0002337,ORD0002337-L3246,CUST000107,PROD000246,Southeast,marketplace,3,293.85,placed,2026-03-15
