order_item_id,order_id,line_number,date_key,customer_key,product_key,quantity,returned_qty,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,refunded_amount,recognized_revenue,cogs_amount,profit_amount
16648,6635,2,20250520,4830,5,3,0,229.13,0.0,687.39,0.0,687.39,0.0,687.39,500.25,187.14
16649,6635,3,20250520,4830,41,1,0,227.3,0.0,227.3,0.0,227.3,0.0,227.3,184.59,42.71000000000001
16650,6636,1,20251028,2392,63,3,0,233.0,0.0,699.0,0.0,699.0,0.0,699.0,580.3499999999999,118.65000000000009
16651,6637,1,20251013,4320,76,1,0,79.93,0.05,79.93,3.9965000000000006,75.93350000000001,0.0,75.93350000000001,52.77,23.163500000000006
16652,6637,2,20251013,4320,14,1,0,10.06,0.0,10.06,0.0,10.06,0.0,10.06,7.05,3.0100000000000007
16653,6637,3,20251013,4320,45,3,0,64.0,0.05,192.0,9.600000000000001,182.4,0.0,182.4,135.24,47.16
16654,6637,4,20251013,4320,153,3,0,25.94,0.0,77.82000000000001,0.0,77.82000000000001,0.0,77.82000000000001,53.25,24.570000000000007
16655,6638,1,20250725,2427,18,1,0,13.68,0.15,13.68,2.052,11.628,0.0,11.628,7.15,4.478
16656,6638,2,20250725,2427,5,3,0,206.33,0.0,618.99,0.0,618.99,0.0,618.99,500.25,118.74000000000001
16657,6639,1,20250715,1620,157,1,0,222.52,0.0,222.52,0.0,222.52,0.0,222.52,155.72,66.80000000000001
16658,6639,2,20250715,1620,165,3,0,222.47,0.0,667.41,0.0,667.41,0.0,667.41,501.39,166.01999999999998
16659,6639,3,20250715,1620,139,3,0,178.97,0.0,536.91,0.0,536.91,0.0,536.91,387.27,149.64
16660,6640,1,20241124,3615,113,1,0,12.09,0.0,12.09,0.0,12.09,0.0,12.09,9.5,2.59
16661,6641,1,20240907,3637,75,3,0,138.64,0.0,415.91999999999996,0.0,415.91999999999996,0.0,415.91999999999996,263.04,152.87999999999994
16662,6641,2,20240907,3637,57,2,0,98.21,0.15,196.42,29.462999999999997,166.957,0.0,166.957,141.68,25.276999999999987
16663,6641,3,20240907,3637,133,3,0,214.22,0.0,642.66,0.0,642.66,0.0,642.66,350.37,292.28999999999996
16664,6642,1,20250214,604,155,3,0,239.54,0.1,718.62,71.86200000000001,646.758,0.0,646.758,468.68999999999994,178.0680000000001
16665,6642,2,20250214,604,14,2,0,10.04,0.0,20.08,0.0,20.08,0.0,20.08,14.1,5.979999999999999
16666,6642,3,20250214,604,96,1,0,247.54,0.0,247.54,0.0,247.54,0.0,247.54,165.54,82.0
16667,6642,4,20250214,604,54,1,0,226.74,0.0,226.74,0.0,226.74,0.0,226.74,157.38,69.36000000000001
16668,6643,1,20250530,380,111,2,0,77.14,0.0,154.28,0.0,154.28,0.0,154.28,88.38,65.9
16669,6643,2,20250530,380,120,3,1,90.92,0.05,272.76,13.638,259.122,86.374,172.74800000000002,180.48,-7.731999999999971
16670,6643,3,20250530,380,16,2,0,26.46,0.0,52.92,0.0,52.92,0.0,52.92,38.82,14.100000000000001
16671,6644,1,20250113,3790,71,2,0,76.15,0.0,152.3,0.0,152.3,0.0,152.3,82.2,70.10000000000001
16672,6644,2,20250113,3790,161,3,0,264.44,0.0,793.3199999999999,0.0,793.3199999999999,0.0,793.3199999999999,553.02,240.29999999999995
16673,6644,3,20250113,3790,69,3,0,355.37,0.0,1066.1100000000001,0.0,1066.1100000000001,0.0,1066.1100000000001,590.55,475.5600000000002
16674,6644,4,20250113,3790,110,1,0,178.63,0.0,178.63,0.0,178.63,0.0,178.63,103.66,74.97
16675,6645,1,20240531,682,118,1,0,46.95,0.05,46.95,2.3475,44.602500000000006,0.0,44.602500000000006,26.73,17.872500000000006
16676,6646,1,20240111,2296,35,3,0,205.86,0.0,617.58,0.0,617.58,0.0,617.58,443.43,174.15000000000003
16677,6646,2,20240111,2296,56,3,0,70.09,0.0,210.27,0.0,210.27,0.0,210.27,190.2,20.07000000000002
16678,6647,1,20240212,2299,150,3,0,14.46,0.0,43.38,0.0,43.38,0.0,43.38,26.22,17.160000000000004
16682,6649,1,20250731,2299,176,1,0,254.97,0.1,254.97,25.497,229.473,0.0,229.473,147.54,81.93300000000002
16683,6649,2,20250731,2299,153,3,0,24.62,0.05,73.86,3.693,70.167,0.0,70.167,53.25,16.917
16684,6649,3,20250731,2299,16,2,0,24.59,0.0,49.18,0.0,49.18,0.0,49.18,38.82,10.36
16685,6649,4,20250731,2299,24,2,0,213.9,0.1,427.8,42.78,385.02,0.0,385.02,212.24,172.77999999999997
16686,6650,1,20250730,4754,171,1,0,233.23,0.05,233.23,11.6615,221.5685,0.0,221.5685,138.36,83.20849999999999
16687,6650,2,20250730,4754,160,2,0,214.58,0.1,429.16,42.916000000000004,386.244,0.0,386.244,371.98,14.26400000000001
16688,6650,3,20250730,4754,97,3,0,167.59,0.05,502.77,25.1385,477.63149999999996,0.0,477.63149999999996,412.59000000000003,65.04149999999993
16689,6650,4,20250730,4754,127,1,0,59.31,0.0,59.31,0.0,59.31,0.0,59.31,43.54,15.770000000000003
16690,6651,1,20250812,2529,151,1,0,176.57,0.1,176.57,17.657,158.91299999999998,0.0,158.91299999999998,89.56,69.35299999999998
16691,6651,2,20250812,2529,89,1,0,251.73,0.0,251.73,0.0,251.73,0.0,251.73,144.73,107.0
16692,6651,3,20250812,2529,145,1,1,26.25,0.1,26.25,2.625,23.625,23.625,0.0,21.53,-21.53
16693,6651,4,20250812,2529,42,1,0,212.42,0.0,212.42,0.0,212.42,0.0,212.42,127.63,84.78999999999999
16694,6652,1,20250601,4339,148,3,0,26.87,0.15,80.61,12.0915,68.5185,0.0,68.5185,51.0,17.518500000000003
16695,6653,1,20240117,2376,84,3,0,59.22,0.0,177.66,0.0,177.66,0.0,177.66,142.56,35.099999999999994
16696,6653,2,20240117,2376,71,3,0,71.81,0.0,215.43,0.0,215.43,0.0,215.43,123.30000000000001,92.13
16697,6653,3,20240117,2376,18,1,0,14.45,0.15,14.45,2.1675,12.282499999999999,0.0,12.282499999999999,7.15,5.1324999999999985
16698,6653,4,20240117,2376,23,2,0,229.58,0.0,459.16,0.0,459.16,0.0,459.16,331.9,127.26000000000005
16699,6654,1,20251006,2359,30,1,0,128.11,0.0,128.11,0.0,128.11,0.0,128.11,78.14,49.97000000000001
16700,6654,2,20251006,2359,85,1,0,66.9,0.0,66.9,0.0,66.9,0.0,66.9,42.66,24.24000000000001
16701,6654,3,20251006,2359,25,2,0,23.98,0.05,47.96,2.398,45.562,0.0,45.562,31.9,13.661999999999999
16702,6655,1,20251122,3207,74,2,0,28.68,0.1,57.36,5.736000000000001,51.623999999999995,0.0,51.623999999999995,33.88,17.743999999999993
16703,6655,2,20251122,3207,139,3,0,174.33,0.1,522.99,52.29900000000001,470.69100000000003,0.0,470.69100000000003,387.27,83.42100000000005
16704,6656,1,20250912,1170,14,2,0,11.37,0.15,22.74,3.4109999999999996,19.329,0.0,19.329,14.1,5.229000000000001
16705,6657,1,20241121,4772,76,3,0,87.69,0.05,263.07,13.153500000000001,249.91649999999998,0.0,249.91649999999998,158.31,91.60649999999998
16706,6658,1,20240605,4660,151,2,0,182.54,0.0,365.08,0.0,365.08,0.0,365.08,179.12,185.95999999999998
16707,6658,2,20240605,4660,82,3,0,286.28,0.0,858.8399999999999,0.0,858.8399999999999,0.0,858.8399999999999,584.9399999999999,273.9
16708,6659,1,20251022,864,4,2,0,249.87,0.15,499.74,74.961,424.779,0.0,424.779,265.76,159.019
16709,6660,1,20240515,734,86,2,0,146.5,0.0,293.0,0.0,293.0,0.0,293.0,161.26,131.74
16710,6660,2,20240515,734,71,2,0,75.92,0.0,151.84,0.0,151.84,0.0,151.84,82.2,69.64
16711,6660,3,20240515,734,123,1,0,148.52,0.05,148.52,7.426000000000001,141.09400000000002,0.0,141.09400000000002,79.3,61.794000000000025
16712,6660,4,20240515,734,13,2,0,85.27,0.0,170.54,0.0,170.54,0.0,170.54,126.1,44.44
16713,6661,1,20250729,1788,127,2,0,60.24,0.0,120.48,0.0,120.48,0.0,120.48,87.08,33.400000000000006
16714,6661,2,20250729,1788,132,3,0,135.68,0.1,407.04,40.70400000000001,366.336,0.0,366.336,288.75,77.58600000000001
16715,6662,1,20251205,952,120,2,0,99.32,0.1,198.64,19.864,178.77599999999998,0.0,178.77599999999998,120.32,58.45599999999999
16716,6663,1,20251019,372,100,3,0,36.5,0.15,109.5,16.425,93.075,0.0,93.075,80.16,12.915000000000006
16717,6663,2,20251019,372,137,3,0,192.63,0.0,577.89,0.0,577.89,0.0,577.89,392.73,185.15999999999997
16718,6663,3,20251019,372,95,1,0,229.11,0.1,229.11,22.911,206.199,0.0,206.199,133.57,72.62900000000002
16719,6663,4,20251019,372,135,3,0,117.64,0.05,352.92,17.646,335.274,0.0,335.274,268.77,66.50400000000002
16720,6664,1,20250115,4042,38,2,0,162.69,0.0,325.38,0.0,325.38,0.0,325.38,236.12,89.25999999999999
16721,6665,1,20250831,1000,135,2,0,117.04,0.1,234.08,23.408,210.67200000000003,0.0,210.67200000000003,179.18,31.49200000000002
16722,6666,1,20250829,1843,116,2,0,49.61,0.0,99.22,0.0,99.22,0.0,99.22,76.88,22.340000000000003
16723,6666,2,20250829,1843,119,1,0,141.25,0.0,141.25,0.0,141.25,0.0,141.25,124.11,17.14
16724,6666,3,20250829,1843,84,2,1,58.31,0.05,116.62,5.831,110.789,55.3945,55.3945,95.04,-39.645500000000006
16725,6667,1,20251212,4937,31,3,0,346.6,0.0,1039.8000000000002,0.0,1039.8000000000002,0.0,1039.8000000000002,572.79,467.0100000000002
16726,6668,1,20240920,1995,52,3,1,24.77,0.0,74.31,0.0,74.31,24.77,49.540000000000006,52.019999999999996,-2.4799999999999898
16727,6668,2,20240920,1995,24,2,0,205.84,0.0,411.68,0.0,411.68,0.0,411.68,212.24,199.44
16728,6668,3,20240920,1995,29,2,0,189.71,0.1,379.42,37.942,341.478,0.0,341.478,300.34,41.138000000000034
16729,6669,1,20250404,198,109,3,0,303.68,0.0,911.04,0.0,911.04,0.0,911.04,485.88,425.15999999999997
16730,6669,2,20250404,198,150,3,0,14.14,0.05,42.42,2.121,40.299,0.0,40.299,26.22,14.079
16731,6669,3,20250404,198,44,2,0,241.01,0.15,482.02,72.303,409.717,0.0,409.717,283.64,126.077
16732,6669,4,20250404,198,51,3,1,269.07,0.0,807.21,0.0,807.21,269.07,538.1400000000001,438.75,99.3900000000001
16733,6670,1,20250819,1218,106,1,1,259.56,0.05,259.56,12.978000000000002,246.582,246.582,0.0,138.23,-138.23
16734,6670,2,20250819,1218,3,2,0,66.09,0.15,132.18,19.827,112.35300000000001,0.0,112.35300000000001,97.94,14.413000000000011
16735,6670,3,20250819,1218,68,3,0,244.15,0.0,732.45,0.0,732.45,0.0,732.45,450.33000000000004,282.12
16736,6670,4,20250819,1218,24,1,1,187.68,0.0,187.68,0.0,187.68,187.68,0.0,106.12,-106.12
16737,6671,1,20240614,1069,177,1,0,226.53,0.1,226.53,22.653000000000002,203.877,0.0,203.877,159.36,44.516999999999996
16738,6671,2,20240614,1069,9,2,0,104.56,0.0,209.12,0.0,209.12,0.0,209.12,100.7,108.42
16739,6671,3,20240614,1069,164,3,0,181.91,0.0,545.73,0.0,545.73,0.0,545.73,382.95000000000005,162.77999999999997
16740,6672,1,20240613,2781,41,1,0,240.72,0.0,240.72,0.0,240.72,0.0,240.72,184.59,56.129999999999995
16741,6672,2,20240613,2781,109,3,0,321.8,0.0,965.4000000000001,0.0,965.4000000000001,0.0,965.4000000000001,485.88,479.5200000000001
16742,6673,1,20241011,2133,112,2,0,169.96,0.05,339.92,16.996000000000002,322.92400000000004,0.0,322.92400000000004,262.4,60.52400000000006
16743,6674,1,20240919,385,150,3,0,13.82,0.1,41.46,4.146,37.314,0.0,37.314,26.22,11.094000000000001
16744,6674,2,20240919,385,76,1,0,89.09,0.0,89.09,0.0,89.09,0.0,89.09,52.77,36.32
16745,6674,3,20240919,385,108,2,0,24.25,0.05,48.5,2.4250000000000003,46.075,0.0,46.075,31.12,14.955000000000002
16746,6675,1,20250702,1464,38,2,0,167.57,0.0,335.14,0.0,335.14,0.0,335.14,236.12,99.01999999999998
16747,6675,2,20250702,1464,155,1,0,251.06,0.05,251.06,12.553,238.507,0.0,238.507,156.23,82.27700000000002
16748,6675,3,20250702,1464,81,1,0,260.73,0.1,260.73,26.073000000000004,234.657,0.0,234.657,170.48,64.17700000000002
16749,6675,4,20250702,1464,180,2,0,224.52,0.0,449.04,0.0,449.04,0.0,449.04,353.12,95.92000000000002
16750,6676,1,20251114,2342,2,3,0,255.24,0.1,765.72,76.572,689.148,0.0,689.148,435.09000000000003,254.058
16751,6677,1,20240424,2727,178,3,0,156.4,0.1,469.20000000000005,46.92000000000001,422.28000000000003,0.0,422.28000000000003,233.43,188.85000000000002
16752,6677,2,20240424,2727,58,2,0,21.24,0.0,42.48,0.0,42.48,0.0,42.48,28.48,13.999999999999996
16753,6677,3,20240424,2727,97,3,0,180.41,0.0,541.23,0.0,541.23,0.0,541.23,412.59000000000003,128.64
16756,6679,1,20251109,4953,14,3,0,11.32,0.0,33.96,0.0,33.96,0.0,33.96,21.15,12.810000000000002
16757,6679,2,20251109,4953,31,2,0,362.33,0.05,724.66,36.233,688.427,0.0,688.427,381.86,306.567
16762,6681,1,20240529,3520,41,1,0,215.07,0.05,215.07,10.7535,204.3165,0.0,204.3165,184.59,19.726499999999987
16763,6681,2,20240529,3520,151,1,0,165.02,0.0,165.02,0.0,165.02,0.0,165.02,89.56,75.46000000000001
16764,6681,3,20240529,3520,110,3,0,171.87,0.0,515.61,0.0,515.61,0.0,515.61,310.98,204.63
16765,6681,4,20240529,3520,29,3,0,205.42,0.05,616.26,30.813000000000002,585.447,0.0,585.447,450.51,134.937
16766,6682,1,20250316,2859,149,1,0,349.52,0.0,349.52,0.0,349.52,0.0,349.52,190.65,158.86999999999998
16767,6683,1,20251001,2030,96,3,0,270.21,0.0,810.6299999999999,0.0,810.6299999999999,0.0,810.6299999999999,496.62,314.0099999999999
16768,6683,2,20251001,2030,68,3,0,247.84,0.0,743.52,0.0,743.52,0.0,743.52,450.33000000000004,293.18999999999994
16769,6683,3,20251001,2030,26,2,0,194.81,0.05,389.62,19.481,370.139,0.0,370.139,195.68,174.459
16770,6683,4,20251001,2030,67,3,0,91.41,0.1,274.23,27.423000000000002,246.80700000000002,0.0,246.80700000000002,222.18,24.62700000000001
16771,6684,1,20240929,142,175,1,0,111.74,0.15,111.74,16.761,94.979,0.0,94.979,97.14,-2.1610000000000014
16772,6684,2,20240929,142,93,1,0,173.08,0.05,173.08,8.654000000000002,164.42600000000002,0.0,164.42600000000002,100.99,63.43600000000002
16773,6684,3,20240929,142,55,3,0,60.88,0.1,182.64000000000001,18.264000000000003,164.376,0.0,164.376,118.62,45.756
16774,6685,1,20241219,3415,175,3,0,113.72,0.0,341.15999999999997,0.0,341.15999999999997,0.0,341.15999999999997,291.42,49.73999999999995
16775,6685,2,20241219,3415,87,1,0,7.93,0.05,7.93,0.3965,7.5335,0.0,7.5335,6.48,1.0534999999999997
16776,6685,3,20241219,3415,51,3,0,249.98,0.0,749.9399999999999,0.0,749.9399999999999,0.0,749.9399999999999,438.75,311.18999999999994
16777,6685,4,20241219,3415,173,1,0,257.22,0.0,257.22,0.0,257.22,0.0,257.22,162.54,94.68000000000004
16778,6686,1,20250323,4297,10,1,0,330.4,0.0,330.4,0.0,330.4,0.0,330.4,187.63,142.76999999999998
16779,6686,2,20250323,4297,123,3,0,151.6,0.0,454.79999999999995,0.0,454.79999999999995,0.0,454.79999999999995,237.89999999999998,216.89999999999998
16784,6688,1,20250216,3967,143,1,0,20.67,0.0,20.67,0.0,20.67,0.0,20.67,15.19,5.480000000000002
16785,6688,2,20250216,3967,83,3,0,152.35,0.0,457.04999999999995,0.0,457.04999999999995,0.0,457.04999999999995,322.71,134.33999999999997
16786,6688,3,20250216,3967,145,3,0,26.51,0.0,79.53,0.0,79.53,0.0,79.53,64.59,14.939999999999998
16787,6688,4,20250216,3967,3,3,0,58.37,0.0,175.10999999999999,0.0,175.10999999999999,0.0,175.10999999999999,146.91,28.19999999999999
16788,6689,1,20251130,1146,154,2,0,51.05,0.05,102.1,5.105,96.99499999999999,0.0,96.99499999999999,71.26,25.734999999999985
16789,6689,2,20251130,1146,122,3,0,275.11,0.1,825.33,82.53300000000002,742.797,0.0,742.797,552.0,190.79700000000003
16790,6690,1,20250705,2258,103,3,0,149.71,0.05,449.13,22.456500000000002,426.6735,0.0,426.6735,374.37,52.303499999999985
16791,6691,1,20241104,3585,56,2,0,70.61,0.0,141.22,0.0,141.22,0.0,141.22,126.8,14.420000000000002
16792,6691,2,20241104,3585,170,2,0,172.12,0.05,344.24,17.212,327.028,0.0,327.028,208.6,118.42800000000003
16793,6692,1,20241221,3659,177,3,0,232.72,0.0,698.16,0.0,698.16,0.0,698.16,478.08000000000004,220.07999999999993
16794,6693,1,20250523,3070,106,3,0,264.8,0.05,794.4000000000001,39.720000000000006,754.6800000000001,0.0,754.6800000000001,414.68999999999994,339.9900000000001
16795,6693,2,20250523,3070,175,1,0,121.44,0.05,121.44,6.072,115.368,0.0,115.368,97.14,18.227999999999994
16796,6694,1,20240221,247,79,2,0,39.17,0.05,78.34,3.9170000000000003,74.423,0.0,74.423,61.52,12.902999999999999
16797,6694,2,20240221,247,101,1,1,239.22,0.0,239.22,0.0,239.22,239.22,0.0,156.29,-156.29
16798,6695,1,20240614,3670,114,2,0,120.72,0.0,241.44,0.0,241.44,0.0,241.44,130.78,110.66
16799,6695,2,20240614,3670,122,3,0,274.62,0.0,823.86,0.0,823.86,0.0,823.86,552.0,271.86
16800,6696,1,20240622,2828,43,2,0,223.55,0.05,447.1,22.355000000000004,424.745,0.0,424.745,310.06,114.685
16801,6696,2,20240622,2828,63,2,0,251.2,0.05,502.4,25.12,477.28,0.0,477.28,386.9,90.38
16802,6697,1,20250807,421,127,1,0,63.52,0.0,63.52,0.0,63.52,0.0,63.52,43.54,19.980000000000004
16803,6697,2,20250807,421,17,3,0,41.03,0.1,123.09,12.309000000000001,110.781,0.0,110.781,89.13,21.65100000000001
16804,6698,1,20250823,2695,143,1,0,18.86,0.0,18.86,0.0,18.86,0.0,18.86,15.19,3.67
16805,6699,1,20250821,3665,11,2,1,91.74,0.0,183.48,0.0,183.48,91.74,91.74,120.98,-29.24000000000001
16806,6700,1,20240317,4678,44,3,0,241.89,0.0,725.67,0.0,725.67,0.0,725.67,425.46,300.21
16807,6701,1,20240803,3941,29,1,0,196.45,0.05,196.45,9.8225,186.6275,0.0,186.6275,150.17,36.45750000000001
16808,6701,2,20240803,3941,47,2,0,187.62,0.15,375.24,56.286,318.954,0.0,318.954,230.36,88.594
16809,6701,3,20240803,3941,28,1,0,179.82,0.0,179.82,0.0,179.82,0.0,179.82,100.1,79.72
16810,6701,4,20240803,3941,76,3,0,85.08,0.0,255.24,0.0,255.24,0.0,255.24,158.31,96.93
16811,6702,1,20240815,1310,138,1,0,37.99,0.1,37.99,3.7990000000000004,34.191,0.0,34.191,30.09,4.101000000000003
16812,6703,1,20240118,3437,100,3,0,38.88,0.1,116.64000000000001,11.664000000000001,104.97600000000001,0.0,104.97600000000001,80.16,24.816000000000017
16813,6703,2,20240118,3437,93,3,0,173.13,0.0,519.39,0.0,519.39,0.0,519.39,302.96999999999997,216.42000000000002
16814,6704,1,20240707,3376,26,2,0,169.03,0.0,338.06,0.0,338.06,0.0,338.06,195.68,142.38
16819,6706,1,20251008,4150,105,2,0,157.76,0.0,315.52,0.0,315.52,0.0,315.52,244.58,70.93999999999997
16820,6706,2,20251008,4150,49,1,0,259.12,0.0,259.12,0.0,259.12,0.0,259.12,141.2,117.92000000000002
16821,6706,3,20251008,4150,64,2,0,90.27,0.1,180.54,18.054,162.486,0.0,162.486,127.34,35.14599999999999
16822,6707,1,20240504,807,178,3,0,153.84,0.0,461.52,0.0,461.52,0.0,461.52,233.43,228.08999999999997
16823,6708,1,20250920,3751,116,2,0,54.41,0.0,108.82,0.0,108.82,0.0,108.82,76.88,31.939999999999998
16824,6708,2,20250920,3751,118,3,0,50.8,0.1,152.39999999999998,15.239999999999998,137.15999999999997,0.0,137.15999999999997,80.19,56.96999999999997
16825,6708,3,20250920,3751,98,2,0,258.18,0.0,516.36,0.0,516.36,0.0,516.36,318.94,197.42000000000002
16826,6709,1,20250820,3692,47,3,0,188.05,0.0,564.1500000000001,0.0,564.1500000000001,0.0,564.1500000000001,345.54,218.61000000000007
16827,6709,2,20250820,3692,103,1,0,145.03,0.0,145.03,0.0,145.03,0.0,145.03,124.79,20.239999999999995
16828,6709,3,20250820,3692,20,1,0,168.54,0.05,168.54,8.427,160.113,0.0,160.113,99.3,60.813
16829,6709,4,20250820,3692,108,3,0,23.22,0.1,69.66,6.966,62.693999999999996,0.0,62.693999999999996,46.68,16.013999999999996
16830,6710,1,20240425,4807,54,1,0,212.84,0.0,212.84,0.0,212.84,0.0,212.84,157.38,55.46000000000001
16831,6711,1,20240709,3239,138,1,0,37.02,0.1,37.02,3.7020000000000004,33.318000000000005,0.0,33.318000000000005,30.09,3.228000000000005
16832,6711,2,20240709,3239,53,2,0,236.17,0.05,472.34,23.617,448.72299999999996,0.0,448.72299999999996,307.42,141.30299999999994
16833,6712,1,20241130,361,132,3,0,126.7,0.15,380.1,57.015,323.08500000000004,0.0,323.08500000000004,288.75,34.335000000000036
16834,6713,1,20251119,4919,107,2,0,194.32,0.1,388.64,38.864000000000004,349.77599999999995,0.0,349.77599999999995,231.44,118.33599999999996
16835,6714,1,20250727,1918,145,2,0,24.9,0.1,49.8,4.98,44.81999999999999,0.0,44.81999999999999,43.06,1.759999999999991
16836,6714,2,20250727,1918,86,1,0,147.97,0.0,147.97,0.0,147.97,0.0,147.97,80.63,67.34
16837,6715,1,20251210,2274,106,3,0,273.12,0.0,819.36,0.0,819.36,0.0,819.36,414.68999999999994,404.6700000000001
16838,6715,2,20251210,2274,83,1,0,151.09,0.0,151.09,0.0,151.09,0.0,151.09,107.57,43.52000000000001
16839,6715,3,20251210,2274,40,3,0,93.88,0.0,281.64,0.0,281.64,0.0,281.64,193.32,88.32
16840,6715,4,20251210,2274,20,3,0,195.01,0.1,585.03,58.503,526.5269999999999,0.0,526.5269999999999,297.9,228.62699999999995
16841,6716,1,20240816,4339,152,2,0,40.02,0.0,80.04,0.0,80.04,0.0,80.04,52.68,27.360000000000007
16842,6716,2,20240816,4339,53,1,0,231.46,0.0,231.46,0.0,231.46,0.0,231.46,153.71,77.75
16843,6717,1,20251025,1147,30,2,0,131.09,0.15,262.18,39.327,222.853,0.0,222.853,156.28,66.57300000000001
16844,6717,2,20251025,1147,169,3,0,37.38,0.15,112.14000000000001,16.821,95.31900000000002,0.0,95.31900000000002,65.82000000000001,29.49900000000001
16845,6717,3,20251025,1147,169,3,0,41.8,0.0,125.39999999999999,0.0,125.39999999999999,0.0,125.39999999999999,65.82000000000001,59.579999999999984
16846,6718,1,20251128,3312,103,1,0,148.67,0.1,148.67,14.866999999999999,133.803,0.0,133.803,124.79,9.012999999999991
16847,6718,2,20251128,3312,4,3,0,233.89,0.1,701.67,70.167,631.5029999999999,0.0,631.5029999999999,398.64,232.86299999999994
16848,6718,3,20251128,3312,2,3,0,246.29,0.0,738.87,0.0,738.87,0.0,738.87,435.09000000000003,303.78
16849,6719,1,20250313,3849,96,3,0,278.65,0.0,835.9499999999999,0.0,835.9499999999999,0.0,835.9499999999999,496.62,339.3299999999999
16850,6719,2,20250313,3849,83,1,0,148.04,0.0,148.04,0.0,148.04,0.0,148.04,107.57,40.47
16851,6719,3,20250313,3849,115,3,0,26.97,0.15,80.91,12.1365,68.7735,0.0,68.7735,63.900000000000006,4.873499999999993
16852,6719,4,20250313,3849,135,2,1,112.0,0.0,224.0,0.0,224.0,112.0,112.0,179.18,-67.18
16853,6720,1,20240422,2649,30,2,0,125.17,0.0,250.34,0.0,250.34,0.0,250.34,156.28,94.06
16854,6720,2,20240422,2649,61,1,1,122.82,0.0,122.82,0.0,122.82,122.82,0.0,64.78,-64.78
16855,6720,3,20240422,2649,137,2,0,182.81,0.0,365.62,0.0,365.62,0.0,365.62,261.82,103.80000000000001
16856,6720,4,20240422,2649,46,1,0,9.53,0.05,9.53,0.4765,9.0535,0.0,9.0535,6.81,2.2435
16857,6721,1,20240714,3743,111,2,0,75.87,0.0,151.74,0.0,151.74,0.0,151.74,88.38,63.360000000000014
16858,6721,2,20240714,3743,50,1,0,248.49,0.05,248.49,12.424500000000002,236.06550000000001,0.0,236.06550000000001,134.29,101.77550000000002
16859,6721,3,20240714,3743,47,1,0,198.17,0.05,198.17,9.9085,188.26149999999998,0.0,188.26149999999998,115.18,73.08149999999998
16860,6721,4,20240714,3743,172,3,0,51.37,0.0,154.10999999999999,0.0,154.10999999999999,0.0,154.10999999999999,96.27000000000001,57.839999999999975
16861,6722,1,20240403,3566,51,1,0,252.28,0.1,252.28,25.228,227.052,0.0,227.052,146.25,80.80199999999999
16862,6722,2,20240403,3566,113,2,0,12.32,0.0,24.64,0.0,24.64,0.0,24.64,19.0,5.640000000000001
16863,6722,3,20240403,3566,46,3,1,10.21,0.0,30.630000000000003,0.0,30.630000000000003,10.21,20.42,20.43,-0.00999999999999801
16864,6723,1,20250812,2614,94,3,0,160.9,0.0,482.70000000000005,0.0,482.70000000000005,0.0,482.70000000000005,290.90999999999997,191.79000000000008
16865,6723,2,20250812,2614,143,2,0,19.86,0.0,39.72,0.0,39.72,0.0,39.72,30.38,9.34
16866,6723,3,20250812,2614,77,2,0,213.95,0.1,427.9,42.79,385.10999999999996,0.0,385.10999999999996,224.16,160.94999999999996
16867,6723,4,20250812,2614,42,3,0,222.15,0.0,666.45,0.0,666.45,0.0,666.45,382.89,283.56000000000006
16868,6724,1,20240816,458,161,2,0,286.83,0.0,573.66,0.0,573.66,0.0,573.66,368.68,204.97999999999996
16869,6724,2,20240816,458,64,3,1,95.88,0.0,287.64,0.0,287.64,95.88,191.76,191.01,0.75
16870,6724,3,20240816,458,141,2,0,253.28,0.0,506.56,0.0,506.56,0.0,506.56,348.84,157.72000000000003
16871,6725,1,20250527,3731,166,3,0,169.35,0.0,508.04999999999995,0.0,508.04999999999995,0.0,508.04999999999995,347.82,160.22999999999996
16872,6725,2,20250527,3731,131,1,0,258.04,0.0,258.04,0.0,258.04,0.0,258.04,173.12,84.92000000000002
16873,6725,3,20250527,3731,54,2,0,200.89,0.0,401.78,0.0,401.78,0.0,401.78,314.76,87.01999999999998
16874,6725,4,20250527,3731,126,2,0,185.85,0.0,371.7,0.0,371.7,0.0,371.7,195.56,176.14
16876,6727,1,20251214,1553,70,3,0,161.52,0.0,484.56000000000006,0.0,484.56000000000006,0.0,484.56000000000006,271.35,213.21000000000004
16877,6727,2,20251214,1553,150,3,1,13.08,0.0,39.24,0.0,39.24,13.08,26.160000000000004,26.22,-0.05999999999999517
16878,6727,3,20251214,1553,79,2,0,34.14,0.0,68.28,0.0,68.28,0.0,68.28,61.52,6.759999999999998
16879,6728,1,20250718,4093,139,2,0,170.9,0.0,341.8,0.0,341.8,0.0,341.8,258.18,83.62
16880,6728,2,20250718,4093,174,3,0,231.4,0.05,694.2,34.71,659.49,0.0,659.49,484.32,175.17000000000002
16881,6729,1,20241002,1079,86,3,0,155.52,0.0,466.56000000000006,0.0,466.56000000000006,0.0,466.56000000000006,241.89,224.67000000000007
16882,6730,1,20241214,856,95,3,0,238.68,0.1,716.04,71.604,644.4359999999999,0.0,644.4359999999999,400.71,243.72599999999994
16883,6730,2,20241214,856,144,2,0,283.19,0.0,566.38,0.0,566.38,0.0,566.38,312.28,254.10000000000002
