customer_key,total_revenue,total_orders,loyalty_tier,region_key,region_name
3132,2409.0685,4,Gold,7,West
1889,2408.478,2,Silver,2,Northeast
1519,2408.3185,2,Bronze,4,Southeast
4707,2407.789,2,Silver,4,Southeast
3285,2406.3455,2,Bronze,7,West
1680,2406.2305,4,Bronze,5,Southwest
3512,2404.3675,2,Silver,2,Northeast
2789,2403.333,3,Silver,3,Pacific
2449,2401.371,3,Bronze,7,West
1561,2400.0185,1,Bronze,5,Southwest
2262,2399.922,4,Silver,6,Unknown
1340,2395.255,3,Silver,5,Southwest
605,2393.471,2,Silver,5,Southwest
260,2393.0705,2,Bronze,4,Southeast
4561,2393.052,2,Silver,5,Southwest
2920,2392.985,2,Bronze,1,Midwest
4703,2392.2445000000002,3,Gold,1,Midwest
3992,2388.7125,5,Bronze,1,Midwest
4394,2387.3875,4,Bronze,1,Midwest
3291,2386.5955,2,Silver,1,Midwest
4469,2386.275,3,Silver,3,Pacific
989,2385.626,2,Gold,3,Pacific
4788,2382.466,3,Bronze,4,Southeast
4637,2381.8135,3,Silver,3,Pacific
2127,2381.71,3,Bronze,3,Pacific
1442,2381.704,2,Gold,4,Southeast
3611,2380.619,3,Bronze,4,Southeast
4444,2379.6730000000002,5,Bronze,5,Southwest
1328,2376.4595,4,Silver,7,West
3689,2375.774,2,Bronze,5,Southwest
4349,2371.81,2,Silver,2,Northeast
933,2369.574,4,Bronze,1,Midwest
2614,2369.1325,3,Bronze,5,Southwest
32,2368.2545,2,Gold,3,Pacific
3168,2368.188,2,Gold,4,Southeast
2864,2365.9629999999997,4,Bronze,5,Southwest
1290,2365.7375,4,Gold,7,West
2690,2364.9770000000003,1,Bronze,3,Pacific
1964,2363.165,4,Bronze,7,West
1813,2360.874,2,Bronze,1,Midwest
3741,2360.501,2,Bronze,2,Northeast
511,2360.459,4,Bronze,1,Midwest
1310,2359.4345000000003,4,Silver,4,Southeast
2459,2358.61,2,Bronze,2,Northeast
310,2357.7575,3,Bronze,1,Midwest
2770,2356.8235,2,Silver,3,Pacific
1574,2356.48,3,Silver,5,Southwest
3588,2355.915,3,Bronze,5,Southwest
2703,2355.1490000000003,2,Silver,5,Southwest
2003,2353.3940000000002,3,Silver,3,Pacific
161,2352.362,5,Gold,1,Midwest
3980,2352.0370000000003,3,Silver,5,Southwest
774,2351.827,5,Silver,2,Northeast
2054,2349.859,2,Bronze,2,Northeast
2396,2349.0205,3,Gold,2,Northeast
1541,2344.589,3,Gold,3,Pacific
2350,2344.4485,3,Bronze,7,West
3989,2344.284,3,Bronze,2,Northeast
5,2344.251,3,Bronze,7,West
529,2343.871,2,Gold,2,Northeast
2133,2343.504,3,Bronze,7,West
2846,2343.119,3,Bronze,1,Midwest
1627,2343.0795,2,Silver,7,West
990,2342.9445,3,Bronze,5,Southwest
2212,2342.7200000000003,2,Silver,2,Northeast
330,2341.37,4,Bronze,1,Midwest
1401,2339.7754999999997,3,Bronze,5,Southwest
3862,2339.6895,1,Bronze,4,Southeast
4081,2338.002,3,Bronze,3,Pacific
568,2337.648,2,Bronze,1,Midwest
4617,2337.557,5,Bronze,1,Midwest
733,2335.424,3,Silver,3,Pacific
4136,2335.219,2,Silver,2,Northeast
1338,2334.378,2,Bronze,2,Northeast
1962,2333.9455000000003,2,Bronze,1,Midwest
3041,2333.645,2,Bronze,3,Pacific
3967,2332.204,3,Silver,7,West
2065,2330.849,4,Bronze,2,Northeast
4742,2328.8325,5,Bronze,1,Midwest
455,2328.7574999999997,3,Gold,4,Southeast
1122,2327.5335,5,Bronze,5,Southwest
2913,2327.3540000000003,3,Bronze,4,Southeast
1378,2326.9985,2,Gold,2,Northeast
4592,2326.5175,2,Bronze,4,Southeast
1802,2326.5074999999997,2,Silver,2,Northeast
43,2326.0685000000003,4,Bronze,1,Midwest
2066,2325.698,2,Silver,1,Midwest
2150,2325.5480000000002,3,Silver,4,Southeast
4902,2324.9315,4,Bronze,4,Southeast
668,2322.6369999999997,3,Gold,7,West
1819,2322.569,2,Bronze,7,West
4981,2322.26,3,Bronze,1,Midwest
3794,2321.8685,2,Silver,4,Southeast
2552,2321.301,3,Silver,1,Midwest
1715,2320.796,4,Silver,3,Pacific
1224,2319.432,2,Bronze,4,Southeast
2298,2318.7475,2,Bronze,4,Southeast
1323,2316.946,2,Gold,2,Northeast
2173,2315.8325,2,Silver,3,Pacific
3258,2314.984,2,Bronze,7,West
4202,2313.509,3,Gold,5,Southwest
1403,2312.059,2,Bronze,4,Southeast
1986,2308.557,3,Silver,3,Pacific
2138,2307.95,3,Bronze,3,Pacific
3590,2307.581,2,Silver,7,West
2894,2307.5275,3,Bronze,4,Southeast
1853,2307.2819999999997,1,Silver,7,West
1908,2304.2985,3,Silver,2,Northeast
1385,2304.1295,4,Bronze,4,Southeast
540,2304.0195000000003,2,Bronze,3,Pacific
3195,2297.898,4,Gold,2,Northeast
2118,2297.2844999999998,3,Silver,5,Southwest
2637,2296.589,3,Bronze,2,Northeast
2227,2295.9800000000005,2,Bronze,2,Northeast
3762,2295.2709999999997,3,Bronze,5,Southwest
2171,2293.98,2,Silver,3,Pacific
2454,2293.7775,3,Silver,3,Pacific
4491,2292.642,3,Bronze,4,Southeast
2285,2291.879,2,Gold,2,Northeast
1191,2290.5305000000003,2,Silver,3,Pacific
1691,2290.2245000000003,2,Bronze,1,Midwest
4357,2288.1985,3,Gold,7,West
3688,2287.159,4,Bronze,4,Southeast
1109,2285.5105,3,Bronze,5,Southwest
3060,2285.0995,4,Gold,3,Pacific
905,2284.1775000000002,2,Bronze,4,Southeast
1490,2282.8759999999997,2,Gold,2,Northeast
4445,2282.3825,3,Silver,7,West
377,2282.065,2,Bronze,4,Southeast
4651,2280.4455,3,Silver,4,Southeast
59,2278.4700000000003,3,Silver,4,Southeast
4965,2276.558,2,Bronze,5,Southwest
2450,2274.745,2,Bronze,7,West
163,2274.166,3,Bronze,4,Southeast
1953,2271.428,3,Bronze,7,West
866,2271.4225,3,Bronze,5,Southwest
1531,2270.898,3,Bronze,2,Northeast
1604,2268.799,4,Bronze,4,Southeast
3166,2267.959,3,Silver,7,West
159,2267.7,3,Bronze,2,Northeast
854,2264.049,2,Bronze,7,West
362,2263.614,2,Bronze,7,West
3933,2263.082,2,Bronze,5,Southwest
2648,2262.8250000000003,3,Bronze,6,Unknown
3270,2262.11,4,Bronze,5,Southwest
3714,2260.984,3,Silver,3,Pacific
1503,2260.8289999999997,3,Silver,5,Southwest
1174,2257.9199999999996,2,Bronze,4,Southeast
850,2257.6205,3,Silver,2,Northeast
4618,2256.15,2,Bronze,1,Midwest
1369,2255.589,2,Silver,2,Northeast
4417,2255.38,2,Bronze,1,Midwest
4315,2254.022,5,Bronze,2,Northeast
3099,2253.773,2,Bronze,2,Northeast
135,2251.2355,3,Gold,7,West
1069,2250.194,4,Bronze,2,Northeast
4578,2247.4635,4,Silver,2,Northeast
1198,2245.002,4,Bronze,4,Southeast
2475,2244.86,2,Bronze,1,Midwest
1899,2244.607,2,Silver,3,Pacific
3725,2244.52,4,Silver,3,Pacific
1829,2243.3965,3,Silver,1,Midwest
2630,2241.076,5,Silver,1,Midwest
3561,2240.2225000000003,2,Bronze,3,Pacific
2420,2236.3140000000003,2,Bronze,7,West
422,2236.2125,3,Bronze,3,Pacific
2232,2235.567,3,Bronze,7,West
2737,2235.107,2,Silver,2,Northeast
21,2233.995,3,Gold,3,Pacific
281,2233.2195,2,Gold,7,West
391,2233.108,3,Silver,4,Southeast
2149,2232.7785,2,Silver,4,Southeast
3083,2232.58,3,Bronze,5,Southwest
4336,2232.3379999999997,2,Silver,1,Midwest
4470,2231.5190000000002,2,Bronze,3,Pacific
1156,2231.175,2,Bronze,5,Southwest
3004,2230.951,5,Bronze,1,Midwest
2944,2229.915,3,Silver,2,Northeast
1279,2229.8315000000002,2,Silver,2,Northeast
3377,2228.536,2,Silver,4,Southeast
1451,2227.578,3,Bronze,7,West
1554,2225.7005,3,Bronze,1,Midwest
300,2224.9900000000002,4,Bronze,3,Pacific
928,2224.8845,4,Silver,5,Southwest
143,2224.427,3,Bronze,5,Southwest
1973,2224.297,5,Bronze,4,Southeast
780,2223.1015,4,Bronze,2,Northeast
674,2222.876,3,Silver,5,Southwest
4022,2222.3320000000003,3,Gold,5,Southwest
2781,2221.9835,3,Silver,5,Southwest
3413,2220.2835,2,Silver,4,Southeast
4213,2219.911,5,Bronze,3,Pacific
2213,2219.3785000000003,3,Silver,5,Southwest
4912,2219.3615,3,Silver,4,Southeast
1629,2218.9285,2,Bronze,1,Midwest
3478,2218.7445000000002,2,Bronze,5,Southwest
3378,2217.176,3,Silver,2,Northeast
2859,2217.0009999999997,2,Silver,2,Northeast
1052,2215.941,4,Silver,2,Northeast
730,2215.809,2,Bronze,1,Midwest
2653,2214.3295,4,Silver,4,Southeast
412,2213.3320000000003,2,Silver,1,Midwest
4194,2212.064,3,Bronze,1,Midwest
3805,2211.981,2,Silver,5,Southwest
2121,2211.454,3,Bronze,5,Southwest
830,2208.415,2,Silver,1,Midwest
1131,2207.1345,3,Bronze,2,Northeast
1834,2206.8455000000004,3,Gold,5,Southwest
1139,2206.091,2,Bronze,2,Northeast
318,2206.0209999999997,4,Gold,2,Northeast
1255,2203.338,2,Gold,4,Southeast
2006,2201.7309999999998,3,Bronze,2,Northeast
2404,2201.323,2,Silver,4,Southeast
3494,2200.8575,1,Gold,3,Pacific
429,2200.3085,2,Gold,2,Northeast
3097,2200.15,2,Bronze,1,Midwest
4440,2198.861,3,Bronze,2,Northeast
4373,2198.4545,4,Silver,2,Northeast
2070,2198.1929999999998,3,Silver,7,West
1513,2197.1435,3,Bronze,2,Northeast
106,2196.8295,2,Bronze,5,Southwest
4996,2196.5150000000003,2,Bronze,1,Midwest
3351,2196.495,2,Gold,2,Northeast
3649,2196.245,2,Bronze,7,West
2402,2195.7945,3,Bronze,3,Pacific
4630,2195.31,3,Silver,1,Midwest
4009,2195.12,3,Silver,2,Northeast
4586,2195.1065,3,Gold,4,Southeast
156,2194.4555,5,Bronze,3,Pacific
4749,2193.89,2,Silver,7,West
517,2192.7155,3,Bronze,5,Southwest
2411,2192.3565,3,Silver,2,Northeast
1071,2190.486,3,Gold,2,Northeast
4400,2190.3845000000006,2,Silver,7,West
477,2188.8605,2,Bronze,4,Southeast
4040,2187.737,3,Bronze,4,Southeast
3911,2185.619,3,Bronze,4,Southeast
2035,2185.2655,2,Bronze,3,Pacific
4121,2184.871,2,Silver,5,Southwest
1951,2182.647,3,Silver,7,West
1935,2182.214,2,Silver,1,Midwest
4613,2180.912,1,Silver,2,Northeast
4810,2180.6645,3,Silver,7,West
2180,2180.193,2,Bronze,4,Southeast
2111,2179.5915,4,Gold,2,Northeast
1329,2179.59,3,Bronze,2,Northeast
242,2179.5240000000003,3,Bronze,3,Pacific
1400,2179.1495,3,Silver,3,Pacific
2290,2178.5355,3,Bronze,2,Northeast
2580,2178.4865,2,Bronze,7,West
1292,2178.3109999999997,3,Gold,5,Southwest
4428,2174.9005,3,Bronze,3,Pacific
1509,2173.848,3,Silver,7,West
2435,2173.78,2,Bronze,1,Midwest
604,2173.326,3,Gold,1,Midwest
2869,2172.506,3,Silver,5,Southwest
2014,2171.09,3,Silver,1,Midwest
3682,2169.2815,2,Silver,2,Northeast
4937,2168.9735,3,Bronze,5,Southwest
3713,2168.807,4,Silver,3,Pacific
983,2168.1085000000003,3,Silver,3,Pacific
4382,2168.03,3,Bronze,1,Midwest
3537,2167.1105000000002,4,Bronze,5,Southwest
982,2166.4790000000003,3,Silver,7,West
2704,2165.424,3,Silver,4,Southeast
2126,2163.379,2,Gold,3,Pacific
735,2160.875,2,Bronze,5,Southwest
1831,2159.798,2,Bronze,5,Southwest
4927,2159.4145,3,Silver,5,Southwest
2440,2158.519,3,Gold,1,Midwest
1471,2158.5135,2,Bronze,2,Northeast
760,2157.502,3,Bronze,2,Northeast
439,2156.31,3,Gold,1,Midwest
1842,2155.289,3,Gold,3,Pacific
986,2152.58,3,Bronze,4,Southeast
3712,2152.216,2,Bronze,7,West
2635,2151.509,2,Bronze,2,Northeast
1182,2150.249,2,Silver,3,Pacific
313,2150.167,4,Bronze,4,Southeast
142,2150.134,4,Silver,2,Northeast
2293,2149.5969999999998,5,Silver,4,Southeast
3196,2149.317,4,Silver,5,Southwest
4089,2149.1665,2,Silver,2,Northeast
4711,2147.642,4,Silver,2,Northeast
3025,2146.6420000000003,2,Bronze,4,Southeast
2763,2143.767,2,Bronze,5,Southwest
2557,2142.8415,2,Bronze,7,West
414,2139.9,3,Bronze,3,Pacific
4930,2139.771,2,Silver,4,Southeast
3938,2136.6825,4,Bronze,3,Pacific
2943,2135.563,4,Silver,5,Southwest
1099,2135.3125,2,Silver,7,West
3360,2133.6655,3,Bronze,3,Pacific
4462,2133.6335,3,Bronze,4,Southeast
1816,2133.4049999999997,2,Bronze,6,Unknown
1650,2132.66,2,Bronze,5,Southwest
4280,2132.219,3,Gold,4,Southeast
2329,2132.1205,3,Bronze,1,Midwest
649,2130.3585,3,Bronze,3,Pacific
3282,2130.087,3,Silver,1,Midwest
2090,2128.341,2,Bronze,4,Southeast
4928,2127.1905,2,Bronze,4,Southeast
125,2127.1055,2,Silver,2,Northeast
3998,2125.9030000000002,4,Bronze,3,Pacific
559,2125.54,3,Silver,5,Southwest
4278,2124.3875,2,Bronze,4,Southeast
2161,2123.575,2,Silver,2,Northeast
4101,2123.4539999999997,3,Bronze,4,Southeast
4621,2121.9080000000004,2,Bronze,4,Southeast
728,2121.4245,4,Bronze,2,Northeast
2481,2120.6485000000002,2,Silver,5,Southwest
3918,2120.223,2,Bronze,2,Northeast
2228,2119.9975,3,Bronze,3,Pacific
2782,2116.3015,2,Bronze,2,Northeast
1957,2116.0925,5,Bronze,4,Southeast
1215,2116.058,2,Bronze,7,West
4415,2115.7799999999997,4,Gold,5,Southwest
2275,2115.4579999999996,3,Silver,2,Northeast
2270,2114.5165,3,Bronze,5,Southwest
4809,2114.034,3,Bronze,2,Northeast
2757,2112.2385,2,Bronze,2,Northeast
4824,2112.052,4,Bronze,1,Midwest
1245,2111.6395,4,Bronze,7,West
3217,2111.399,6,Gold,5,Southwest
4675,2111.2945,5,Bronze,1,Midwest
3507,2111.0535,2,Silver,1,Midwest
4610,2110.668,2,Bronze,7,West
1960,2109.717,3,Gold,5,Southwest
37,2109.678,4,Gold,3,Pacific
3029,2109.607,1,Gold,1,Midwest
2979,2108.8824999999997,2,Gold,1,Midwest
4919,2108.346,2,Bronze,7,West
1079,2107.3985000000002,3,Bronze,5,Southwest
1242,2107.1530000000002,4,Bronze,2,Northeast
4169,2106.2955,2,Bronze,7,West
878,2106.0519999999997,2,Bronze,4,Southeast
4763,2105.642,3,Silver,3,Pacific
3130,2105.011,2,Bronze,2,Northeast
4608,2103.9900000000002,3,Silver,1,Midwest
1646,2103.4755,2,Bronze,7,West
1698,2102.899,4,Bronze,7,West
146,2101.565,3,Silver,7,West
294,2100.0275,3,Silver,7,West
4677,2099.121,2,Silver,7,West
1098,2099.066,2,Silver,3,Pacific
1838,2098.256,2,Silver,2,Northeast
2712,2097.609,3,Silver,4,Southeast
1475,2097.4665,2,Bronze,4,Southeast
1717,2096.886,2,Silver,5,Southwest
4003,2095.3395,3,Bronze,7,West
709,2095.2495,1,Bronze,5,Southwest
1272,2092.132,1,Bronze,7,West
3837,2091.952,2,Silver,4,Southeast
1386,2091.214,4,Gold,5,Southwest
4073,2091.1935,4,Silver,2,Northeast
1705,2091.0255,2,Bronze,3,Pacific
3388,2090.9,1,Silver,3,Pacific
4821,2090.1165,3,Silver,7,West
4196,2089.5595000000003,3,Bronze,4,Southeast
1826,2089.3395,2,Silver,5,Southwest
1229,2088.5925,2,Bronze,2,Northeast
2573,2087.3985000000002,2,Bronze,4,Southeast
1823,2087.3585000000003,2,Bronze,3,Pacific
994,2087.1279999999997,3,Gold,5,Southwest
648,2086.8645,2,Bronze,3,Pacific
1938,2086.8025,2,Silver,4,Southeast
4204,2085.5589999999997,2,Bronze,3,Pacific
1970,2085.047,3,Silver,7,West
2196,2083.445,3,Gold,3,Pacific
3587,2082.8145,3,Bronze,7,West
737,2081.8455,2,Silver,4,Southeast
4411,2081.147,3,Bronze,3,Pacific
2897,2080.927,2,Silver,3,Pacific
293,2078.8050000000003,2,Gold,1,Midwest
2062,2078.4215000000004,3,Bronze,2,Northeast
4737,2076.472,2,Bronze,4,Southeast
4690,2076.366,2,Bronze,1,Midwest
3738,2074.95,2,Bronze,2,Northeast
3723,2073.1055,4,Silver,7,West
1288,2070.92,2,Gold,2,Northeast
702,2069.0985,3,Bronze,1,Midwest
3137,2068.5165,3,Silver,7,West
3226,2067.313,2,Bronze,7,West
145,2067.2335,2,Bronze,5,Southwest
111,2065.9445,2,Bronze,5,Southwest
4959,2064.7535000000003,3,Bronze,4,Southeast
882,2063.2405,2,Bronze,3,Pacific
2492,2062.786,3,Gold,7,West
766,2062.7385,3,Bronze,5,Southwest
4847,2061.7095,5,Silver,5,Southwest
4421,2059.5915,4,Bronze,1,Midwest
1254,2059.002,2,Bronze,5,Southwest
865,2058.6465,3,Silver,3,Pacific
4439,2058.0969999999998,2,Silver,1,Midwest
4257,2057.9570000000003,3,Silver,1,Midwest
1495,2057.562,3,Silver,4,Southeast
2739,2056.413,2,Bronze,7,West
2382,2054.612,2,Bronze,2,Northeast
3148,2053.499,2,Bronze,4,Southeast
2991,2052.629,3,Silver,4,Southeast
2674,2052.42,2,Bronze,7,West
1043,2052.1765,4,Silver,1,Midwest
1780,2050.6675,3,Silver,4,Southeast
344,2050.428,2,Silver,1,Midwest
375,2049.6675,3,Silver,7,West
2941,2049.13,3,Bronze,5,Southwest
1956,2048.923,3,Bronze,3,Pacific
3899,2048.612,2,Bronze,7,West
797,2047.7855,4,Silver,3,Pacific
3735,2046.842,2,Silver,7,West
1081,2046.218,4,Bronze,3,Pacific
3462,2045.981,3,Silver,3,Pacific
4226,2044.475,2,Silver,7,West
3840,2044.1655,5,Silver,5,Southwest
3298,2040.7875,3,Bronze,1,Midwest
4472,2040.514,3,Bronze,7,West
2855,2040.1975,3,Bronze,7,West
1297,2039.8,3,Silver,2,Northeast
870,2039.543,2,Bronze,7,West
4450,2037.676,3,Bronze,2,Northeast
2408,2036.1644999999999,2,Silver,7,West
717,2036.061,2,Silver,4,Southeast
3916,2035.2240000000002,3,Bronze,5,Southwest
1683,2033.848,3,Silver,7,West
4218,2031.7540000000001,4,Gold,2,Northeast
3214,2029.2330000000002,3,Silver,7,West
3931,2025.3755,3,Silver,3,Pacific
829,2024.362,3,Silver,2,Northeast
608,2022.9180000000001,3,Silver,5,Southwest
2052,2022.521,3,Bronze,1,Midwest
4940,2021.801,2,Silver,5,Southwest
720,2021.038,2,Bronze,1,Midwest
1207,2020.424,5,Bronze,7,West
2348,2018.947,3,Bronze,1,Midwest
3049,2018.911,3,Silver,7,West
4774,2018.111,2,Silver,2,Northeast
4868,2017.4074999999998,2,Silver,4,Southeast
3009,2016.642,2,Silver,4,Southeast
844,2016.5375,4,Silver,2,Northeast
4033,2016.241,3,Bronze,5,Southwest
2009,2015.5205,3,Bronze,3,Pacific
2286,2014.5125000000003,3,Gold,7,West
1352,2013.2925,1,Gold,2,Northeast
3867,2012.9274999999998,4,Bronze,2,Northeast
4975,2011.261,2,Silver,5,Southwest
416,2010.4379999999999,2,Bronze,4,Southeast
361,2009.516,3,Silver,5,Southwest
3495,2007.972,2,Silver,4,Southeast
1769,2007.757,3,Silver,5,Southwest
3987,2007.3845000000001,4,Bronze,7,West
1653,2006.425,2,Silver,3,Pacific
320,2006.396,3,Bronze,4,Southeast
4198,2005.7424999999998,5,Bronze,4,Southeast
2847,2005.371,1,Silver,4,Southeast
1483,2003.5995000000003,2,Gold,3,Pacific
658,2001.3605000000002,2,Silver,7,West
4680,1999.223,2,Bronze,2,Northeast
2394,1998.4389999999999,3,Silver,4,Southeast
4389,1997.8625,4,Bronze,1,Midwest
4603,1997.1575,2,Silver,2,Northeast
4827,1997.0245,6,Gold,3,Pacific
2954,1995.952,4,Bronze,2,Northeast
2036,1994.073,3,Silver,4,Southeast
1205,1992.83,2,Bronze,2,Northeast
4615,1991.8745000000001,3,Bronze,7,West
4012,1991.786,3,Silver,1,Midwest
1754,1987.844,2,Gold,2,Northeast
4739,1987.833,2,Silver,3,Pacific
2271,1987.174,3,Gold,4,Southeast
3888,1985.442,2,Silver,3,Pacific
4447,1984.6795000000002,5,Silver,3,Pacific
4026,1984.631,2,Silver,3,Pacific
773,1983.8965,3,Bronze,1,Midwest
1954,1983.8535000000002,4,Silver,7,West
4014,1983.74,2,Bronze,1,Midwest
1867,1983.142,2,Silver,1,Midwest
3812,1981.775,3,Gold,5,Southwest
4292,1980.6995,4,Gold,3,Pacific
1317,1980.5710000000001,2,Silver,7,West
2482,1979.2525,3,Gold,4,Southeast
2315,1977.274,3,Bronze,3,Pacific
3940,1976.7565,3,Gold,4,Southeast
537,1976.698,4,Bronze,2,Northeast
1684,1973.899,4,Silver,7,West
654,1973.844,3,Bronze,1,Midwest
795,1972.3905,3,Silver,1,Midwest
85,1972.364,4,Gold,5,Southwest
3493,1971.8400000000001,4,Bronze,1,Midwest
2617,1969.381,2,Bronze,5,Southwest
1492,1968.7060000000001,3,Silver,5,Southwest
637,1968.3545,3,Bronze,4,Southeast
1988,1968.0545,3,Bronze,5,Southwest
2848,1967.767,2,Bronze,3,Pacific
4969,1962.289,2,Bronze,4,Southeast
2354,1961.2759999999998,2,Silver,4,Southeast
1510,1960.5075000000002,2,Silver,6,Unknown
670,1959.584,2,Silver,7,West
3957,1959.0639999999999,2,Silver,5,Southwest
1025,1957.6195,4,Silver,1,Midwest
112,1956.9255,3,Silver,7,West
3121,1956.5255,2,Bronze,1,Midwest
1387,1955.6060000000002,2,Bronze,1,Midwest
3745,1955.377,2,Silver,1,Midwest
2806,1954.794,2,Silver,7,West
2079,1954.5785,5,Bronze,4,Southeast
147,1954.5635,2,Gold,1,Midwest
247,1953.4650000000001,4,Silver,5,Southwest
2257,1953.105,4,Bronze,3,Pacific
4679,1952.71,2,Bronze,7,West
3860,1952.5865,2,Bronze,2,Northeast
3566,1952.506,4,Bronze,5,Southwest
3592,1952.071,2,Bronze,1,Midwest
3556,1951.4505,3,Bronze,3,Pacific
3221,1949.3125,3,Bronze,4,Southeast
251,1948.9035,3,Bronze,2,Northeast
3486,1948.431,3,Silver,1,Midwest
4942,1948.406,2,Bronze,5,Southwest
2546,1947.359,3,Bronze,7,West
4494,1947.223,3,Silver,1,Midwest
1931,1945.962,2,Bronze,2,Northeast
2210,1944.2475000000002,2,Silver,3,Pacific
2719,1943.6775,2,Silver,1,Midwest
2949,1943.1540000000002,1,Bronze,5,Southwest
2999,1943.118,2,Bronze,2,Northeast
2444,1942.8600000000001,2,Bronze,5,Southwest
2912,1942.6820000000002,2,Bronze,5,Southwest
4767,1941.533,3,Bronze,1,Midwest
3127,1940.2655,3,Bronze,1,Midwest
1370,1940.1535000000001,3,Silver,2,Northeast
1939,1938.89,3,Bronze,7,West
1455,1938.034,2,Silver,1,Midwest
374,1936.708,3,Silver,4,Southeast
1952,1935.2375000000002,3,Gold,1,Midwest
2513,1934.3715,3,Bronze,1,Midwest
2970,1932.8725,2,Bronze,1,Midwest
3542,1932.27,2,Bronze,3,Pacific
2735,1932.061,3,Silver,2,Northeast
1478,1931.431,1,Bronze,1,Midwest
2095,1930.9904999999999,3,Silver,3,Pacific
4832,1930.1675,3,Bronze,7,West
4525,1928.2730000000001,3,Bronze,1,Midwest
3193,1928.1660000000002,1,Bronze,4,Southeast
1115,1928.022,3,Bronze,4,Southeast
1157,1927.851,2,Bronze,2,Northeast
2871,1926.4315000000001,2,Bronze,2,Northeast
2776,1924.789,3,Bronze,3,Pacific
2627,1924.369,3,Gold,4,Southeast
3847,1923.977,2,Silver,4,Southeast
3944,1923.3049999999998,2,Silver,4,Southeast
662,1922.792,2,Bronze,4,Southeast
1023,1919.558,2,Bronze,4,Southeast
1529,1919.4335,3,Silver,3,Pacific
3596,1919.18,2,Silver,5,Southwest
2146,1918.696,3,Silver,4,Southeast
4457,1918.272,2,Bronze,2,Northeast
192,1917.312,2,Silver,3,Pacific
4776,1917.0575,2,Bronze,7,West
4150,1916.989,4,Bronze,3,Pacific
4682,1916.5135,3,Bronze,3,Pacific
2175,1914.761,2,Bronze,2,Northeast
2321,1913.7099999999996,1,Bronze,4,Southeast
4044,1911.9624999999999,3,Silver,1,Midwest
2421,1911.8865,2,Bronze,6,Unknown
2264,1911.4775000000002,2,Bronze,3,Pacific
777,1909.8785,2,Silver,1,Midwest
4556,1909.466,3,Bronze,2,Northeast
2365,1907.8619999999999,2,Bronze,3,Pacific
469,1906.848,2,Silver,5,Southwest
2153,1906.2675,4,Gold,2,Northeast
4023,1905.984,1,Gold,7,West
4829,1905.7365,2,Bronze,3,Pacific
3662,1905.2965000000002,2,Bronze,2,Northeast
884,1905.1615000000002,5,Gold,4,Southeast
2796,1904.4095,2,Silver,1,Midwest
939,1902.896,2,Silver,3,Pacific
3836,1902.368,3,Bronze,2,Northeast
1128,1901.098,2,Bronze,3,Pacific
207,1900.2915,1,Bronze,7,West
3695,1899.998,2,Silver,1,Midwest
3337,1899.4275,2,Silver,1,Midwest
4908,1896.6689999999999,2,Silver,3,Pacific
3786,1896.4415000000001,3,Bronze,5,Southwest
753,1895.395,1,Silver,2,Northeast
2812,1895.289,3,Silver,7,West
4109,1894.8065,3,Silver,1,Midwest
4492,1893.4165,3,Gold,2,Northeast
4232,1893.1875,2,Silver,4,Southeast
224,1892.499,3,Bronze,7,West
4540,1891.683,2,Bronze,7,West
758,1891.3265000000001,2,Bronze,5,Southwest
4883,1890.148,2,Silver,1,Midwest
1803,1890.0885,4,Bronze,5,Southwest
2731,1889.3905,3,Silver,5,Southwest
3278,1887.569,3,Silver,7,West
1893,1887.1254999999999,2,Bronze,2,Northeast
2355,1886.646,2,Bronze,3,Pacific
1737,1885.3415,2,Bronze,1,Midwest
4814,1884.2095,3,Bronze,3,Pacific
1990,1882.7255,2,Bronze,2,Northeast
3704,1880.226,4,Bronze,2,Northeast
1640,1880.205,4,Bronze,4,Southeast
917,1879.074,4,Silver,4,Southeast
2960,1878.498,3,Gold,5,Southwest
2511,1874.8145,4,Silver,1,Midwest
1894,1873.8195,2,Bronze,7,West
4145,1873.685,5,Bronze,7,West
2564,1872.2395,2,Bronze,3,Pacific
693,1872.0269999999998,2,Silver,3,Pacific
2818,1870.61,1,Silver,5,Southwest
4689,1870.373,2,Bronze,4,Southeast
1949,1869.9544999999998,4,Silver,1,Midwest
355,1869.548,2,Gold,7,West
283,1869.104,2,Gold,7,West
719,1868.8290000000002,4,Bronze,2,Northeast
592,1868.064,2,Silver,5,Southwest
1240,1867.7815,3,Silver,4,Southeast
2606,1867.773,3,Gold,4,Southeast
4243,1867.7275,2,Bronze,5,Southwest
4659,1866.746,2,Gold,7,West
4159,1866.696,1,Bronze,5,Southwest
4246,1866.123,2,Silver,5,Southwest
1997,1865.9099999999999,1,Silver,1,Midwest
4361,1864.0965,1,Bronze,7,West
546,1861.501,3,Bronze,3,Pacific
4332,1861.215,3,Bronze,1,Midwest
1293,1859.4515000000001,2,Gold,2,Northeast
1281,1858.172,2,Silver,2,Northeast
1199,1857.832,2,Bronze,2,Northeast
2283,1857.577,4,Bronze,7,West
2948,1857.3145,3,Bronze,4,Southeast
1526,1856.557,1,Gold,2,Northeast
1341,1856.337,3,Gold,4,Southeast
2406,1856.2765,2,Bronze,5,Southwest
1750,1856.13,2,Silver,5,Southwest
3961,1855.7050000000002,1,Bronze,1,Midwest
1583,1855.305,4,Silver,5,Southwest
