event_id,event_ts,session_id,customer_id,product_id,event_type,page_url,channel,region
EVT000008753,2026-04-10 06:47:33,SESS00002287,CUST000416,PROD000135,add_to_cart,/cart,web,Southeast
EVT000008754,2026-02-20 16:17:10,SESS00002411,CUST000045,PROD000214,add_to_cart,/product,web,Midwest
EVT000008755,2026-03-10 18:54:20,SESS00002275,,PROD000163,product_view,/home,web,Southeast
EVT000008756,2026-02-14 09:51:41,SESS00001780,CUST000313,PROD000144,page_view,/home,web,Southeast
EVT000008757,2026-04-06 07:27:17,SESS00000238,CUST000138,PROD000239,product_view,/cart,web,Midwest
EVT000008758,2026-02-13 05:44:10,SESS00001747,CUST000420,PROD000242,checkout_start,/home,mobile,Midwest
EVT000008759,2026-04-06 12:07:45,SESS00001293,CUST000065,PROD000158,page_view,/checkout,mobile,Southeast
EVT000008760,2026-02-22 20:57:09,SESS00002724,CUST000135,PROD000078,checkout_start,/checkout,web,West
EVT000008761,2026-04-16 13:31:42,SESS00000429,CUST000025,PROD000034,page_view,/cart,web,West
EVT000008762,2026-03-02 02:53:46,SESS00002469,CUST000457,PROD000244,product_view,/cart,web,Northeast
EVT000008763,2026-03-30 00:41:28,SESS00002521,CUST000242,PROD000238,page_view,/search,mobile,West
EVT000008764,2026-04-23 03:02:52,SESS00002772,CUST000248,PROD000014,add_to_cart,/home,web,Midwest
EVT000008765,2026-03-23 06:09:05,SESS00000866,CUST000366,PROD000075,page_view,/product,mobile,Midwest
EVT000008766,2026-02-17 02:00:07,SESS00000330,,PROD000035,page_view,/home,mobile,West
EVT000008767,2026-02-02 12:17:44,SESS00002499,CUST000245,PROD000058,page_view,/search,web,West
EVT000008768,2026-03-10 01:39:30,SESS00001858,CUST000452,PROD000200,page_view,/cart,web,West
EVT000008769,2026-04-20 17:15:40,SESS00000133,CUST000283,PROD000104,page_view,/cart,web,West
EVT000008770,2026-03-22 17:55:27,SESS00000256,CUST000052,PROD000213,page_view,/checkout,web,West
EVT000008771,2026-03-09 09:31:21,SESS00002153,CUST000146,PROD000177,page_view,/search,web,Southeast
EVT000008772,2026-04-11 13:24:58,SESS00001213,,PROD000194,checkout_start,/checkout,mobile,Southeast
EVT000008773,2026-03-02 07:54:11,SESS00002058,CUST000415,PROD000192,page_view,/search,mobile,Northeast
EVT000008774,2026-03-14 19:27:38,SESS00001174,CUST000225,PROD000071,page_view,/checkout,web,Northeast
EVT000008775,2026-03-12 12:42:10,SESS00002284,CUST000340,PROD000007,product_view,/product,web,West
EVT000008776,2026-03-26 16:15:09,SESS00001013,CUST000182,PROD000239,product_view,/cart,mobile,Southeast
EVT000008777,2026-03-21 10:25:37,SESS00000953,CUST000171,PROD000005,page_view,/home,mobile,Northeast
EVT000008778,2026-02-11 05:07:40,SESS00002159,CUST000469,PROD000021,add_to_cart,/cart,web,Northeast
EVT000008779,2026-03-19 01:38:51,SESS00002867,CUST000027,PROD000019,add_to_cart,/home,web,West
EVT000008780,2026-01-28 16:05:57,SESS00002158,CUST000113,PROD000184,page_view,/home,web,West
EVT000008781,2026-02-03 19:29:53,SESS00001921,CUST000014,PROD000111,page_view,/product,web,West
EVT000008782,2026-04-04 03:17:37,SESS00001839,CUST000105,PROD000077,add_to_cart,/search,mobile,West
EVT000008783,2026-01-28 01:01:38,SESS00001377,CUST000201,PROD000074,product_view,/search,web,Midwest
EVT000008784,2026-03-27 03:27:13,SESS00002755,CUST000280,PROD000070,page_view,/search,mobile,Northeast
EVT000008785,2026-02-06 05:20:10,SESS00000161,CUST000301,PROD000067,checkout_start,/search,web,Northeast
EVT000008786,2026-03-05 10:14:52,SESS00002441,CUST000050,PROD000199,page_view,/cart,web,Southeast
EVT000008787,2026-04-09 11:59:06,SESS00000994,CUST000045,PROD000161,checkout_start,/cart,web,Northeast
EVT000008788,2026-02-02 17:54:39,SESS00002427,CUST000283,PROD000174,product_view,/cart,web,Midwest
EVT000008789,2026-03-14 11:55:55,SESS00002006,CUST000190,PROD000164,page_view,/product,web,Southeast
EVT000008790,2026-03-24 17:37:41,SESS00001326,CUST000379,PROD000092,page_view,/search,web,West
EVT000008791,2026-04-06 12:51:45,SESS00002441,CUST000148,PROD000230,add_to_cart,/search,web,West
EVT000008792,2026-02-19 18:24:17,SESS00001341,,PROD000010,purchase,/search,web,Southeast
EVT000008793,2026-04-15 18:19:58,SESS00000119,CUST000482,PROD000062,page_view,/cart,web,Northeast
EVT000008794,2026-04-05 13:47:45,SESS00002473,CUST000130,PROD000003,add_to_cart,/search,mobile,Southeast
EVT000008795,2026-03-05 00:55:52,SESS00000849,CUST000142,PROD000138,page_view,/product,web,Southeast
EVT000008796,2026-02-16 19:24:30,SESS00003019,CUST000168,PROD000140,add_to_cart,/checkout,mobile,Midwest
EVT000008797,2026-01-31 18:54:07,SESS00002732,CUST000248,PROD000242,checkout_start,/checkout,web,Southeast
EVT000008798,2026-02-20 05:08:12,SESS00002353,CUST000085,PROD000137,page_view,/search,web,West
EVT000008799,2026-02-15 16:12:11,SESS00000191,,PROD000025,purchase,/product,mobile,West
EVT000008800,2026-03-15 18:39:31,SESS00000611,,PROD000192,product_view,/checkout,mobile,Southeast
EVT000008801,2026-04-12 04:23:14,SESS00001200,CUST000305,PROD000117,product_view,/cart,mobile,Midwest
EVT000008802,2026-03-01 12:08:09,SESS00002036,CUST000455,PROD000131,product_view,/checkout,mobile,Southeast
EVT000008803,2026-04-08 10:07:38,SESS00001543,,PROD000180,page_view,/cart,web,Northeast
EVT000008804,2026-04-22 19:58:00,SESS00002357,,PROD000004,page_view,/checkout,mobile,Midwest
EVT000008805,2026-04-12 20:37:16,SESS00003004,CUST000481,PROD000199,page_view,/cart,mobile,Southeast
EVT000008806,2026-02-24 09:35:15,SESS00000366,CUST000302,PROD000071,page_view,/checkout,web,Northeast
EVT000008807,2026-03-31 18:20:23,SESS00000619,CUST000389,PROD000131,add_to_cart,/home,web,Midwest
EVT000008808,2026-04-20 18:35:14,SESS00001639,CUST000134,PROD000215,page_view,/checkout,mobile,Midwest
EVT000008809,2026-04-13 12:40:24,SESS00001807,CUST000463,PROD000110,add_to_cart,/search,web,West
EVT000008810,2026-04-04 11:22:08,SESS00003059,CUST000219,PROD000243,product_view,/search,web,Midwest
EVT000008811,2026-04-03 03:22:31,SESS00000473,CUST000074,PROD000201,page_view,/product,mobile,Southeast
EVT000008812,2026-03-20 08:37:20,SESS00000518,CUST000418,PROD000249,page_view,/search,mobile,Midwest
EVT000008813,2026-02-02 02:52:30,SESS00001533,CUST000459,PROD000184,page_view,/cart,web,West
EVT000008814,2026-02-14 16:12:17,SESS00001641,CUST000482,PROD000061,page_view,/cart,web,West
EVT000008815,2026-03-21 07:14:29,SESS00002730,,PROD000245,product_view,/product,web,West
EVT000008816,2026-03-02 20:15:08,SESS00001288,CUST000233,PROD000191,page_view,/cart,mobile,Northeast
EVT000008817,2026-04-04 16:19:01,SESS00001835,CUST000065,PROD000011,product_view,/home,web,Northeast
EVT000008818,2026-02-12 08:08:46,SESS00001855,CUST000469,PROD000063,page_view,/product,web,Southeast
EVT000008819,2026-02-25 21:44:59,SESS00002880,CUST000423,PROD000074,purchase,/home,web,West
EVT000008820,2026-03-14 03:21:25,SESS00000978,CUST000163,PROD000211,add_to_cart,/search,web,Northeast
EVT000008821,2026-02-19 12:48:28,SESS00002844,CUST000295,PROD000012,page_view,/checkout,mobile,Midwest
EVT000008822,2026-04-16 08:03:21,SESS00000410,CUST000295,PROD000235,checkout_start,/search,web,West
EVT000008823,2026-03-12 05:47:26,SESS00000446,CUST000240,PROD000101,checkout_start,/checkout,web,Southeast
EVT000008824,2026-03-27 17:29:37,SESS00001354,CUST000491,PROD000171,add_to_cart,/search,mobile,West
EVT000008825,2026-04-11 05:17:05,SESS00001986,CUST000210,PROD000133,page_view,/product,web,Midwest
EVT000008826,2026-01-26 11:05:06,SESS00000758,CUST000438,PROD000105,checkout_start,/home,web,Southeast
EVT000008827,2026-04-09 09:17:17,SESS00000122,CUST000031,PROD000018,page_view,/search,mobile,Midwest
EVT000008828,2026-04-01 00:48:45,SESS00002203,CUST000014,PROD000157,product_view,/cart,mobile,Northeast
EVT000008829,2026-02-22 10:53:20,SESS00001541,CUST000478,PROD000250,page_view,/home,web,Northeast
EVT000008830,2026-02-25 03:55:29,SESS00001400,CUST000480,PROD000233,checkout_start,/cart,web,West
EVT000008831,2026-02-02 06:27:31,SESS00000046,CUST000281,PROD000221,product_view,/checkout,web,West
EVT000008832,2026-02-24 13:57:20,SESS00001671,CUST000121,PROD000035,add_to_cart,/product,web,West
EVT000008833,2026-03-14 01:10:27,SESS00002635,CUST000177,PROD000008,page_view,/product,mobile,Midwest
EVT000008834,2026-01-29 11:37:53,SESS00001020,CUST000435,PROD000098,page_view,/checkout,mobile,Northeast
EVT000008835,2026-04-12 02:13:22,SESS00003049,CUST000171,PROD000155,purchase,/home,web,Northeast
EVT000008836,2026-02-23 17:14:05,SESS00002961,CUST000223,PROD000076,product_view,/product,web,Southeast
EVT000008837,2026-04-20 13:48:44,SESS00001233,CUST000014,PROD000242,page_view,/home,mobile,Northeast
EVT000008838,2026-03-20 07:56:12,SESS00001453,CUST000066,PROD000139,product_view,/cart,web,Southeast
EVT000008839,2026-02-24 09:19:51,SESS00000467,CUST000221,PROD000052,purchase,/cart,web,Southeast
EVT000008840,2026-02-23 13:18:04,SESS00000457,CUST000249,PROD000163,page_view,/home,web,Northeast
EVT000008841,2026-04-05 14:49:51,SESS00001807,CUST000410,PROD000203,product_view,/cart,mobile,Midwest
EVT000008842,2026-04-07 08:01:11,SESS00002359,CUST000145,PROD000032,checkout_start,/cart,web,Midwest
EVT000008843,2026-04-17 13:54:45,SESS00000551,CUST000227,PROD000145,page_view,/checkout,web,West
EVT000008844,2026-03-28 23:05:19,SESS00000337,CUST000185,PROD000133,page_view,/checkout,web,Midwest
EVT000008845,2026-04-08 13:05:39,SESS00001481,CUST000119,PROD000105,add_to_cart,/product,web,Southeast
EVT000008846,2026-03-29 18:17:10,SESS00003121,CUST000216,PROD000124,page_view,/product,mobile,Northeast
EVT000008847,2026-04-22 17:44:04,SESS00002598,CUST000006,PROD000159,page_view,/search,web,Northeast
EVT000008848,2026-02-06 14:29:17,SESS00001407,,PROD000212,page_view,/product,mobile,West
EVT000008849,2026-02-28 17:57:35,SESS00002025,CUST000234,PROD000229,purchase,/product,web,Southeast
EVT000008850,2026-03-14 17:33:10,SESS00001505,CUST000231,PROD000200,checkout_start,/checkout,mobile,Southeast
EVT000008851,2026-02-15 06:47:06,SESS00000458,CUST000484,PROD000250,page_view,/checkout,mobile,Southeast
EVT000008852,2026-03-04 21:17:31,SESS00000619,CUST000463,PROD000247,checkout_start,/checkout,mobile,Northeast
EVT000008853,2026-02-28 00:27:47,SESS00000184,,PROD000009,product_view,/checkout,web,Midwest
EVT000008854,2026-02-05 21:43:56,SESS00000586,,PROD000228,add_to_cart,/product,web,Northeast
EVT000008855,2026-03-18 17:11:59,SESS00001353,CUST000048,PROD000141,product_view,/checkout,mobile,West
EVT000008856,2026-04-02 07:19:33,SESS00000877,CUST000031,PROD000061,product_view,/product,web,Midwest
EVT000008857,2026-03-19 09:19:29,SESS00000252,CUST000386,PROD000226,product_view,/cart,web,Northeast
EVT000008858,2026-03-04 22:20:22,SESS00000197,CUST000115,PROD000084,page_view,/cart,web,West
EVT000008859,2026-04-10 03:45:18,SESS00000790,CUST000453,PROD000092,page_view,/home,web,Southeast
EVT000008860,2026-02-12 04:44:22,SESS00002445,CUST000406,PROD000230,page_view,/home,web,Midwest
EVT000008861,2026-04-08 15:46:17,SESS00002157,CUST000446,PROD000126,product_view,/checkout,mobile,West
EVT000008862,2026-02-06 10:59:03,SESS00000272,CUST000269,PROD000212,page_view,/cart,web,Midwest
EVT000008863,2026-03-21 14:46:00,SESS00001600,CUST000055,PROD000013,product_view,/product,web,Northeast
EVT000008864,2026-03-14 03:25:29,SESS00001117,CUST000333,PROD000132,page_view,/checkout,web,Northeast
EVT000008865,2026-04-11 13:09:34,SESS00001350,CUST000134,PROD000205,page_view,/checkout,mobile,Midwest
EVT000008866,2026-03-09 14:33:48,SESS00002422,CUST000386,PROD000094,product_view,/checkout,web,Midwest
EVT000008867,2026-03-22 05:31:30,SESS00000595,CUST000422,PROD000138,page_view,/product,mobile,Midwest
EVT000008868,2026-04-23 21:08:20,SESS00000866,CUST000067,PROD000106,add_to_cart,/product,web,Southeast
EVT000008869,2026-02-26 20:33:40,SESS00001943,CUST000260,PROD000200,product_view,/home,web,West
EVT000008870,2026-03-24 12:35:43,SESS00002181,CUST000067,PROD000063,product_view,/home,web,Southeast
EVT000008871,2026-02-12 14:45:11,SESS00001587,CUST000014,PROD000086,page_view,/search,mobile,Northeast
EVT000008872,2026-02-21 12:13:03,SESS00002535,CUST000275,PROD000100,page_view,/search,web,Southeast
EVT000008873,2026-01-29 21:17:04,SESS00000770,CUST000314,PROD000089,page_view,/cart,web,Northeast
EVT000008874,2026-04-12 03:48:32,SESS00002468,CUST000292,PROD000135,add_to_cart,/home,mobile,Midwest
EVT000008875,2026-02-11 20:07:31,SESS00002210,CUST000237,PROD000042,page_view,/search,web,Northeast
EVT000008876,2026-04-09 16:00:38,SESS00001772,CUST000196,PROD000239,page_view,/checkout,web,Northeast
EVT000008877,2026-01-31 13:44:46,SESS00001146,CUST000255,PROD000175,product_view,/cart,web,Midwest
EVT000008878,2026-02-21 04:36:08,SESS00001237,CUST000056,PROD000167,page_view,/cart,web,West
EVT000008879,2026-03-17 05:16:12,SESS00001423,CUST000231,PROD000122,checkout_start,/cart,web,Northeast
EVT000008880,2026-04-21 17:15:57,SESS00000185,CUST000037,PROD000074,purchase,/product,mobile,Northeast
EVT000008881,2026-02-18 06:08:32,SESS00001559,CUST000206,PROD000020,checkout_start,/product,web,Midwest
EVT000008882,2026-04-20 21:48:30,SESS00002819,CUST000403,PROD000004,product_view,/product,web,Northeast
EVT000008883,2026-03-15 22:26:29,SESS00001226,,PROD000158,product_view,/home,web,Midwest
EVT000008884,2026-02-07 20:08:03,SESS00001620,CUST000292,PROD000187,page_view,/checkout,web,Southeast
EVT000008885,2026-02-03 22:23:28,SESS00001212,,PROD000002,page_view,/home,web,Midwest
EVT000008886,2026-02-26 01:15:55,SESS00002150,CUST000380,PROD000108,page_view,/home,web,West
EVT000008887,2026-02-11 13:49:34,SESS00001098,CUST000083,PROD000217,page_view,/cart,web,Northeast
EVT000008888,2026-02-21 16:43:26,SESS00002820,CUST000147,PROD000184,add_to_cart,/checkout,web,Northeast
EVT000008889,2026-02-26 19:35:22,SESS00002381,CUST000346,PROD000153,product_view,/checkout,web,West
EVT000008890,2026-03-24 05:38:54,SESS00000628,CUST000185,PROD000191,product_view,/product,mobile,Northeast
EVT000008891,2026-03-20 00:07:56,SESS00001357,CUST000113,PROD000174,checkout_start,/product,web,Southeast
EVT000008892,2026-03-18 20:32:02,SESS00000186,CUST000160,PROD000182,add_to_cart,/checkout,mobile,Midwest
EVT000008893,2026-02-26 16:13:54,SESS00002332,CUST000432,PROD000208,product_view,/checkout,web,Midwest
EVT000008894,2026-04-07 17:40:09,SESS00001909,CUST000417,PROD000184,page_view,/search,web,Northeast
EVT000008895,2026-04-18 19:18:51,SESS00000936,,PROD000189,page_view,/search,mobile,West
EVT000008896,2026-02-03 13:24:23,SESS00000295,CUST000119,PROD000183,page_view,/search,web,Northeast
EVT000008897,2026-03-29 00:15:11,SESS00001094,CUST000429,PROD000082,product_view,/product,web,West
EVT000008898,2026-03-15 00:16:36,SESS00001578,CUST000258,PROD000091,product_view,/checkout,web,Northeast
EVT000008899,2026-02-15 09:46:12,SESS00002215,CUST000048,PROD000104,page_view,/home,mobile,Southeast
EVT000008900,2026-02-23 06:41:15,SESS00002739,CUST000084,PROD000078,page_view,/home,web,Northeast
EVT000008901,2026-02-11 19:44:08,SESS00000599,CUST000442,PROD000033,product_view,/home,mobile,Southeast
EVT000008902,2026-04-04 12:37:22,SESS00001724,CUST000174,PROD000113,page_view,/checkout,web,West
EVT000008903,2026-03-03 16:26:50,SESS00001500,CUST000498,PROD000124,add_to_cart,/home,mobile,Northeast
EVT000008904,2026-03-08 13:36:11,SESS00001145,CUST000306,PROD000018,product_view,/product,web,West
EVT000008905,2026-04-09 14:54:07,SESS00001414,CUST000338,PROD000106,add_to_cart,/search,web,Southeast
EVT000008906,2026-03-26 04:19:29,SESS00001197,,PROD000111,product_view,/home,web,Southeast
EVT000008907,2026-04-22 17:01:37,SESS00001635,CUST000187,PROD000015,product_view,/cart,web,Southeast
EVT000008908,2026-03-11 03:07:29,SESS00002747,CUST000348,PROD000049,page_view,/home,web,Midwest
EVT000008909,2026-04-23 03:31:46,SESS00000759,CUST000435,PROD000196,checkout_start,/cart,web,Midwest
EVT000008910,2026-04-09 14:20:23,SESS00001538,,PROD000017,page_view,/product,web,Southeast
EVT000008911,2026-04-01 09:56:13,SESS00002796,,PROD000194,checkout_start,/search,web,Southeast
EVT000008912,2026-02-15 13:22:09,SESS00001558,,PROD000088,page_view,/checkout,mobile,Northeast
EVT000008913,2026-03-02 13:27:16,SESS00000914,CUST000345,PROD000214,page_view,/search,web,Northeast
EVT000008914,2026-04-10 12:56:44,SESS00002530,,PROD000173,add_to_cart,/checkout,web,Southeast
EVT000008915,2026-02-03 01:22:52,SESS00001482,CUST000105,PROD000141,product_view,/home,web,West
EVT000008916,2026-01-30 18:22:32,SESS00001891,CUST000457,PROD000198,page_view,/checkout,mobile,Midwest
EVT000008917,2026-04-14 09:19:33,SESS00002570,CUST000113,PROD000168,checkout_start,/product,web,Northeast
EVT000008918,2026-04-10 19:00:47,SESS00001195,CUST000332,PROD000043,add_to_cart,/home,web,Southeast
EVT000008919,2026-01-29 03:12:13,SESS00001297,CUST000231,PROD000021,product_view,/checkout,mobile,Midwest
EVT000008920,2026-04-17 06:13:42,SESS00000052,CUST000174,PROD000015,add_to_cart,/cart,web,West
EVT000008921,2026-02-18 23:15:33,SESS00002303,CUST000461,PROD000198,add_to_cart,/home,mobile,Southeast
EVT000008922,2026-02-14 16:23:55,SESS00000844,CUST000221,PROD000071,purchase,/product,web,Midwest
EVT000008923,2026-04-04 11:32:30,SESS00001664,CUST000252,PROD000037,product_view,/cart,mobile,Northeast
EVT000008924,2026-02-25 08:25:32,SESS00000437,CUST000303,PROD000058,add_to_cart,/home,web,Northeast
EVT000008925,2026-04-18 18:28:21,SESS00000021,CUST000398,PROD000139,product_view,/home,mobile,Northeast
EVT000008926,2026-02-20 08:50:11,SESS00000130,CUST000347,PROD000125,page_view,/checkout,mobile,Midwest
EVT000008927,2026-03-09 23:11:59,SESS00000830,CUST000135,PROD000192,page_view,/home,web,Midwest
EVT000008928,2026-03-14 03:20:24,SESS00002510,CUST000263,PROD000233,checkout_start,/checkout,web,Northeast
EVT000008929,2026-03-24 04:01:37,SESS00000029,CUST000413,PROD000073,page_view,/cart,web,Southeast
EVT000008930,2026-04-06 22:02:49,SESS00002873,CUST000329,PROD000177,add_to_cart,/search,web,Northeast
EVT000008931,2026-02-05 11:14:20,SESS00000217,CUST000260,PROD000170,product_view,/product,web,Northeast
EVT000008932,2026-03-29 09:56:36,SESS00001315,CUST000275,PROD000097,page_view,/product,mobile,Northeast
EVT000008933,2026-02-23 04:10:12,SESS00000491,CUST000275,PROD000103,add_to_cart,/cart,web,Northeast
EVT000008934,2026-03-02 10:54:54,SESS00002570,CUST000231,PROD000230,checkout_start,/home,web,Northeast
EVT000008935,2026-02-24 07:48:45,SESS00002613,CUST000108,PROD000218,page_view,/cart,web,Midwest
EVT000008936,2026-04-07 19:17:14,SESS00000396,CUST000223,PROD000136,product_view,/cart,web,Midwest
EVT000008937,2026-03-13 22:36:24,SESS00002312,CUST000141,PROD000088,product_view,/home,web,Southeast
EVT000008938,2026-02-19 01:42:27,SESS00001636,CUST000075,PROD000060,page_view,/checkout,mobile,Southeast
EVT000008939,2026-03-26 09:00:45,SESS00000017,CUST000054,PROD000102,product_view,/home,mobile,Northeast
EVT000008940,2026-02-23 13:01:58,SESS00001617,CUST000220,PROD000063,checkout_start,/home,web,Midwest
EVT000008941,2026-04-05 20:41:43,SESS00000827,CUST000008,PROD000045,page_view,/product,web,Southeast
EVT000008942,2026-03-25 18:00:18,SESS00002184,CUST000191,PROD000073,page_view,/product,web,Midwest
EVT000008943,2026-02-27 11:21:41,SESS00002773,CUST000361,PROD000121,add_to_cart,/home,web,Midwest
EVT000008944,2026-03-14 01:50:06,SESS00002443,,PROD000178,product_view,/cart,web,Southeast
EVT000008945,2026-03-31 13:34:26,SESS00002969,CUST000401,PROD000183,add_to_cart,/product,web,Northeast
EVT000008946,2026-01-26 16:28:26,SESS00001291,CUST000173,PROD000151,page_view,/cart,web,West
EVT000008947,2026-02-22 15:46:58,SESS00002267,CUST000271,PROD000162,page_view,/home,mobile,Southeast
EVT000008948,2026-03-03 11:20:50,SESS00001581,CUST000033,PROD000081,product_view,/cart,web,West
EVT000008949,2026-03-23 07:56:08,SESS00001315,CUST000293,PROD000127,purchase,/product,mobile,Midwest
EVT000008950,2026-02-01 02:14:33,SESS00000823,CUST000182,PROD000024,product_view,/product,mobile,Northeast
EVT000008951,2026-01-25 12:28:55,SESS00002104,CUST000164,PROD000111,page_view,/search,mobile,Midwest
EVT000008952,2026-04-10 00:33:14,SESS00002313,CUST000304,PROD000228,page_view,/cart,web,Midwest
EVT000008953,2026-01-29 06:24:02,SESS00002356,CUST000096,PROD000015,product_view,/product,web,Northeast
EVT000008954,2026-01-29 04:38:14,SESS00002275,,PROD000180,add_to_cart,/product,web,West
EVT000008955,2026-03-03 16:41:00,SESS00000315,CUST000486,PROD000045,page_view,/checkout,web,Midwest
EVT000008956,2026-02-16 09:54:39,SESS00001014,,PROD000183,add_to_cart,/cart,mobile,Northeast
EVT000008957,2026-02-06 00:26:12,SESS00002789,CUST000072,PROD000144,page_view,/checkout,web,West
EVT000008958,2026-03-08 01:31:16,SESS00001617,CUST000007,PROD000191,product_view,/product,mobile,Northeast
EVT000008959,2026-02-27 01:44:45,SESS00000715,,PROD000009,page_view,/product,mobile,Northeast
EVT000008960,2026-03-05 01:23:24,SESS00000457,CUST000324,PROD000049,add_to_cart,/checkout,web,Northeast
EVT000008961,2026-03-02 17:02:10,SESS00002169,CUST000032,PROD000155,checkout_start,/cart,web,Southeast
EVT000008962,2026-04-21 03:15:45,SESS00002087,,PROD000137,product_view,/search,web,Southeast
EVT000008963,2026-03-20 19:56:58,SESS00002612,,PROD000151,page_view,/home,web,West
EVT000008964,2026-04-06 21:46:04,SESS00002009,CUST000057,PROD000174,product_view,/checkout,web,Southeast
EVT000008965,2026-01-30 01:52:38,SESS00002912,CUST000114,PROD000102,purchase,/search,web,Southeast
EVT000008966,2026-04-08 17:19:08,SESS00000646,CUST000449,PROD000122,page_view,/cart,web,Northeast
EVT000008967,2026-01-24 05:45:08,SESS00001816,CUST000112,PROD000109,product_view,/product,web,Southeast
EVT000008968,2026-04-08 10:46:44,SESS00001892,CUST000390,PROD000210,add_to_cart,/checkout,web,Northeast
EVT000008969,2026-02-11 10:20:58,SESS00001313,CUST000124,PROD000156,product_view,/home,web,Southeast
EVT000008970,2026-02-05 16:06:37,SESS00000910,CUST000324,PROD000017,page_view,/product,mobile,West
EVT000008971,2026-04-02 03:32:57,SESS00000537,CUST000144,PROD000158,add_to_cart,/cart,mobile,Southeast
EVT000008972,2026-02-08 21:45:00,SESS00001497,CUST000069,PROD000055,page_view,/checkout,web,West
EVT000008973,2026-04-13 16:40:17,SESS00001886,,PROD000147,product_view,/product,web,Midwest
EVT000008974,2026-02-06 02:30:16,SESS00002979,CUST000184,PROD000177,page_view,/cart,web,Southeast
EVT000008975,2026-02-19 09:24:20,SESS00002995,CUST000428,PROD000203,page_view,/product,web,Southeast
EVT000008976,2026-03-27 07:37:14,SESS00002043,CUST000286,PROD000030,page_view,/product,mobile,Southeast
EVT000008977,2026-03-26 16:01:23,SESS00002414,CUST000366,PROD000161,page_view,/home,mobile,West
EVT000008978,2026-03-05 13:18:57,SESS00001820,CUST000179,PROD000124,page_view,/search,web,Midwest
EVT000008979,2026-04-19 01:33:51,SESS00001860,,PROD000067,checkout_start,/home,mobile,West
EVT000008980,2026-04-20 12:10:37,SESS00000524,CUST000288,PROD000250,checkout_start,/search,web,West
EVT000008981,2026-03-01 03:34:37,SESS00000955,CUST000450,PROD000088,page_view,/home,web,West
EVT000008982,2026-02-19 01:15:36,SESS00000545,CUST000465,PROD000124,page_view,/cart,mobile,Northeast
EVT000008983,2026-02-20 22:01:38,SESS00002604,CUST000353,PROD000025,page_view,/search,web,Midwest
EVT000008984,2026-03-16 02:23:05,SESS00001765,,PROD000193,page_view,/checkout,web,West
EVT000008985,2026-03-03 05:39:24,SESS00002607,CUST000201,PROD000073,page_view,/product,web,Midwest
EVT000008986,2026-04-18 10:32:12,SESS00000382,CUST000129,PROD000059,product_view,/cart,web,Midwest
EVT000008987,2026-04-12 15:29:20,SESS00000610,CUST000164,PROD000052,checkout_start,/cart,web,Northeast
EVT000008988,2026-04-12 18:19:49,SESS00001782,CUST000127,PROD000018,page_view,/product,mobile,Northeast
EVT000008989,2026-03-02 20:47:29,SESS00002497,,PROD000017,page_view,/checkout,web,Northeast
EVT000008990,2026-02-09 17:53:41,SESS00002788,CUST000026,PROD000128,checkout_start,/product,web,Northeast
EVT000008991,2026-03-30 12:39:24,SESS00000756,CUST000070,PROD000001,product_view,/search,web,West
EVT000008992,2026-04-21 19:42:37,SESS00001086,CUST000199,PROD000039,page_view,/home,web,Southeast
EVT000008993,2026-02-07 01:23:12,SESS00000427,CUST000419,PROD000069,page_view,/product,web,Northeast
EVT000008994,2026-02-04 01:15:50,SESS00001421,CUST000173,PROD000152,page_view,/home,web,Midwest
EVT000008995,2026-03-26 12:36:17,SESS00000432,CUST000159,PROD000132,page_view,/home,web,Northeast
EVT000008996,2026-02-19 06:07:11,SESS00000898,CUST000130,PROD000161,page_view,/checkout,web,Southeast
EVT000008997,2026-03-24 09:21:50,SESS00000351,CUST000152,PROD000102,checkout_start,/product,mobile,West
EVT000008998,2026-03-06 20:48:30,SESS00000021,CUST000159,PROD000245,add_to_cart,/home,mobile,Northeast
EVT000008999,2026-02-20 02:12:00,SESS00002234,CUST000258,PROD000087,add_to_cart,/cart,mobile,Midwest
EVT000009000,2026-04-06 18:35:57,SESS00001734,CUST000228,PROD000085,product_view,/search,web,West
EVT000009001,2026-03-03 18:28:09,SESS00002901,,PROD000037,add_to_cart,/home,mobile,Midwest
EVT000009002,2026-03-02 09:27:20,SESS00000737,CUST000469,PROD000068,add_to_cart,/cart,web,Northeast
EVT000009003,2026-02-23 22:25:08,SESS00002440,CUST000253,PROD000171,add_to_cart,/search,web,Northeast
EVT000009004,2026-04-17 18:31:05,SESS00002687,CUST000019,PROD000068,add_to_cart,/checkout,mobile,Northeast
EVT000009005,2026-02-07 12:34:05,SESS00000426,CUST000148,PROD000190,page_view,/cart,web,Southeast
EVT000009006,2026-04-04 22:17:17,SESS00000222,CUST000105,PROD000176,product_view,/cart,web,West
EVT000009007,2026-03-04 09:42:25,SESS00000110,,PROD000155,add_to_cart,/home,web,Southeast
EVT000009008,2026-03-26 21:37:15,SESS00003115,CUST000251,PROD000066,page_view,/home,web,West
EVT000009009,2026-02-27 02:17:27,SESS00002419,CUST000080,PROD000041,checkout_start,/home,mobile,Midwest
EVT000009010,2026-01-27 15:23:26,SESS00000166,CUST000442,PROD000095,page_view,/product,web,Southeast
EVT000009011,2026-03-06 03:35:41,SESS00000938,CUST000105,PROD000178,page_view,/search,web,Southeast
EVT000009012,2026-01-27 17:09:57,SESS00002199,CUST000330,PROD000013,product_view,/checkout,web,Northeast
