order_item_id,order_id,line_number,product_id,quantity,unit_price,discount_rate,unit_cost
12254,4875,2,60,1,256.07,0.1,182.48
12255,4876,1,173,3,277.7,0.0,162.54
12256,4877,1,92,2,128.46,0.0,75.08
12257,4877,2,102,1,118.51,0.0,106.74
12258,4878,1,94,3,157.57,0.0,96.97
12259,4878,2,129,2,245.87,0.05,127.06
12260,4878,3,61,2,118.05,0.0,64.78
12261,4878,4,12,2,255.65,0.05,172.82
12262,4879,1,22,2,96.51,0.05,75.63
12263,4879,2,103,2,142.02,0.1,124.79
12264,4879,3,110,1,172.9,0.0,103.66
12265,4880,1,79,2,37.5,0.0,30.76
12266,4881,1,38,2,172.17,0.0,118.06
12267,4881,2,27,3,99.8,0.15,71.33
12268,4881,3,129,3,257.76,0.05,127.06
12269,4881,4,76,2,88.15,0.0,52.77
12270,4882,1,100,2,37.58,0.1,26.72
12271,4882,2,34,1,83.83,0.0,47.89
12272,4882,3,99,1,259.16,0.0,197.54
12273,4882,4,24,1,208.36,0.0,106.12
12274,4883,1,58,3,19.8,0.05,14.24
12275,4884,1,131,2,256.45,0.0,173.12
12276,4885,1,120,2,87.33,0.05,60.16
12277,4885,2,91,2,269.38,0.1,168.41
12278,4885,3,86,1,141.95,0.1,80.63
12279,4886,1,169,2,37.72,0.0,21.94
12280,4886,2,106,3,277.08,0.05,138.23
12281,4887,1,81,3,263.89,0.0,170.48
12282,4887,2,77,2,197.51,0.0,112.08
12283,4887,3,143,2,18.69,0.05,15.19
12284,4887,4,147,2,170.88,0.1,84.45
12285,4888,1,93,3,164.06,0.0,100.99
12286,4888,2,126,1,191.85,0.0,97.78
12287,4889,1,148,1,26.55,0.0,17.0
12288,4889,2,118,3,49.83,0.0,26.73
12289,4889,3,142,2,222.02,0.05,133.8
12290,4889,4,47,3,201.37,0.05,115.18
12291,4890,1,24,3,197.84,0.05,106.12
12292,4890,2,94,1,175.5,0.05,96.97
12293,4890,3,80,1,222.13,0.1,116.63
12294,4891,1,125,2,26.72,0.05,21.34
12295,4891,2,57,1,106.82,0.0,70.84
12296,4892,1,68,3,230.71,0.1,150.11
12297,4893,1,83,3,143.47,0.0,107.57
12298,4893,2,159,2,221.41,0.1,108.9
12299,4893,3,112,2,184.21,0.0,131.2
12300,4894,1,164,1,198.19,0.0,127.65
12301,4894,2,160,3,211.56,0.0,185.99
12302,4895,1,17,1,38.49,0.0,29.71
12303,4895,2,107,3,201.47,0.0,115.72
12304,4896,1,146,3,209.57,0.05,112.13
12305,4896,2,98,1,248.7,0.05,159.47
12306,4897,1,178,2,154.49,0.05,77.81
12307,4897,2,20,2,180.08,0.0,99.3
12308,4897,3,103,1,145.12,0.1,124.79
12309,4898,1,26,3,193.18,0.0,97.84
12310,4899,1,140,3,267.2,0.0,190.27
12311,4899,2,16,3,25.03,0.0,19.41
12312,4899,3,24,2,188.53,0.0,106.12
12313,4899,4,171,3,238.62,0.05,138.36
12314,4900,1,7,3,243.16,0.0,128.63
12315,4900,2,35,2,204.04,0.05,147.81
12316,4900,3,46,2,9.57,0.0,6.81
12317,4901,1,166,3,175.73,0.0,115.94
12318,4901,2,24,1,193.13,0.05,106.12
12319,4901,3,125,1,26.99,0.0,21.34
12320,4901,4,176,2,254.32,0.15,147.54
12321,4902,1,18,2,14.48,0.0,7.15
12322,4902,2,135,3,123.31,0.0,89.59
12323,4903,1,36,3,285.73,0.1,175.24
12324,4903,2,138,1,35.89,0.1,30.09
12325,4903,3,115,3,23.98,0.0,21.3
12326,4903,4,140,3,278.32,0.0,190.27
12327,4904,1,77,3,198.36,0.0,112.08
12328,4905,1,148,2,29.76,0.05,17.0
12329,4905,2,108,3,22.26,0.0,15.56
12330,4905,3,10,1,361.53,0.05,187.63
12331,4905,4,139,3,163.04,0.15,129.09
12332,4906,1,107,3,180.9,0.05,115.72
12333,4906,2,137,1,181.9,0.0,130.91
12334,4907,1,7,1,221.22,0.0,128.63
12335,4907,2,143,1,19.04,0.0,15.19
12336,4907,3,77,2,194.78,0.05,112.08
12337,4908,1,63,3,245.42,0.05,193.45
12338,4908,2,92,1,139.82,0.05,75.08
12339,4909,1,59,2,350.12,0.0,186.48
12340,4909,2,99,2,266.11,0.1,197.54
12341,4909,3,37,2,18.88,0.05,14.59
12342,4910,1,18,1,12.87,0.1,7.15
12343,4910,2,95,1,212.73,0.1,133.57
12344,4910,3,53,3,204.31,0.0,153.71
12345,4911,1,120,1,89.18,0.05,60.16
12346,4911,2,165,2,250.29,0.15,167.13
12347,4911,3,120,1,94.36,0.1,60.16
12348,4911,4,168,3,251.29,0.0,155.87
12349,4912,1,72,1,130.75,0.05,102.31
12350,4912,2,142,1,247.3,0.0,133.8
12351,4912,3,175,1,122.1,0.0,97.14
12352,4912,4,43,2,224.51,0.0,155.03
12353,4913,1,144,1,254.0,0.0,156.14
12354,4913,2,58,3,22.26,0.0,14.24
12355,4913,3,62,3,153.87,0.0,78.3
12356,4914,1,54,3,205.42,0.05,157.38
12357,4914,2,132,3,126.24,0.1,96.25
12358,4915,1,169,1,37.27,0.05,21.94
12359,4916,1,131,3,237.21,0.0,173.12
12360,4917,1,177,3,240.13,0.05,159.36
12361,4917,2,53,1,205.83,0.1,153.71
12362,4918,1,92,2,132.32,0.0,75.08
12363,4918,2,34,2,82.38,0.1,47.89
12364,4918,3,44,3,224.05,0.0,141.82
12365,4918,4,25,2,25.02,0.0,15.95
12366,4919,1,26,1,185.19,0.1,97.84
12367,4919,2,173,1,274.72,0.0,162.54
12368,4919,3,52,2,26.71,0.05,17.34
12369,4920,1,59,1,347.37,0.05,186.48
12370,4921,1,43,3,232.44,0.0,155.03
12371,4921,2,154,2,51.65,0.15,35.63
12372,4921,3,53,2,228.42,0.0,153.71
12373,4922,1,71,3,80.23,0.15,41.1
12374,4922,2,110,2,180.95,0.0,103.66
12375,4922,3,94,1,155.72,0.0,96.97
12376,4922,4,74,3,26.63,0.0,16.94
12377,4923,1,71,3,82.43,0.05,41.1
12378,4923,2,107,2,185.93,0.0,115.72
12379,4923,3,113,3,12.96,0.0,9.5
12380,4923,4,67,3,99.46,0.0,74.06
12381,4924,1,36,2,282.98,0.15,175.24
12382,4924,2,70,2,160.85,0.0,90.45
12383,4924,3,57,3,103.36,0.1,70.84
12384,4924,4,24,2,210.26,0.0,106.12
12385,4925,1,62,1,155.43,0.0,78.3
12386,4926,1,103,1,141.21,0.0,124.79
12387,4926,2,175,3,126.21,0.05,97.14
12388,4926,3,163,2,186.65,0.0,106.13
12389,4926,4,17,3,36.75,0.0,29.71
12390,4927,1,66,1,275.06,0.0,140.82
12391,4927,2,148,3,27.62,0.1,17.0
12392,4928,1,115,3,23.7,0.0,21.3
12393,4929,1,93,3,166.28,0.1,100.99
12394,4929,2,107,1,195.06,0.05,115.72
12395,4930,1,112,3,174.63,0.0,131.2
12396,4930,2,148,1,30.15,0.0,17.0
12397,4931,1,68,1,224.66,0.0,150.11
12398,4931,2,80,3,244.0,0.0,116.63
12399,4931,3,66,2,268.9,0.05,140.82
12400,4932,1,15,2,167.86,0.05,110.81
12401,4932,2,96,1,271.37,0.05,165.54
12402,4932,3,74,1,30.27,0.0,16.94
12403,4932,4,153,1,26.91,0.0,17.75
12404,4933,1,178,3,138.51,0.0,77.81
12405,4934,1,7,2,233.66,0.0,128.63
12406,4934,2,143,2,19.98,0.0,15.19
12407,4934,3,121,3,286.76,0.0,199.27
12408,4935,1,60,2,272.36,0.05,182.48
12409,4935,2,90,1,17.42,0.0,8.54
12410,4936,1,107,1,197.35,0.05,115.72
12411,4937,1,167,2,153.39,0.05,83.13
12412,4937,2,167,3,156.02,0.0,83.13
12413,4938,1,148,3,28.79,0.0,17.0
12414,4939,1,39,1,97.94,0.0,47.76
12415,4939,2,175,1,124.89,0.05,97.14
12416,4939,3,84,1,59.32,0.0,47.52
12417,4939,4,130,1,13.77,0.05,8.16
12418,4940,1,54,3,217.01,0.0,157.38
12419,4940,2,106,1,281.96,0.1,138.23
12420,4940,3,18,1,12.68,0.0,7.15
12421,4941,1,20,2,179.26,0.05,99.3
12422,4942,1,147,1,171.57,0.05,84.45
12423,4942,2,17,3,40.13,0.15,29.71
12424,4943,1,132,1,123.8,0.0,96.25
12425,4944,1,123,2,154.59,0.0,79.3
12426,4945,1,12,3,236.87,0.1,172.82
12427,4945,2,173,2,254.91,0.05,162.54
12428,4945,3,175,2,122.5,0.1,97.14
12429,4946,1,50,2,236.24,0.1,134.29
12430,4946,2,46,3,10.75,0.15,6.81
12431,4946,3,158,3,179.78,0.1,119.49
12432,4947,1,130,3,13.23,0.0,8.16
12433,4947,2,154,1,52.05,0.0,35.63
12434,4947,3,31,1,346.95,0.0,190.93
12435,4947,4,67,1,97.35,0.0,74.06
12436,4948,1,57,1,103.57,0.0,70.84
12437,4949,1,62,1,155.59,0.0,78.3
12438,4949,2,37,3,16.44,0.05,14.59
12439,4949,3,165,3,243.62,0.0,167.13
12440,4950,1,124,2,142.92,0.1,111.23
12441,4950,2,65,1,118.57,0.0,61.84
12442,4951,1,113,3,12.82,0.0,9.5
12443,4952,1,115,3,24.86,0.0,21.3
12444,4952,2,163,3,179.24,0.0,106.13
12445,4952,3,100,2,34.4,0.0,26.72
12446,4952,4,132,3,136.68,0.1,96.25
12447,4953,1,141,2,268.17,0.05,174.42
12448,4953,2,80,2,225.23,0.05,116.63
12449,4953,3,60,3,245.33,0.0,182.48
12450,4954,1,2,3,257.9,0.0,145.03
12451,4955,1,96,2,278.05,0.0,165.54
12452,4955,2,27,3,96.72,0.0,71.33
12453,4956,1,142,1,243.35,0.1,133.8
12454,4956,2,98,3,245.52,0.05,159.47
12455,4956,3,115,2,26.75,0.0,21.3
12456,4956,4,71,1,76.94,0.0,41.1
12457,4957,1,175,3,117.77,0.1,97.14
12458,4957,2,145,3,26.11,0.05,21.53
12459,4957,3,91,1,277.13,0.1,168.41
12460,4957,4,26,3,176.72,0.1,97.84
12461,4958,1,89,1,266.88,0.05,144.73
12462,4959,1,46,2,10.34,0.05,6.81
12463,4959,2,82,1,291.66,0.15,194.98
12464,4959,3,16,2,27.6,0.0,19.41
12465,4959,4,95,2,225.43,0.0,133.57
12466,4960,1,52,3,23.67,0.05,17.34
12467,4960,2,117,1,95.52,0.0,56.49
12468,4961,1,150,1,13.76,0.0,8.74
12469,4962,1,25,3,22.6,0.0,15.95
12470,4962,2,115,3,23.66,0.0,21.3
12471,4962,3,97,2,166.18,0.0,137.53
12472,4963,1,19,1,150.89,0.0,79.71
12473,4963,2,99,1,251.75,0.05,197.54
12474,4963,3,149,2,378.09,0.0,190.65
12475,4963,4,36,3,289.02,0.0,175.24
12476,4964,1,86,2,151.02,0.0,80.63
12477,4965,1,44,3,238.83,0.0,141.82
12478,4965,2,78,3,125.53,0.0,104.04
12479,4965,3,175,3,116.23,0.0,97.14
12480,4966,1,104,3,206.39,0.05,153.87
12481,4967,1,164,3,195.11,0.1,127.65
12482,4967,2,88,3,214.84,0.0,122.81
12483,4967,3,156,1,280.14,0.05,185.44
12484,4968,1,36,3,303.47,0.0,175.24
12485,4969,1,77,1,211.42,0.0,112.08
12486,4970,1,148,3,26.36,0.0,17.0
12487,4970,2,56,1,73.41,0.0,63.4
12488,4971,1,170,3,163.36,0.0,104.3
12489,4971,2,128,1,141.42,0.05,107.78
12490,4971,3,51,2,245.62,0.15,146.25
12491,4972,1,158,2,184.58,0.1,119.49
12492,4972,2,68,3,234.29,0.0,150.11
12493,4973,1,16,2,27.61,0.0,19.41
12494,4973,2,40,3,93.78,0.05,64.44
12495,4973,3,8,3,21.47,0.0,12.06
12496,4974,1,155,2,247.15,0.05,156.23
12497,4975,1,139,1,171.19,0.05,129.09
12498,4976,1,57,2,97.85,0.1,70.84
12499,4976,2,96,1,254.64,0.0,165.54
12500,4976,3,24,2,192.77,0.0,106.12
12501,4976,4,135,3,117.1,0.1,89.59
12502,4977,1,30,1,126.09,0.0,78.14
12503,4977,2,122,3,266.92,0.05,184.0
12504,4977,3,74,3,30.15,0.1,16.94
12505,4978,1,99,2,270.47,0.0,197.54
12506,4978,2,103,3,142.93,0.05,124.79
12507,4978,3,103,3,145.79,0.0,124.79
12508,4979,1,159,3,209.69,0.1,108.9
12509,4980,1,18,1,14.02,0.0,7.15
12510,4980,2,120,1,89.62,0.1,60.16
12511,4980,3,26,3,184.19,0.0,97.84
12512,4981,1,138,1,37.49,0.1,30.09
12513,4982,1,138,2,38.58,0.05,30.09
12514,4983,1,94,1,162.68,0.15,96.97
12515,4983,2,118,1,45.48,0.0,26.73
12516,4983,3,78,1,134.43,0.0,104.04
12517,4983,4,50,1,225.13,0.1,134.29
12518,4984,1,73,3,296.05,0.0,152.06
12519,4984,2,137,3,192.94,0.05,130.91
12520,4984,3,157,1,213.45,0.0,155.72
12521,4984,4,98,2,231.01,0.0,159.47
12522,4985,1,20,3,170.44,0.0,99.3
12523,4985,2,164,1,194.28,0.0,127.65
12524,4986,1,46,3,10.36,0.05,6.81
12525,4986,2,167,3,142.6,0.15,83.13
12526,4987,1,77,3,213.59,0.05,112.08
12527,4987,2,168,1,227.59,0.0,155.87
12528,4988,1,47,1,201.47,0.0,115.18
12529,4988,2,94,3,156.61,0.0,96.97
12530,4988,3,79,3,37.29,0.1,30.76
12531,4989,1,164,3,178.04,0.05,127.65
12532,4990,1,85,1,64.23,0.05,42.66
12533,4991,1,164,1,197.46,0.0,127.65
12534,4991,2,112,2,177.0,0.0,131.2
12535,4991,3,166,1,173.03,0.1,115.94
12536,4991,4,53,1,215.27,0.0,153.71
12537,4992,1,37,1,18.46,0.0,14.59
12538,4992,2,171,3,237.08,0.0,138.36
12539,4992,3,153,2,25.35,0.0,17.75
12540,4992,4,25,3,24.52,0.0,15.95
12541,4993,1,166,3,180.71,0.15,115.94
12542,4993,2,67,1,95.42,0.0,74.06
12543,4994,1,133,1,222.07,0.0,116.79
12544,4994,2,37,1,18.35,0.0,14.59
12545,4995,1,135,2,114.76,0.0,89.59
12546,4995,2,54,2,225.98,0.0,157.38
12547,4995,3,68,1,215.82,0.0,150.11
12548,4996,1,176,2,254.42,0.0,147.54
12549,4996,2,177,2,235.04,0.0,159.36
12550,4997,1,161,3,277.72,0.05,184.34
12551,4998,1,171,2,226.58,0.05,138.36
12552,4998,2,15,3,156.02,0.0,110.81
12553,4998,3,26,1,184.64,0.0,97.84
12554,4998,4,92,3,145.68,0.05,75.08
12555,4999,1,3,2,58.04,0.05,48.97
12556,4999,2,179,2,214.37,0.0,154.73
12557,4999,3,69,3,335.9,0.0,196.85
12558,4999,4,50,2,216.07,0.0,134.29
12559,5000,1,2,2,266.24,0.15,145.03
12560,5000,2,75,2,152.76,0.0,87.68
12561,5000,3,75,2,142.88,0.0,87.68
12562,5001,1,140,2,265.84,0.0,190.27
12563,5002,1,122,1,293.19,0.0,184.0
12564,5002,2,128,1,138.11,0.0,107.78
12565,5003,1,44,1,228.75,0.0,141.82
12566,5003,2,143,1,18.58,0.0,15.19
12567,5003,3,77,2,216.16,0.05,112.08
12568,5003,4,132,2,122.53,0.05,96.25
12569,5004,1,44,1,213.72,0.05,141.82
12570,5004,2,120,2,89.51,0.0,60.16
12571,5004,3,97,2,165.0,0.0,137.53
12572,5005,1,88,3,232.83,0.0,122.81
12573,5005,2,153,1,24.82,0.1,17.75
12574,5005,3,101,1,244.81,0.0,156.29
12575,5006,1,36,1,295.31,0.0,175.24
12576,5006,2,50,1,232.1,0.0,134.29
12577,5006,3,148,3,30.24,0.05,17.0
12578,5007,1,18,2,14.62,0.05,7.15
12579,5007,2,6,1,181.85,0.15,135.09
12580,5008,1,153,1,25.57,0.0,17.75
12581,5008,2,8,3,23.69,0.0,12.06
12582,5008,3,22,3,85.18,0.05,75.63
12583,5009,1,109,3,298.43,0.0,161.96
12584,5010,1,36,3,290.86,0.05,175.24
12585,5010,2,108,2,22.92,0.1,15.56
12586,5011,1,71,1,78.23,0.1,41.1
12587,5011,2,174,2,264.66,0.1,161.44
12588,5011,3,91,3,271.69,0.05,168.41
12589,5012,1,81,3,236.82,0.0,170.48
12590,5012,2,163,2,177.01,0.1,106.13
12591,5012,3,78,2,138.93,0.0,104.04
12592,5012,4,112,1,167.96,0.0,131.2
12593,5013,1,32,3,235.68,0.0,179.09
12594,5013,2,106,1,251.26,0.0,138.23
12595,5013,3,66,3,244.39,0.05,140.82
12596,5014,1,36,2,290.7,0.0,175.24
12597,5014,2,128,3,145.98,0.0,107.78
12598,5014,3,134,3,104.49,0.0,82.55
12599,5015,1,118,3,50.0,0.15,26.73
12600,5016,1,166,1,185.16,0.0,115.94
12601,5016,2,11,2,80.92,0.15,60.49
12602,5016,3,43,2,215.05,0.0,155.03
12603,5016,4,76,1,83.62,0.0,52.77
12604,5017,1,154,1,49.6,0.0,35.63
12605,5018,1,11,3,82.27,0.1,60.49
12606,5018,2,106,2,278.18,0.05,138.23
12607,5018,3,72,1,131.51,0.0,102.31
12608,5018,4,91,2,285.46,0.05,168.41
12609,5019,1,116,1,49.91,0.1,38.44
12610,5019,2,117,2,98.66,0.05,56.49
12611,5019,3,113,1,11.19,0.05,9.5
12612,5020,1,95,1,242.22,0.0,133.57
12613,5020,2,119,2,135.45,0.0,124.11
12614,5020,3,138,2,39.18,0.0,30.09
12615,5021,1,29,2,202.17,0.0,150.17
12616,5021,2,146,3,205.25,0.05,112.13
12617,5021,3,122,3,258.25,0.1,184.0
12618,5022,1,37,3,16.57,0.0,14.59
12619,5023,1,110,2,177.85,0.0,103.66
12620,5023,2,118,2,46.31,0.0,26.73
12621,5024,1,149,3,369.96,0.0,190.65
12622,5025,1,74,2,30.79,0.1,16.94
12623,5025,2,169,3,40.21,0.1,21.94
12624,5026,1,88,3,232.95,0.0,122.81
12625,5026,2,40,3,94.86,0.1,64.44
12626,5026,3,69,3,357.55,0.05,196.85
12627,5026,4,127,2,67.0,0.0,43.54
12628,5027,1,32,2,238.85,0.0,179.09
12629,5027,2,158,3,167.39,0.0,119.49
12630,5027,3,77,1,209.96,0.0,112.08
12631,5027,4,49,2,245.22,0.0,141.2
12632,5028,1,121,2,257.07,0.0,199.27
12633,5028,2,76,2,90.91,0.0,52.77
12634,5029,1,34,2,86.91,0.15,47.89
12635,5029,2,135,1,122.81,0.1,89.59
12636,5030,1,139,2,177.18,0.0,129.09
12637,5030,2,57,2,97.56,0.0,70.84
12638,5031,1,28,1,173.55,0.0,100.1
12639,5031,2,27,2,95.93,0.0,71.33
12640,5031,3,156,1,267.81,0.0,185.44
12641,5031,4,138,1,35.27,0.0,30.09
12642,5032,1,159,3,191.67,0.0,108.9
12643,5032,2,12,2,234.51,0.05,172.82
12644,5032,3,2,2,235.31,0.0,145.03
12645,5032,4,68,1,235.02,0.0,150.11
12646,5033,1,97,1,177.54,0.0,137.53
12647,5033,2,54,1,215.81,0.05,157.38
12648,5033,3,11,2,86.76,0.05,60.49
12649,5033,4,108,1,24.54,0.0,15.56
12650,5034,1,96,1,261.62,0.0,165.54
12651,5035,1,103,2,143.11,0.05,124.79
12652,5035,2,65,2,116.88,0.0,61.84
12653,5035,3,126,3,173.21,0.0,97.78
12654,5035,4,69,3,339.2,0.0,196.85
12655,5036,1,141,3,247.62,0.1,174.42
12656,5036,2,117,2,96.82,0.05,56.49
12657,5037,1,116,2,47.48,0.0,38.44
12658,5037,2,115,3,24.34,0.1,21.3
12659,5037,3,58,2,21.49,0.1,14.24
12660,5037,4,15,3,176.75,0.1,110.81
12661,5038,1,119,2,149.19,0.0,124.11
12662,5038,2,88,3,246.12,0.0,122.81
12663,5038,3,106,2,281.08,0.0,138.23
12664,5039,1,156,2,301.51,0.0,185.44
12665,5039,2,173,1,267.51,0.0,162.54
12666,5039,3,32,3,242.2,0.1,179.09
12667,5040,1,172,3,53.59,0.0,32.09
12668,5041,1,172,3,54.71,0.0,32.09
12669,5041,2,78,2,126.99,0.0,104.04
12670,5041,3,135,2,125.47,0.05,89.59
12671,5042,1,170,1,162.88,0.0,104.3
12672,5043,1,120,3,99.83,0.05,60.16
12673,5043,2,130,1,14.56,0.0,8.16
12674,5043,3,87,3,8.27,0.0,6.48
12675,5043,4,40,2,92.35,0.1,64.44
12676,5044,1,135,1,122.45,0.0,89.59
12677,5045,1,50,2,229.6,0.1,134.29
12678,5045,2,89,1,258.6,0.0,144.73
12679,5046,1,122,2,261.05,0.05,184.0
12680,5046,2,63,1,248.3,0.0,193.45
12681,5046,3,171,1,226.19,0.0,138.36
12682,5047,1,16,2,26.55,0.0,19.41
12683,5047,2,106,3,275.38,0.0,138.23
12684,5047,3,68,1,214.87,0.05,150.11
12685,5047,4,109,2,287.05,0.0,161.96
12686,5048,1,42,3,217.72,0.0,127.63
12687,5049,1,156,1,268.94,0.0,185.44
12688,5049,2,80,2,244.74,0.05,116.63
12689,5050,1,34,2,76.15,0.0,47.89
12690,5050,2,126,3,184.04,0.0,97.78
12691,5051,1,176,2,254.48,0.0,147.54
12692,5052,1,69,1,337.62,0.0,196.85
12693,5052,2,105,1,147.86,0.0,122.29
12694,5052,3,1,2,256.15,0.05,150.39
12695,5052,4,74,1,27.13,0.05,16.94
12696,5053,1,178,3,137.32,0.0,77.81
12697,5053,2,44,1,242.93,0.0,141.82
12698,5054,1,26,1,184.39,0.0,97.84
12699,5055,1,71,1,75.65,0.0,41.1
12700,5055,2,143,1,19.24,0.0,15.19
12701,5055,3,131,3,260.61,0.0,173.12
12702,5056,1,93,2,159.05,0.0,100.99
12703,5056,2,146,3,210.76,0.05,112.13
12704,5057,1,89,1,265.09,0.0,144.73
12705,5057,2,114,3,119.66,0.0,65.39
12706,5057,3,46,3,9.77,0.0,6.81
12707,5057,4,104,2,223.14,0.0,153.87
12708,5058,1,116,3,48.46,0.05,38.44
12709,5058,2,160,2,217.47,0.1,185.99
12710,5058,3,22,1,88.15,0.0,75.63
12711,5058,4,82,3,298.1,0.05,194.98
12712,5059,1,145,1,26.04,0.15,21.53
12713,5059,2,63,1,229.03,0.05,193.45
12714,5060,1,179,3,219.07,0.0,154.73
12715,5060,2,153,2,25.04,0.0,17.75
12716,5061,1,85,3,62.1,0.0,42.66
12717,5061,2,146,2,185.64,0.15,112.13
12718,5062,1,50,3,244.3,0.0,134.29
12719,5062,2,9,1,92.18,0.0,50.35
12720,5062,3,141,3,245.79,0.05,174.42
12721,5063,1,174,2,259.09,0.0,161.44
12722,5063,2,150,1,13.5,0.0,8.74
12723,5064,1,164,2,191.07,0.05,127.65
12724,5064,2,140,2,290.92,0.0,190.27
12725,5064,3,25,1,22.91,0.0,15.95
12726,5064,4,42,3,243.5,0.05,127.63
12727,5065,1,82,3,277.35,0.0,194.98
12728,5065,2,134,2,102.35,0.0,82.55
12729,5066,1,123,2,155.79,0.05,79.3
12730,5066,2,160,3,227.81,0.0,185.99
12731,5066,3,53,3,205.31,0.0,153.71
12732,5066,4,128,2,130.59,0.0,107.78
12733,5067,1,41,3,237.72,0.0,184.59
12734,5068,1,126,3,169.86,0.0,97.78
12735,5068,2,146,2,184.66,0.1,112.13
12736,5069,1,127,2,65.51,0.1,43.54
12737,5069,2,98,2,227.41,0.0,159.47
12738,5069,3,69,3,346.25,0.05,196.85
12739,5070,1,76,3,87.18,0.0,52.77
12740,5071,1,148,1,29.15,0.0,17.0
12741,5072,1,113,2,11.81,0.05,9.5
12742,5072,2,31,1,345.62,0.15,190.93
12743,5073,1,68,2,241.39,0.0,150.11
12744,5073,2,23,1,239.39,0.05,165.95
12745,5073,3,158,2,184.64,0.0,119.49
12746,5074,1,22,2,97.46,0.05,75.63
12747,5075,1,53,3,232.21,0.0,153.71
12748,5075,2,53,1,220.23,0.05,153.71
12749,5075,3,120,1,91.83,0.0,60.16
12750,5075,4,31,3,381.55,0.0,190.93
12751,5076,1,59,3,345.36,0.1,186.48
12752,5076,2,159,2,196.39,0.0,108.9
12753,5076,3,55,1,61.19,0.1,39.54
12754,5076,4,15,1,168.04,0.1,110.81
12755,5077,1,117,3,98.51,0.1,56.49
12756,5077,2,25,3,23.63,0.15,15.95
12757,5077,3,71,1,76.58,0.0,41.1
12758,5078,1,41,2,246.54,0.1,184.59
12759,5078,2,173,2,256.37,0.0,162.54
12760,5078,3,89,1,258.08,0.0,144.73
12761,5078,4,66,1,240.39,0.0,140.82
12762,5079,1,136,2,217.99,0.1,194.96
12763,5079,2,132,3,140.59,0.0,96.25
12764,5080,1,179,3,210.1,0.1,154.73
12765,5080,2,99,3,270.59,0.1,197.54
12766,5081,1,179,2,203.11,0.05,154.73
12767,5081,2,25,3,22.82,0.0,15.95
12768,5081,3,82,3,306.49,0.0,194.98
12769,5081,4,32,3,213.81,0.05,179.09
12770,5082,1,77,2,221.82,0.1,112.08
12771,5082,2,167,1,141.25,0.05,83.13
12772,5082,3,147,3,162.7,0.05,84.45
12773,5082,4,26,3,181.38,0.1,97.84
12774,5083,1,58,3,20.48,0.05,14.24
12775,5083,2,127,3,65.81,0.0,43.54
12776,5084,1,72,3,129.15,0.15,102.31
12777,5084,2,134,3,93.71,0.15,82.55
12778,5084,3,176,1,240.58,0.15,147.54
12779,5085,1,148,2,27.28,0.0,17.0
12780,5085,2,137,1,187.68,0.05,130.91
12781,5085,3,153,1,26.61,0.15,17.75
12782,5086,1,141,2,247.93,0.0,174.42
12783,5087,1,148,1,29.84,0.0,17.0
12784,5087,2,19,3,144.62,0.15,79.71
12785,5088,1,38,1,163.43,0.05,118.06
12786,5088,2,38,2,168.79,0.05,118.06
12787,5089,1,135,1,121.4,0.0,89.59
12788,5089,2,39,2,95.55,0.0,47.76
12789,5090,1,43,2,224.05,0.1,155.03
12790,5091,1,1,2,258.08,0.0,150.39
12791,5091,2,43,1,219.53,0.0,155.03
12792,5091,3,174,3,242.56,0.0,161.44
12793,5092,1,17,3,35.81,0.0,29.71
12794,5092,2,119,3,143.01,0.0,124.11
12795,5092,3,49,2,243.1,0.0,141.2
12796,5093,1,48,2,168.72,0.0,140.24
12797,5094,1,77,3,201.72,0.05,112.08
12798,5095,1,35,3,190.11,0.0,147.81
12799,5095,2,53,2,236.11,0.0,153.71
12800,5095,3,136,1,229.23,0.0,194.96
12801,5096,1,121,2,289.5,0.1,199.27
12802,5097,1,118,2,50.75,0.0,26.73
12803,5098,1,20,1,173.96,0.05,99.3
12804,5098,2,99,3,284.93,0.05,197.54
12805,5098,3,24,3,195.58,0.0,106.12
12806,5099,1,127,2,59.01,0.0,43.54
12807,5099,2,176,3,251.01,0.0,147.54
12808,5099,3,173,2,281.57,0.0,162.54
12809,5099,4,84,3,55.45,0.05,47.52
12810,5100,1,95,2,236.86,0.0,133.57
12811,5100,2,149,2,364.33,0.0,190.65
12812,5101,1,38,1,173.94,0.0,118.06
12813,5102,1,145,2,25.24,0.05,21.53
12814,5102,2,143,2,19.54,0.05,15.19
12815,5102,3,120,3,97.13,0.15,60.16
12816,5103,1,154,1,47.55,0.0,35.63
12817,5103,2,108,2,21.85,0.0,15.56
12818,5103,3,17,2,41.3,0.0,29.71
12819,5104,1,40,3,95.15,0.0,64.44
12820,5104,2,84,1,58.74,0.05,47.52
12821,5104,3,96,2,244.36,0.05,165.54
12822,5104,4,52,1,23.71,0.0,17.34
12823,5105,1,152,1,42.9,0.1,26.34
12824,5106,1,37,3,18.18,0.05,14.59
12825,5106,2,64,2,100.22,0.0,63.67
12826,5106,3,89,2,260.67,0.0,144.73
12827,5106,4,160,1,226.23,0.1,185.99
12828,5107,1,160,3,231.62,0.0,185.99
12829,5107,2,49,3,248.4,0.0,141.2
12830,5108,1,103,2,156.82,0.0,124.79
12831,5109,1,113,1,12.63,0.0,9.5
12832,5110,1,22,1,97.47,0.0,75.63
12833,5110,2,120,1,99.9,0.1,60.16
12834,5111,1,131,1,262.83,0.0,173.12
