order_id,order_line_id,order_ts,customer_id,product_id,quantity,unit_price,line_amount,region,channel
ORD0001954,ORD0001954-L1200,2026-03-22 08:00:00,CUST000481,PROD000200,1,340.42,340.42,West,web
ORD0001955,ORD0001955-L2046,2026-04-17 06:00:00,CUST000090,PROD000046,2,249.78,499.56,Northeast,web
ORD0001955,ORD0001955-L3082,2026-04-17 06:00:00,CUST000090,PROD000082,3,367.18,1101.54,Midwest,marketplace
ORD0001956,ORD0001956-L2114,2026-02-01 22:00:00,CUST000258,PROD000114,2,376.53,753.06,West,store
ORD0001957,ORD0001957-L3063,2026-01-24 01:00:00,CUST000278,PROD000063,3,295.42,886.26,West,mobile
ORD0001957,ORD0001957-L2180,2026-01-24 01:00:00,CUST000278,PROD000180,2,334.94,669.88,Midwest,store
ORD0001957,ORD0001957-L3042,2026-01-24 01:00:00,CUST000278,PROD000042,3,123.78,371.34,Southeast,mobile
ORD0001958,ORD0001958-L1209,2026-03-31 11:00:00,CUST000194,PROD000209,1,142.24,142.24,Southeast,store
ORD0001958,ORD0001958-L2109,2026-03-31 11:00:00,CUST000194,PROD000109,2,280.87,561.74,Southeast,store
ORD0001959,ORD0001959-L2054,2026-01-24 20:00:00,CUST000103,PROD000054,2,225.84,451.68,West,marketplace
ORD0001959,ORD0001959-L2084,2026-01-24 20:00:00,CUST000103,PROD000084,2,113.19,226.38,Southeast,store
ORD0001960,ORD0001960-L3213,2026-04-14 09:00:00,CUST000488,PROD000213,3,9.26,27.78,Southeast,mobile
ORD0001960,ORD0001960-L2103,2026-04-14 09:00:00,CUST000488,PROD000103,2,247.68,495.36,Midwest,web
ORD0001961,ORD0001961-L1068,2026-02-01 09:00:00,CUST000343,PROD000068,1,136.18,136.18,Southeast,web
ORD0001961,ORD0001961-L3242,2026-02-01 09:00:00,CUST000343,PROD000242,3,365.43,1096.29,West,web
ORD0001962,ORD0001962-L3145,2026-01-31 02:00:00,CUST000015,PROD000145,3,107.09,321.27,Southeast,web
ORD0001962,ORD0001962-L1246,2026-01-31 02:00:00,CUST000015,PROD000246,1,93.05,93.05,West,store
ORD0001963,ORD0001963-L3012,2026-03-04 20:00:00,CUST000475,PROD000012,3,419.27,1257.81,Southeast,store
ORD0001963,ORD0001963-L1148,2026-03-04 20:00:00,CUST000475,PROD000148,1,127.4,127.4,Northeast,marketplace
ORD0001964,ORD0001964-L3144,2026-04-16 09:00:00,CUST000289,PROD000144,3,312.91,938.73,West,store
ORD0001965,ORD0001965-L2188,2026-04-17 21:00:00,CUST000017,PROD000188,2,30.13,60.26,Southeast,store
ORD0001965,ORD0001965-L3049,2026-04-17 21:00:00,CUST000017,PROD000049,3,144.34,433.02,West,mobile
ORD0001966,ORD0001966-L3146,2026-02-17 00:00:00,CUST000343,PROD000146,3,342.76,1028.28,West,store
ORD0001966,ORD0001966-L1214,2026-02-17 00:00:00,CUST000343,PROD000214,1,116.45,116.45,West,marketplace
ORD0001967,ORD0001967-L1112,2026-03-28 18:00:00,CUST000156,PROD000112,1,235.6,235.6,Midwest,store
ORD0001967,ORD0001967-L3087,2026-03-28 18:00:00,CUST000156,PROD000087,3,185.39,556.17,West,marketplace
ORD0001967,ORD0001967-L1052,2026-03-28 18:00:00,CUST000156,PROD000052,1,189.28,189.28,Northeast,store
ORD0001967,ORD0001967-L3187,2026-03-28 18:00:00,CUST000156,PROD000187,3,94.33,282.99,Midwest,marketplace
ORD0001968,ORD0001968-L3168,2026-03-14 21:00:00,CUST000051,PROD000168,3,321.33,963.99,Southeast,marketplace
ORD0001968,ORD0001968-L2128,2026-03-14 21:00:00,CUST000051,PROD000128,2,34.24,68.48,Northeast,store
ORD0001968,ORD0001968-L3173,2026-03-14 21:00:00,CUST000051,PROD000173,3,220.0,660.0,West,web
ORD0001969,ORD0001969-L3096,2026-03-05 10:00:00,CUST000116,PROD000096,3,102.01,306.03,Northeast,marketplace
ORD0001970,ORD0001970-L3223,2026-02-24 19:00:00,CUST000251,PROD000223,3,287.98,863.94,West,mobile
ORD0001971,ORD0001971-L1086,2026-03-19 05:00:00,CUST000353,PROD000086,1,465.29,465.29,Midwest,store
ORD0001971,ORD0001971-L1126,2026-03-19 05:00:00,CUST000353,PROD000126,1,295.68,295.68,Southeast,store
ORD0001972,ORD0001972-L3094,2026-04-09 18:00:00,CUST000479,PROD000094,3,72.83,218.49,Midwest,marketplace
ORD0001972,ORD0001972-L2018,2026-04-09 18:00:00,CUST000479,PROD000018,2,283.0,566.0,Southeast,mobile
ORD0001972,ORD0001972-L2057,2026-04-09 18:00:00,CUST000479,PROD000057,2,401.58,803.16,Northeast,marketplace
ORD0001972,ORD0001972-L1189,2026-04-09 18:00:00,CUST000479,PROD000189,1,85.83,85.83,Northeast,web
ORD0001973,ORD0001973-L3031,2026-04-03 22:00:00,CUST000394,PROD000031,3,98.01,294.03,Midwest,mobile
ORD0001973,ORD0001973-L2101,2026-04-03 22:00:00,CUST000394,PROD000101,2,369.28,738.56,Midwest,mobile
ORD0001974,ORD0001974-L3044,2026-02-04 01:00:00,CUST000358,PROD000044,3,378.65,1135.95,West,store
ORD0001974,ORD0001974-L3141,2026-02-04 01:00:00,CUST000358,PROD000141,3,389.57,1168.71,Northeast,store
ORD0001974,ORD0001974-L3212,2026-02-04 01:00:00,CUST000358,PROD000212,3,204.78,614.34,Midwest,store
ORD0001975,ORD0001975-L2178,2026-04-11 22:00:00,CUST000198,PROD000178,2,237.45,474.9,Midwest,marketplace
ORD0001975,ORD0001975-L1250,2026-04-11 22:00:00,CUST000198,PROD000250,1,371.97,371.97,Midwest,web
ORD0001975,ORD0001975-L2048,2026-04-11 22:00:00,CUST000198,PROD000048,2,293.15,586.3,Midwest,marketplace
ORD0001976,ORD0001976-L1059,2026-01-26 11:00:00,CUST000134,PROD000059,1,24.18,24.18,West,marketplace
ORD0001976,ORD0001976-L3046,2026-01-26 11:00:00,CUST000134,PROD000046,3,249.78,749.34,Midwest,store
ORD0001977,ORD0001977-L3203,2026-03-27 14:00:00,CUST000217,PROD000203,3,353.63,1060.89,West,web
ORD0001977,ORD0001977-L2056,2026-03-27 14:00:00,CUST000217,PROD000056,2,79.75,159.5,Northeast,web
ORD0001977,ORD0001977-L2155,2026-03-27 14:00:00,CUST000217,PROD000155,2,160.4,320.8,Northeast,store
ORD0001978,ORD0001978-L2016,2026-03-30 22:00:00,CUST000360,PROD000016,2,409.93,819.86,Southeast,store
ORD0001979,ORD0001979-L2248,2026-03-18 18:00:00,CUST000168,PROD000248,2,330.43,660.86,Northeast,web
ORD0001979,ORD0001979-L3054,2026-03-18 18:00:00,CUST000168,PROD000054,3,225.84,677.52,Northeast,store
ORD0001979,ORD0001979-L2057,2026-03-18 18:00:00,CUST000168,PROD000057,2,401.58,803.16,Southeast,web
ORD0001979,ORD0001979-L1046,2026-03-18 18:00:00,CUST000168,PROD000046,1,249.78,249.78,Southeast,web
ORD0001980,ORD0001980-L2152,2026-04-19 20:00:00,CUST000256,PROD000152,2,312.53,625.06,West,web
ORD0001980,ORD0001980-L3043,2026-04-19 20:00:00,CUST000256,PROD000043,3,129.35,388.05,Midwest,marketplace
ORD0001980,ORD0001980-L3063,2026-04-19 20:00:00,CUST000256,PROD000063,3,328.24,984.72,West,store
ORD0001981,ORD0001981-L2073,2026-04-11 00:00:00,CUST000383,PROD000073,2,281.38,562.76,Southeast,marketplace
ORD0001981,ORD0001981-L2231,2026-04-11 00:00:00,CUST000383,PROD000231,2,76.31,152.62,Southeast,web
ORD0001982,ORD0001982-L3131,2026-01-31 15:00:00,CUST000357,PROD000131,3,156.78,470.34,Midwest,store
ORD0001983,ORD0001983-L3161,2026-03-08 12:00:00,CUST000068,PROD000161,3,221.59,664.77,Southeast,marketplace
ORD0001984,ORD0001984-L3107,2026-04-19 15:00:00,CUST000410,PROD000107,3,385.27,1155.81,Southeast,store
ORD0001985,ORD0001985-L1249,2026-04-08 15:00:00,CUST000365,PROD000249,1,122.1,122.1,Midwest,marketplace
ORD0001986,ORD0001986-L3044,2026-03-19 00:00:00,CUST000083,PROD000044,3,378.65,1135.95,Northeast,marketplace
ORD0001986,ORD0001986-L1188,2026-03-19 00:00:00,CUST000083,PROD000188,1,33.48,33.48,Midwest,mobile
ORD0001986,ORD0001986-L1001,2026-03-19 00:00:00,CUST000083,PROD000001,1,402.02,402.02,Southeast,web
ORD0001987,ORD0001987-L3034,2026-03-12 11:00:00,CUST000291,PROD000034,3,305.64,916.92,Southeast,marketplace
ORD0001987,ORD0001987-L3219,2026-03-12 11:00:00,CUST000291,PROD000219,3,471.18,1413.54,Southeast,mobile
ORD0001987,ORD0001987-L2186,2026-03-12 11:00:00,CUST000291,PROD000186,2,319.31,638.62,Northeast,mobile
ORD0001988,ORD0001988-L3157,2026-03-15 16:00:00,CUST000445,PROD000157,3,261.95,785.85,Northeast,marketplace
ORD0001988,ORD0001988-L3174,2026-03-15 16:00:00,CUST000445,PROD000174,3,307.12,921.36,West,mobile
ORD0001989,ORD0001989-L1147,2026-03-31 08:00:00,CUST000064,PROD000147,1,261.38,261.38,Southeast,store
ORD0001989,ORD0001989-L2083,2026-03-31 08:00:00,CUST000064,PROD000083,2,216.48,432.96,Northeast,web
ORD0001989,ORD0001989-L2213,2026-03-31 08:00:00,CUST000064,PROD000213,2,10.35,20.7,Southeast,mobile
ORD0001990,ORD0001990-L3187,2026-02-22 10:00:00,CUST000113,PROD000187,3,99.3,297.9,Northeast,store
ORD0001990,ORD0001990-L1059,2026-02-22 10:00:00,CUST000113,PROD000059,1,25.45,25.45,Northeast,mobile
ORD0001991,ORD0001991-L1121,2026-02-06 07:00:00,CUST000189,PROD000121,1,282.86,282.86,Northeast,web
ORD0001992,ORD0001992-L3230,2026-04-10 13:00:00,CUST000332,PROD000230,3,305.64,916.92,Northeast,marketplace
ORD0001992,ORD0001992-L3039,2026-04-10 13:00:00,CUST000332,PROD000039,3,406.9,1220.7,West,store
ORD0001992,ORD0001992-L1107,2026-04-10 13:00:00,CUST000332,PROD000107,1,428.08,428.08,Midwest,mobile
ORD0001992,ORD0001992-L1087,2026-04-10 13:00:00,CUST000332,PROD000087,1,166.85,166.85,Midwest,web
ORD0001993,ORD0001993-L1046,2026-03-22 02:00:00,CUST000201,PROD000046,1,224.8,224.8,Northeast,store
ORD0001993,ORD0001993-L2248,2026-03-22 02:00:00,CUST000201,PROD000248,2,313.91,627.82,Northeast,marketplace
ORD0001993,ORD0001993-L2191,2026-03-22 02:00:00,CUST000201,PROD000191,2,339.86,679.72,Southeast,marketplace
ORD0001993,ORD0001993-L2109,2026-03-22 02:00:00,CUST000201,PROD000109,2,280.87,561.74,Northeast,mobile
ORD0001994,ORD0001994-L1046,2026-03-16 10:00:00,CUST000473,PROD000046,1,237.29,237.29,Midwest,marketplace
ORD0001994,ORD0001994-L1230,2026-03-16 10:00:00,CUST000473,PROD000230,1,321.73,321.73,West,store
ORD0001994,ORD0001994-L2191,2026-03-16 10:00:00,CUST000473,PROD000191,2,322.87,645.74,Southeast,mobile
ORD0001995,ORD0001995-L1010,2026-04-10 12:00:00,CUST000428,PROD000010,1,105.02,105.02,Southeast,mobile
ORD0001996,ORD0001996-L2003,2026-02-22 21:00:00,CUST000033,PROD000003,2,260.14,520.28,Northeast,mobile
ORD0001996,ORD0001996-L2158,2026-02-22 21:00:00,CUST000033,PROD000158,2,83.42,166.84,Southeast,marketplace
ORD0001996,ORD0001996-L2141,2026-02-22 21:00:00,CUST000033,PROD000141,2,350.61,701.22,Northeast,web
ORD0001996,ORD0001996-L2182,2026-02-22 21:00:00,CUST000033,PROD000182,2,259.16,518.32,Midwest,mobile
ORD0001997,ORD0001997-L2150,2026-04-02 06:00:00,CUST000282,PROD000150,2,468.24,936.48,Southeast,web
ORD0001997,ORD0001997-L2014,2026-04-02 06:00:00,CUST000282,PROD000014,2,195.38,390.76,Northeast,mobile
ORD0001998,ORD0001998-L1226,2026-02-18 16:00:00,CUST000262,PROD000226,1,203.86,203.86,Midwest,store
ORD0001999,ORD0001999-L3225,2026-03-02 12:00:00,CUST000205,PROD000225,3,418.28,1254.84,Northeast,store
ORD0002000,ORD0002000-L3139,2026-03-06 18:00:00,CUST000466,PROD000139,3,432.65,1297.95,Northeast,web
ORD0002000,ORD0002000-L3006,2026-03-06 18:00:00,CUST000466,PROD000006,3,120.37,361.11,West,marketplace
ORD0002001,ORD0002001-L1092,2026-02-28 13:00:00,CUST000131,PROD000092,1,446.69,446.69,Midwest,web
ORD0002002,ORD0002002-L3176,2026-02-03 12:00:00,CUST000198,PROD000176,3,334.08,1002.24,West,mobile
ORD0002002,ORD0002002-L1200,2026-02-03 12:00:00,CUST000198,PROD000200,1,358.34,358.34,Southeast,mobile
ORD0002002,ORD0002002-L3185,2026-02-03 12:00:00,CUST000198,PROD000185,3,360.24,1080.72,West,store
ORD0002003,ORD0002003-L1049,2026-03-22 16:00:00,CUST000432,PROD000049,1,151.94,151.94,West,marketplace
ORD0002004,ORD0002004-L2093,2026-03-15 13:00:00,CUST000274,PROD000093,2,414.34,828.68,Northeast,marketplace
ORD0002004,ORD0002004-L2011,2026-03-15 13:00:00,CUST000274,PROD000011,2,321.26,642.52,Southeast,web
ORD0002004,ORD0002004-L3125,2026-03-15 13:00:00,CUST000274,PROD000125,3,185.25,555.75,Northeast,web
ORD0002004,ORD0002004-L2174,2026-03-15 13:00:00,CUST000274,PROD000174,2,307.12,614.24,Midwest,mobile
ORD0002005,ORD0002005-L1073,2026-04-18 16:00:00,CUST000419,PROD000073,1,281.38,281.38,West,web
ORD0002006,ORD0002006-L3065,2026-03-29 20:00:00,CUST000492,PROD000065,3,66.15,198.45,Northeast,mobile
ORD0002006,ORD0002006-L3114,2026-03-29 20:00:00,CUST000492,PROD000114,3,397.45,1192.35,Southeast,mobile
ORD0002007,ORD0002007-L3113,2026-01-29 14:00:00,CUST000390,PROD000113,3,27.45,82.35,Midwest,mobile
ORD0002007,ORD0002007-L2073,2026-01-29 14:00:00,CUST000390,PROD000073,2,281.38,562.76,Northeast,web
ORD0002007,ORD0002007-L3193,2026-01-29 14:00:00,CUST000390,PROD000193,3,491.13,1473.39,Northeast,mobile
ORD0002008,ORD0002008-L3016,2026-03-30 12:00:00,CUST000235,PROD000016,3,409.93,1229.79,West,mobile
ORD0002008,ORD0002008-L3134,2026-03-30 12:00:00,CUST000235,PROD000134,3,388.55,1165.65,West,web
ORD0002008,ORD0002008-L3077,2026-03-30 12:00:00,CUST000235,PROD000077,3,145.53,436.59,Northeast,marketplace
ORD0002009,ORD0002009-L3175,2026-03-29 08:00:00,CUST000313,PROD000175,3,417.27,1251.81,Southeast,store
ORD0002010,ORD0002010-L3197,2026-02-21 13:00:00,CUST000021,PROD000197,3,407.02,1221.06,Northeast,web
ORD0002010,ORD0002010-L1062,2026-02-21 13:00:00,CUST000021,PROD000062,1,239.62,239.62,Midwest,mobile
ORD0002010,ORD0002010-L3141,2026-02-21 13:00:00,CUST000021,PROD000141,3,389.57,1168.71,Southeast,web
ORD0002011,ORD0002011-L2194,2026-02-21 09:00:00,CUST000221,PROD000194,2,204.84,409.68,Southeast,web
ORD0002011,ORD0002011-L3003,2026-02-21 09:00:00,CUST000221,PROD000003,3,234.13,702.39,Midwest,marketplace
ORD0002012,ORD0002012-L2149,2026-04-04 14:00:00,CUST000339,PROD000149,2,319.41,638.82,Southeast,web
ORD0002012,ORD0002012-L2184,2026-04-04 14:00:00,CUST000339,PROD000184,2,303.09,606.18,West,marketplace
ORD0002012,ORD0002012-L1179,2026-04-04 14:00:00,CUST000339,PROD000179,1,203.99,203.99,Northeast,web
ORD0002012,ORD0002012-L1099,2026-04-04 14:00:00,CUST000339,PROD000099,1,381.28,381.28,Midwest,mobile
ORD0002013,ORD0002013-L1131,2026-02-24 17:00:00,CUST000019,PROD000131,1,156.78,156.78,Midwest,web
ORD0002013,ORD0002013-L2054,2026-02-24 17:00:00,CUST000019,PROD000054,2,237.73,475.46,Northeast,marketplace
ORD0002014,ORD0002014-L1118,2026-04-09 21:00:00,CUST000026,PROD000118,1,303.49,303.49,Midwest,mobile
ORD0002015,ORD0002015-L1130,2026-04-14 10:00:00,CUST000269,PROD000130,1,435.64,435.64,Southeast,mobile
ORD0002015,ORD0002015-L1035,2026-04-14 10:00:00,CUST000269,PROD000035,1,438.51,438.51,West,mobile
ORD0002016,ORD0002016-L2007,2026-03-18 01:00:00,CUST000069,PROD000007,2,346.69,693.38,Midwest,marketplace
ORD0002016,ORD0002016-L1241,2026-03-18 01:00:00,CUST000069,PROD000241,1,72.58,72.58,Midwest,marketplace
ORD0002016,ORD0002016-L3058,2026-03-18 01:00:00,CUST000069,PROD000058,3,293.15,879.45,Midwest,mobile
ORD0002017,ORD0002017-L1081,2026-04-05 08:00:00,CUST000264,PROD000081,1,253.35,253.35,West,store
ORD0002018,ORD0002018-L1132,2026-03-04 19:00:00,CUST000394,PROD000132,1,382.08,382.08,Midwest,store
ORD0002018,ORD0002018-L1086,2026-03-04 19:00:00,CUST000394,PROD000086,1,465.29,465.29,Northeast,store
ORD0002018,ORD0002018-L3134,2026-03-04 19:00:00,CUST000394,PROD000134,3,388.55,1165.65,Midwest,mobile
ORD0002018,ORD0002018-L1049,2026-03-04 19:00:00,CUST000394,PROD000049,1,151.94,151.94,Northeast,store
ORD0002019,ORD0002019-L1170,2026-04-23 13:00:00,CUST000434,PROD000170,1,29.73,29.73,Southeast,mobile
ORD0002019,ORD0002019-L1005,2026-04-23 13:00:00,CUST000434,PROD000005,1,319.36,319.36,West,mobile
ORD0002019,ORD0002019-L2061,2026-04-23 13:00:00,CUST000434,PROD000061,2,319.32,638.64,Midwest,store
ORD0002020,ORD0002020-L3066,2026-03-26 13:00:00,CUST000113,PROD000066,3,396.47,1189.41,Southeast,web
ORD0002020,ORD0002020-L3238,2026-03-26 13:00:00,CUST000113,PROD000238,3,94.55,283.65,Southeast,marketplace
ORD0002020,ORD0002020-L2137,2026-03-26 13:00:00,CUST000113,PROD000137,2,455.9,911.8,West,marketplace
ORD0002021,ORD0002021-L1109,2026-02-26 06:00:00,CUST000184,PROD000109,1,280.87,280.87,Midwest,store
ORD0002021,ORD0002021-L2075,2026-02-26 06:00:00,CUST000184,PROD000075,2,296.85,593.7,Midwest,store
ORD0002022,ORD0002022-L3147,2026-02-10 17:00:00,CUST000450,PROD000147,3,261.38,784.14,West,web
ORD0002022,ORD0002022-L2118,2026-02-10 17:00:00,CUST000450,PROD000118,2,273.14,546.28,West,marketplace
ORD0002022,ORD0002022-L2039,2026-02-10 17:00:00,CUST000450,PROD000039,2,406.9,813.8,Southeast,mobile
ORD0002023,ORD0002023-L1088,2026-02-21 02:00:00,CUST000125,PROD000088,1,229.02,229.02,Southeast,store
ORD0002024,ORD0002024-L1110,2026-03-18 05:00:00,CUST000317,PROD000110,1,226.31,226.31,West,store
ORD0002025,ORD0002025-L1067,2026-02-16 02:00:00,CUST000213,PROD000067,1,151.52,151.52,Midwest,marketplace
ORD0002025,ORD0002025-L3092,2026-02-16 02:00:00,CUST000213,PROD000092,3,496.32,1488.96,Northeast,store
ORD0002026,ORD0002026-L2102,2026-04-17 18:00:00,CUST000295,PROD000102,2,104.58,209.16,West,store
ORD0002027,ORD0002027-L2070,2026-03-11 00:00:00,CUST000052,PROD000070,2,264.53,529.06,West,web
ORD0002027,ORD0002027-L3229,2026-03-11 00:00:00,CUST000052,PROD000229,3,54.49,163.47,West,marketplace
ORD0002027,ORD0002027-L2072,2026-03-11 00:00:00,CUST000052,PROD000072,2,249.92,499.84,Northeast,mobile
ORD0002028,ORD0002028-L2074,2026-01-25 13:00:00,CUST000260,PROD000074,2,281.75,563.5,West,web
ORD0002028,ORD0002028-L3011,2026-01-25 13:00:00,CUST000260,PROD000011,3,305.2,915.6,West,web
ORD0002028,ORD0002028-L3128,2026-01-25 13:00:00,CUST000260,PROD000128,3,30.82,92.46,Midwest,store
ORD0002028,ORD0002028-L3104,2026-01-25 13:00:00,CUST000260,PROD000104,3,345.43,1036.29,Southeast,mobile
ORD0002029,ORD0002029-L2125,2026-04-22 01:00:00,CUST000072,PROD000125,2,185.25,370.5,Northeast,mobile
ORD0002029,ORD0002029-L3089,2026-04-22 01:00:00,CUST000072,PROD000089,3,35.07,105.21,Southeast,store
ORD0002029,ORD0002029-L3106,2026-04-22 01:00:00,CUST000072,PROD000106,3,143.57,430.71,West,mobile
ORD0002029,ORD0002029-L3224,2026-04-22 01:00:00,CUST000072,PROD000224,3,365.14,1095.42,Southeast,marketplace
ORD0002030,ORD0002030-L2049,2026-04-13 14:00:00,CUST000293,PROD000049,2,151.94,303.88,Southeast,marketplace
ORD0002030,ORD0002030-L3173,2026-04-13 14:00:00,CUST000293,PROD000173,3,258.82,776.46,Northeast,mobile
ORD0002030,ORD0002030-L1053,2026-04-13 14:00:00,CUST000293,PROD000053,1,226.65,226.65,Northeast,mobile
ORD0002031,ORD0002031-L1124,2026-03-14 03:00:00,CUST000317,PROD000124,1,154.16,154.16,West,marketplace
ORD0002031,ORD0002031-L2067,2026-03-14 03:00:00,CUST000317,PROD000067,2,151.52,303.04,Midwest,mobile
ORD0002031,ORD0002031-L1007,2026-03-14 03:00:00,CUST000317,PROD000007,1,364.94,364.94,Midwest,marketplace
ORD0002032,ORD0002032-L1245,2026-01-30 06:00:00,CUST000177,PROD000245,1,74.06,74.06,Northeast,mobile
ORD0002032,ORD0002032-L3057,2026-01-30 06:00:00,CUST000177,PROD000057,3,401.58,1204.74,Southeast,mobile
ORD0002033,ORD0002033-L3183,2026-02-15 00:00:00,CUST000283,PROD000183,3,183.0,549.0,Midwest,mobile
ORD0002033,ORD0002033-L1143,2026-02-15 00:00:00,CUST000283,PROD000143,1,331.28,331.28,West,mobile
ORD0002033,ORD0002033-L3135,2026-02-15 00:00:00,CUST000283,PROD000135,3,199.24,597.72,Northeast,mobile
ORD0002034,ORD0002034-L3093,2026-03-25 07:00:00,CUST000423,PROD000093,3,393.62,1180.86,Southeast,marketplace
ORD0002034,ORD0002034-L1211,2026-03-25 07:00:00,CUST000423,PROD000211,1,287.62,287.62,Southeast,marketplace
ORD0002034,ORD0002034-L3197,2026-03-25 07:00:00,CUST000423,PROD000197,3,428.44,1285.32,West,web
ORD0002034,ORD0002034-L2225,2026-03-25 07:00:00,CUST000423,PROD000225,2,396.26,792.52,Northeast,mobile
ORD0002035,ORD0002035-L2027,2026-04-17 13:00:00,CUST000448,PROD000027,2,326.57,653.14,West,store
ORD0002035,ORD0002035-L3222,2026-04-17 13:00:00,CUST000448,PROD000222,3,167.58,502.74,West,store
ORD0002035,ORD0002035-L1035,2026-04-17 13:00:00,CUST000448,PROD000035,1,487.23,487.23,Midwest,marketplace
ORD0002035,ORD0002035-L3133,2026-04-17 13:00:00,CUST000448,PROD000133,3,116.09,348.27,Southeast,web
ORD0002036,ORD0002036-L2207,2026-03-05 19:00:00,CUST000350,PROD000207,2,14.18,28.36,West,store
ORD0002036,ORD0002036-L1136,2026-03-05 19:00:00,CUST000350,PROD000136,1,117.98,117.98,West,marketplace
ORD0002037,ORD0002037-L3087,2026-04-08 22:00:00,CUST000136,PROD000087,3,166.85,500.55,Midwest,store
ORD0002037,ORD0002037-L2139,2026-04-08 22:00:00,CUST000136,PROD000139,2,411.02,822.04,Northeast,web
ORD0002038,ORD0002038-L3077,2026-04-16 22:00:00,CUST000310,PROD000077,3,145.53,436.59,Southeast,marketplace
ORD0002038,ORD0002038-L2237,2026-04-16 22:00:00,CUST000310,PROD000237,2,205.21,410.42,Southeast,mobile
ORD0002038,ORD0002038-L3189,2026-04-16 22:00:00,CUST000310,PROD000189,3,95.37,286.11,Midwest,marketplace
ORD0002039,ORD0002039-L3063,2026-04-09 00:00:00,CUST000157,PROD000063,3,311.83,935.49,Northeast,marketplace
ORD0002039,ORD0002039-L1070,2026-04-09 00:00:00,CUST000157,PROD000070,1,251.3,251.3,Midwest,marketplace
ORD0002040,ORD0002040-L1247,2026-02-26 11:00:00,CUST000056,PROD000247,1,361.98,361.98,Midwest,marketplace
ORD0002040,ORD0002040-L3240,2026-02-26 11:00:00,CUST000056,PROD000240,3,403.54,1210.62,Midwest,web
ORD0002040,ORD0002040-L3035,2026-02-26 11:00:00,CUST000056,PROD000035,3,462.87,1388.61,Midwest,mobile
ORD0002041,ORD0002041-L3099,2026-02-03 04:00:00,CUST000087,PROD000099,3,343.15,1029.45,Southeast,mobile
ORD0002041,ORD0002041-L1233,2026-02-03 04:00:00,CUST000087,PROD000233,1,347.49,347.49,West,marketplace
ORD0002041,ORD0002041-L3189,2026-02-03 04:00:00,CUST000087,PROD000189,3,90.6,271.8,Midwest,marketplace
ORD0002041,ORD0002041-L2100,2026-02-03 04:00:00,CUST000087,PROD000100,2,183.97,367.94,Northeast,store
ORD0002042,ORD0002042-L3064,2026-03-06 16:00:00,CUST000310,PROD000064,3,312.11,936.33,Midwest,marketplace
ORD0002042,ORD0002042-L1240,2026-03-06 16:00:00,CUST000310,PROD000240,1,383.36,383.36,Midwest,web
ORD0002042,ORD0002042-L3155,2026-03-06 16:00:00,CUST000310,PROD000155,3,168.84,506.52,Northeast,web
ORD0002043,ORD0002043-L2184,2026-02-15 04:00:00,CUST000345,PROD000184,2,336.77,673.54,West,mobile
ORD0002043,ORD0002043-L2235,2026-02-15 04:00:00,CUST000345,PROD000235,2,67.94,135.88,Midwest,mobile
ORD0002044,ORD0002044-L2149,2026-02-14 06:00:00,CUST000279,PROD000149,2,319.41,638.82,Southeast,mobile
ORD0002044,ORD0002044-L2240,2026-02-14 06:00:00,CUST000279,PROD000240,2,403.54,807.08,Southeast,marketplace
ORD0002045,ORD0002045-L1063,2026-03-22 05:00:00,CUST000246,PROD000063,1,328.24,328.24,West,store
ORD0002045,ORD0002045-L3112,2026-03-22 05:00:00,CUST000246,PROD000112,3,235.6,706.8,Southeast,mobile
ORD0002045,ORD0002045-L3097,2026-03-22 05:00:00,CUST000246,PROD000097,3,375.88,1127.64,Southeast,web
ORD0002046,ORD0002046-L1161,2026-02-04 04:00:00,CUST000327,PROD000161,1,221.59,221.59,West,marketplace
ORD0002046,ORD0002046-L2119,2026-02-04 04:00:00,CUST000327,PROD000119,2,349.15,698.3,Northeast,store
ORD0002047,ORD0002047-L3127,2026-03-11 10:00:00,CUST000048,PROD000127,3,97.2,291.6,West,web
ORD0002047,ORD0002047-L3113,2026-03-11 10:00:00,CUST000048,PROD000113,3,27.45,82.35,Southeast,store
ORD0002048,ORD0002048-L3240,2026-02-16 13:00:00,CUST000072,PROD000240,3,403.54,1210.62,Midwest,store
ORD0002049,ORD0002049-L1201,2026-03-19 07:00:00,CUST000499,PROD000201,1,368.5,368.5,West,mobile
ORD0002050,ORD0002050-L2065,2026-04-05 21:00:00,CUST000434,PROD000065,2,62.84,125.68,Southeast,web
ORD0002050,ORD0002050-L2035,2026-04-05 21:00:00,CUST000434,PROD000035,2,438.51,877.02,Southeast,web
ORD0002050,ORD0002050-L2164,2026-04-05 21:00:00,CUST000434,PROD000164,2,15.93,31.86,West,web
ORD0002050,ORD0002050-L1179,2026-04-05 21:00:00,CUST000434,PROD000179,1,203.99,203.99,Northeast,web
ORD0002051,ORD0002051-L1099,2026-03-09 19:00:00,CUST000073,PROD000099,1,343.15,343.15,Southeast,web
ORD0002051,ORD0002051-L2206,2026-03-09 19:00:00,CUST000073,PROD000206,2,371.79,743.58,Northeast,store
ORD0002051,ORD0002051-L3105,2026-03-09 19:00:00,CUST000073,PROD000105,3,389.72,1169.16,Midwest,store
ORD0002052,ORD0002052-L1250,2026-03-31 03:00:00,CUST000142,PROD000250,1,371.97,371.97,Northeast,store
