snapshot_date,product_id,on_hand_qty,reorder_point,region
2026-03-07,PROD000235,123,24,Southeast
2026-03-07,PROD000240,204,69,Southeast
2026-03-07,PROD000110,147,59,Southeast
2026-03-07,PROD000095,46,25,Southeast
2026-03-07,PROD000060,7,66,Southeast
2026-03-07,PROD000022,166,39,Southeast
2026-03-07,PROD000166,18,52,Northeast
2026-03-07,PROD000164,88,56,Northeast
2026-03-07,PROD000003,46,38,Southeast
2026-03-07,PROD000004,117,23,Southeast
2026-03-07,PROD000070,202,52,Northeast
2026-03-08,PROD000168,180,60,West
2026-03-08,PROD000199,43,48,Southeast
2026-03-08,PROD000201,91,33,West
2026-03-08,PROD000206,167,31,Southeast
2026-03-08,PROD000053,67,42,West
2026-03-08,PROD000023,34,47,West
2026-03-08,PROD000089,60,35,Midwest
2026-03-08,PROD000043,183,46,Midwest
2026-03-08,PROD000094,34,62,West
2026-03-08,PROD000142,218,48,Northeast
2026-03-08,PROD000085,32,68,Southeast
2026-03-08,PROD000217,107,54,Southeast
2026-03-08,PROD000088,13,23,West
2026-03-08,PROD000175,100,46,Midwest
2026-03-08,PROD000031,64,21,West
2026-03-08,PROD000059,129,24,Midwest
2026-03-08,PROD000076,39,68,Southeast
2026-03-08,PROD000099,120,67,Northeast
2026-03-08,PROD000122,2,16,Southeast
2026-03-08,PROD000021,46,53,Midwest
2026-03-08,PROD000104,131,39,Southeast
2026-03-08,PROD000208,120,20,West
2026-03-08,PROD000042,47,27,West
2026-03-08,PROD000080,223,68,Southeast
2026-03-08,PROD000004,192,51,Midwest
2026-03-08,PROD000192,3,23,Southeast
2026-03-08,PROD000057,26,65,Southeast
2026-03-08,PROD000069,226,19,Southeast
2026-03-08,PROD000118,237,60,Northeast
2026-03-08,PROD000093,132,20,Southeast
2026-03-08,PROD000066,234,15,West
2026-03-08,PROD000058,41,68,Northeast
2026-03-08,PROD000044,20,23,Southeast
2026-03-08,PROD000055,225,16,Midwest
2026-03-08,PROD000115,90,35,Southeast
2026-03-08,PROD000174,91,29,Midwest
2026-03-08,PROD000153,213,51,Midwest
2026-03-08,PROD000202,109,45,Northeast
2026-03-08,PROD000154,175,22,Midwest
2026-03-08,PROD000060,215,61,Southeast
2026-03-08,PROD000065,226,16,Midwest
2026-03-08,PROD000126,103,25,Southeast
2026-03-08,PROD000200,37,42,Midwest
2026-03-08,PROD000063,161,58,West
2026-03-08,PROD000113,86,19,Midwest
2026-03-08,PROD000221,159,61,Northeast
2026-03-08,PROD000096,158,56,Southeast
2026-03-08,PROD000128,222,26,Midwest
2026-03-08,PROD000002,62,42,Midwest
2026-03-08,PROD000238,186,35,Midwest
2026-03-08,PROD000172,146,19,Southeast
2026-03-08,PROD000075,8,47,Northeast
2026-03-08,PROD000016,149,41,Southeast
2026-03-08,PROD000027,135,59,Northeast
2026-03-08,PROD000117,110,48,Midwest
2026-03-08,PROD000029,167,61,Northeast
2026-03-08,PROD000110,144,59,Northeast
2026-03-08,PROD000125,239,51,West
2026-03-08,PROD000022,95,29,Southeast
2026-03-08,PROD000073,90,51,West
2026-03-08,PROD000119,90,50,Midwest
2026-03-08,PROD000204,36,23,Southeast
2026-03-08,PROD000012,151,39,Northeast
2026-03-08,PROD000157,108,24,Southeast
2026-03-08,PROD000040,238,31,Northeast
2026-03-08,PROD000162,69,68,West
2026-03-08,PROD000147,123,20,Southeast
2026-03-08,PROD000101,235,37,West
2026-03-08,PROD000079,176,26,Northeast
2026-03-08,PROD000135,177,65,Northeast
2026-03-08,PROD000235,51,17,Northeast
2026-03-08,PROD000173,81,22,Southeast
2026-03-08,PROD000082,113,59,Southeast
2026-03-08,PROD000214,91,67,Northeast
2026-03-08,PROD000008,60,26,Midwest
2026-03-08,PROD000160,223,53,Midwest
2026-03-08,PROD000064,35,66,West
2026-03-08,PROD000163,185,65,West
2026-03-08,PROD000123,189,53,Northeast
2026-03-08,PROD000247,213,43,Northeast
2026-03-08,PROD000048,51,59,Northeast
2026-03-08,PROD000077,99,53,Southeast
2026-03-08,PROD000227,105,59,Midwest
2026-03-08,PROD000170,76,29,West
2026-03-08,PROD000078,17,38,West
2026-03-08,PROD000145,42,60,Northeast
2026-03-08,PROD000193,228,33,West
2026-03-08,PROD000020,181,66,West
2026-03-08,PROD000092,154,37,Southeast
2026-03-08,PROD000041,46,28,Midwest
2026-03-08,PROD000177,34,39,West
2026-03-08,PROD000037,41,22,Northeast
2026-03-08,PROD000234,95,56,Midwest
2026-03-08,PROD000184,109,29,Midwest
2026-03-08,PROD000215,76,57,West
2026-03-08,PROD000181,229,42,West
2026-03-08,PROD000084,21,68,Southeast
2026-03-08,PROD000212,136,46,West
2026-03-08,PROD000138,82,65,Northeast
2026-03-08,PROD000036,36,66,West
2026-03-08,PROD000207,203,25,Northeast
2026-03-08,PROD000047,79,48,West
2026-03-08,PROD000211,129,64,Northeast
2026-03-08,PROD000052,107,45,Midwest
2026-03-08,PROD000019,153,54,Midwest
2026-03-08,PROD000194,58,35,Midwest
2026-03-08,PROD000121,180,22,Northeast
2026-03-08,PROD000035,197,53,Southeast
2026-03-08,PROD000015,236,28,Northeast
2026-03-08,PROD000127,37,20,Southeast
2026-03-08,PROD000070,97,50,West
2026-03-08,PROD000081,30,20,Southeast
2026-03-08,PROD000038,107,43,Northeast
2026-03-08,PROD000014,148,31,Northeast
2026-03-08,PROD000049,163,31,Southeast
2026-03-08,PROD000216,81,58,Northeast
2026-03-08,PROD000011,192,35,Midwest
2026-03-08,PROD000240,126,39,Northeast
2026-03-08,PROD000090,211,20,West
2026-03-08,PROD000087,41,67,West
2026-03-09,PROD000250,51,30,Northeast
2026-03-09,PROD000051,173,30,West
2026-03-09,PROD000179,35,15,West
2026-03-09,PROD000043,162,69,Northeast
2026-03-09,PROD000025,94,59,West
2026-03-09,PROD000204,150,44,West
2026-03-09,PROD000039,59,68,Southeast
2026-03-09,PROD000182,132,65,Midwest
2026-03-09,PROD000189,109,51,Northeast
2026-03-09,PROD000243,22,39,Midwest
2026-03-09,PROD000011,239,35,Northeast
2026-03-09,PROD000231,227,56,Northeast
2026-03-09,PROD000215,140,64,Northeast
2026-03-09,PROD000055,130,18,West
2026-03-09,PROD000125,84,19,Southeast
2026-03-09,PROD000068,1,32,Northeast
2026-03-09,PROD000114,237,34,West
2026-03-09,PROD000014,207,50,West
2026-03-09,PROD000008,84,59,Southeast
2026-03-09,PROD000085,226,58,West
2026-03-09,PROD000230,51,45,Northeast
2026-03-09,PROD000177,224,67,West
2026-03-09,PROD000047,127,42,Midwest
2026-03-09,PROD000237,207,52,West
2026-03-09,PROD000042,173,59,Midwest
2026-03-09,PROD000148,237,53,West
2026-03-09,PROD000005,201,59,Southeast
2026-03-09,PROD000153,209,40,Northeast
2026-03-09,PROD000083,100,43,West
2026-03-09,PROD000244,106,38,Midwest
2026-03-09,PROD000130,69,40,Southeast
2026-03-09,PROD000145,236,23,Midwest
2026-03-09,PROD000191,73,39,Northeast
2026-03-09,PROD000137,92,45,Northeast
2026-03-09,PROD000062,212,50,West
2026-03-09,PROD000081,3,69,Northeast
2026-03-09,PROD000007,87,56,West
2026-03-09,PROD000045,148,63,Midwest
2026-03-09,PROD000222,5,59,Southeast
2026-03-09,PROD000104,204,29,West
2026-03-09,PROD000133,138,49,Southeast
2026-03-09,PROD000225,16,30,Northeast
2026-03-09,PROD000024,106,52,Northeast
2026-03-09,PROD000157,27,16,West
2026-03-09,PROD000110,82,39,Northeast
2026-03-09,PROD000135,179,20,Northeast
2026-03-09,PROD000040,106,15,Southeast
2026-03-09,PROD000208,29,16,Northeast
2026-03-09,PROD000246,164,40,Southeast
2026-03-09,PROD000088,141,57,Midwest
2026-03-09,PROD000082,133,39,Midwest
2026-03-09,PROD000033,114,49,Northeast
2026-03-09,PROD000052,44,57,Southeast
2026-03-09,PROD000172,45,57,Northeast
2026-03-09,PROD000187,146,35,Southeast
2026-03-09,PROD000224,15,21,Northeast
2026-03-09,PROD000197,139,30,West
2026-03-09,PROD000175,209,27,West
2026-03-09,PROD000095,214,60,Southeast
2026-03-09,PROD000131,85,50,Northeast
2026-03-09,PROD000073,216,59,Southeast
2026-03-09,PROD000161,7,38,Northeast
2026-03-09,PROD000118,207,42,Midwest
2026-03-09,PROD000242,151,27,Northeast
2026-03-09,PROD000166,142,66,Southeast
2026-03-09,PROD000113,76,68,Northeast
2026-03-09,PROD000041,7,17,West
2026-03-09,PROD000026,210,34,West
2026-03-09,PROD000002,64,18,Midwest
2026-03-09,PROD000154,197,43,Northeast
2026-03-09,PROD000038,141,64,Northeast
2026-03-09,PROD000117,190,23,Midwest
2026-03-09,PROD000217,41,66,Midwest
2026-03-09,PROD000075,96,50,Northeast
2026-03-09,PROD000028,174,64,West
2026-03-09,PROD000248,170,35,Southeast
2026-03-09,PROD000128,123,45,West
2026-03-09,PROD000057,132,38,Northeast
2026-03-09,PROD000009,144,65,West
2026-03-09,PROD000037,6,62,Midwest
2026-03-09,PROD000141,222,38,Southeast
2026-03-09,PROD000193,123,21,West
2026-03-09,PROD000132,189,43,Southeast
2026-03-09,PROD000094,129,48,Southeast
2026-03-09,PROD000216,199,35,Southeast
2026-03-09,PROD000163,32,58,Midwest
2026-03-09,PROD000093,83,22,Midwest
2026-03-09,PROD000091,19,41,Northeast
2026-03-09,PROD000122,169,35,Midwest
2026-03-09,PROD000194,14,57,Northeast
2026-03-09,PROD000173,232,29,West
2026-03-09,PROD000201,36,55,Southeast
2026-03-09,PROD000072,137,31,West
2026-03-09,PROD000046,68,32,Northeast
2026-03-09,PROD000017,14,16,Northeast
2026-03-09,PROD000167,59,17,Midwest
2026-03-09,PROD000188,178,49,Midwest
2026-03-09,PROD000004,128,54,Midwest
2026-03-09,PROD000240,150,17,Midwest
2026-03-09,PROD000111,224,16,Southeast
2026-03-09,PROD000069,178,58,Southeast
2026-03-09,PROD000031,61,16,Southeast
2026-03-09,PROD000139,104,67,West
2026-03-09,PROD000092,32,22,Midwest
2026-03-09,PROD000019,155,29,Southeast
2026-03-09,PROD000119,7,42,Southeast
2026-03-09,PROD000060,84,42,West
2026-03-09,PROD000016,140,26,Midwest
2026-03-09,PROD000006,198,61,Northeast
2026-03-09,PROD000206,100,56,West
2026-03-09,PROD000192,103,29,West
2026-03-09,PROD000221,196,64,Midwest
2026-03-09,PROD000205,87,25,Southeast
2026-03-09,PROD000226,50,26,Midwest
2026-03-09,PROD000010,203,55,Midwest
2026-03-09,PROD000102,118,41,Northeast
2026-03-09,PROD000138,65,25,West
2026-03-09,PROD000044,162,17,West
2026-03-09,PROD000076,24,41,Northeast
2026-03-09,PROD000185,138,51,Midwest
2026-03-10,PROD000143,150,42,Southeast
2026-03-10,PROD000211,3,28,Southeast
2026-03-10,PROD000196,138,25,Southeast
2026-03-10,PROD000057,238,38,Midwest
2026-03-10,PROD000115,111,52,Southeast
2026-03-10,PROD000227,121,44,Midwest
2026-03-10,PROD000144,68,54,Northeast
2026-03-10,PROD000160,151,22,Midwest
2026-03-10,PROD000116,22,36,Midwest
2026-03-10,PROD000035,17,56,Southeast
2026-03-10,PROD000247,145,34,Southeast
2026-03-10,PROD000048,229,69,Northeast
2026-03-10,PROD000185,154,22,Midwest
2026-03-10,PROD000032,237,53,Midwest
2026-03-10,PROD000113,177,54,Southeast
2026-03-10,PROD000222,137,44,Midwest
2026-03-10,PROD000191,104,21,Midwest
2026-03-10,PROD000088,150,62,Southeast
2026-03-10,PROD000056,112,48,West
2026-03-10,PROD000027,204,53,Midwest
2026-03-10,PROD000197,51,32,Midwest
2026-03-10,PROD000006,186,21,Midwest
2026-03-10,PROD000022,174,54,Southeast
2026-03-10,PROD000074,74,55,Southeast
2026-03-10,PROD000169,236,21,Southeast
2026-03-10,PROD000120,34,24,Midwest
2026-03-10,PROD000034,76,40,Southeast
2026-03-10,PROD000186,136,44,Southeast
2026-03-10,PROD000013,139,44,West
2026-03-10,PROD000193,67,63,Southeast
2026-03-10,PROD000017,19,63,West
2026-03-10,PROD000102,200,31,Midwest
2026-03-10,PROD000148,136,65,Northeast
2026-03-10,PROD000207,209,19,Southeast
2026-03-10,PROD000138,113,38,West
2026-03-10,PROD000147,39,48,West
2026-03-10,PROD000128,145,41,Midwest
2026-03-10,PROD000087,165,52,Midwest
2026-03-10,PROD000216,13,27,Southeast
2026-03-10,PROD000162,87,53,Midwest
2026-03-10,PROD000106,110,53,West
2026-03-10,PROD000218,24,31,Midwest
2026-03-10,PROD000153,44,63,Southeast
2026-03-10,PROD000151,233,18,Southeast
2026-03-10,PROD000009,52,57,Southeast
2026-03-10,PROD000063,151,16,Midwest
2026-03-10,PROD000181,186,53,Southeast
2026-03-10,PROD000177,158,21,Midwest
2026-03-10,PROD000198,211,46,Northeast
2026-03-10,PROD000190,34,55,Southeast
2026-03-10,PROD000206,83,52,Northeast
2026-03-10,PROD000226,162,41,Midwest
2026-03-10,PROD000071,193,31,Midwest
2026-03-10,PROD000011,57,18,West
2026-03-10,PROD000018,221,35,Southeast
2026-03-10,PROD000175,215,22,Southeast
2026-03-10,PROD000085,239,32,West
2026-03-10,PROD000052,92,27,Northeast
2026-03-10,PROD000025,173,22,Northeast
2026-03-10,PROD000182,20,42,Northeast
2026-03-10,PROD000161,184,41,Midwest
2026-03-10,PROD000237,199,46,Southeast
2026-03-10,PROD000166,32,20,West
2026-03-10,PROD000076,54,47,Northeast
2026-03-10,PROD000039,46,15,West
2026-03-10,PROD000119,171,21,West
2026-03-10,PROD000084,50,69,Southeast
2026-03-10,PROD000176,239,26,Southeast
2026-03-10,PROD000214,5,47,Midwest
2026-03-10,PROD000136,155,50,Southeast
2026-03-10,PROD000238,147,20,Midwest
2026-03-10,PROD000241,113,52,Midwest
2026-03-10,PROD000020,21,67,Midwest
2026-03-10,PROD000141,45,59,Midwest
2026-03-10,PROD000165,163,61,Northeast
2026-03-10,PROD000090,74,28,Midwest
2026-03-10,PROD000112,86,64,Southeast
2026-03-10,PROD000103,112,15,Northeast
2026-03-10,PROD000179,40,48,West
2026-03-10,PROD000135,65,58,Midwest
2026-03-10,PROD000024,69,24,West
2026-03-10,PROD000125,88,42,Northeast
2026-03-10,PROD000078,170,32,Midwest
2026-03-10,PROD000038,198,27,Midwest
2026-03-10,PROD000070,194,57,Midwest
2026-03-10,PROD000019,231,18,Southeast
2026-03-10,PROD000224,108,58,Midwest
2026-03-10,PROD000134,105,40,West
2026-03-10,PROD000117,42,59,Northeast
2026-03-10,PROD000064,210,59,West
2026-03-10,PROD000005,36,30,Southeast
2026-03-10,PROD000139,111,52,Southeast
2026-03-10,PROD000192,32,39,Northeast
2026-03-10,PROD000246,158,25,Midwest
2026-03-10,PROD000230,122,43,Northeast
2026-03-10,PROD000146,69,21,Southeast
2026-03-10,PROD000044,209,15,West
2026-03-10,PROD000194,84,50,Northeast
2026-03-10,PROD000002,172,23,Northeast
2026-03-10,PROD000012,176,33,Midwest
2026-03-10,PROD000127,38,30,Midwest
2026-03-10,PROD000089,205,29,Midwest
2026-03-10,PROD000114,168,32,Southeast
2026-03-10,PROD000083,70,45,West
2026-03-10,PROD000215,5,25,Northeast
2026-03-10,PROD000003,134,28,West
2026-03-10,PROD000133,7,47,Midwest
2026-03-10,PROD000168,40,59,Southeast
2026-03-10,PROD000021,190,33,Southeast
2026-03-10,PROD000004,8,22,Northeast
2026-03-10,PROD000105,105,50,West
2026-03-10,PROD000008,28,61,Northeast
2026-03-10,PROD000145,141,66,Northeast
2026-03-10,PROD000054,125,34,West
2026-03-10,PROD000072,45,44,West
2026-03-10,PROD000067,141,51,Midwest
2026-03-10,PROD000016,89,54,West
2026-03-10,PROD000167,151,16,Southeast
2026-03-10,PROD000108,60,46,Southeast
2026-03-10,PROD000093,71,50,West
2026-03-11,PROD000073,139,63,West
2026-03-11,PROD000182,176,37,Northeast
2026-03-11,PROD000082,234,58,West
2026-03-11,PROD000165,204,16,Southeast
2026-03-11,PROD000010,229,23,Midwest
2026-03-11,PROD000163,19,19,West
2026-03-11,PROD000059,94,45,Northeast
2026-03-11,PROD000146,6,61,Midwest
2026-03-11,PROD000095,131,64,Midwest
2026-03-11,PROD000122,139,49,West
2026-03-11,PROD000086,78,19,West
2026-03-11,PROD000020,168,43,Southeast
2026-03-11,PROD000050,15,22,West
2026-03-11,PROD000030,75,62,West
2026-03-11,PROD000189,110,66,Midwest
2026-03-11,PROD000216,166,46,Southeast
2026-03-11,PROD000164,11,23,Midwest
2026-03-11,PROD000023,201,21,Northeast
2026-03-11,PROD000140,101,67,Southeast
2026-03-11,PROD000201,80,28,West
2026-03-11,PROD000199,135,42,Southeast
2026-03-11,PROD000027,140,45,Midwest
2026-03-11,PROD000148,180,20,Northeast
2026-03-11,PROD000015,150,33,Southeast
2026-03-11,PROD000017,79,38,Southeast
2026-03-11,PROD000088,96,43,West
2026-03-11,PROD000044,205,60,Southeast
2026-03-11,PROD000075,95,49,Midwest
2026-03-11,PROD000045,120,60,Southeast
2026-03-11,PROD000096,60,38,Northeast
2026-03-11,PROD000218,16,26,Southeast
2026-03-11,PROD000173,50,48,Midwest
2026-03-11,PROD000021,101,22,West
2026-03-11,PROD000196,200,28,Midwest
2026-03-11,PROD000198,13,56,Midwest
2026-03-11,PROD000134,146,45,Midwest
2026-03-11,PROD000204,220,52,Southeast
2026-03-11,PROD000009,38,52,Southeast
2026-03-11,PROD000131,94,22,West
2026-03-11,PROD000018,115,46,Northeast
2026-03-11,PROD000178,117,17,West
2026-03-11,PROD000240,5,58,Southeast
2026-03-11,PROD000065,65,36,Southeast
2026-03-11,PROD000161,217,42,Southeast
2026-03-11,PROD000041,165,68,Midwest
2026-03-11,PROD000209,149,38,Midwest
2026-03-11,PROD000056,224,60,West
2026-03-11,PROD000097,126,60,Southeast
2026-03-11,PROD000066,7,35,Midwest
2026-03-11,PROD000141,48,35,Southeast
2026-03-11,PROD000202,161,49,Midwest
2026-03-11,PROD000121,38,47,Midwest
2026-03-11,PROD000147,131,46,West
2026-03-11,PROD000136,139,59,Northeast
2026-03-11,PROD000024,196,39,West
2026-03-11,PROD000091,229,48,Midwest
2026-03-11,PROD000227,90,31,West
2026-03-11,PROD000116,67,46,Northeast
2026-03-11,PROD000247,88,44,Midwest
2026-03-11,PROD000090,75,59,Northeast
2026-03-11,PROD000171,195,41,West
2026-03-11,PROD000219,173,69,West
2026-03-11,PROD000085,211,50,Midwest
2026-03-11,PROD000062,17,50,Southeast
2026-03-11,PROD000064,98,16,Northeast
2026-03-11,PROD000033,52,60,Southeast
2026-03-11,PROD000210,73,60,Southeast
2026-03-11,PROD000208,77,41,Southeast
2026-03-11,PROD000126,63,16,Southeast
2026-03-11,PROD000093,97,68,Midwest
2026-03-11,PROD000235,191,34,Midwest
2026-03-11,PROD000106,30,21,Midwest
2026-03-11,PROD000157,157,15,Southeast
2026-03-11,PROD000205,27,18,Northeast
2026-03-11,PROD000151,177,19,Northeast
2026-03-11,PROD000032,193,35,Midwest
2026-03-11,PROD000101,119,21,West
2026-03-11,PROD000179,166,27,Southeast
2026-03-11,PROD000049,235,28,Northeast
2026-03-11,PROD000076,170,54,Midwest
2026-03-11,PROD000029,202,44,Midwest
2026-03-11,PROD000184,138,47,Midwest
2026-03-11,PROD000242,190,51,West
2026-03-11,PROD000089,85,64,Southeast
2026-03-11,PROD000197,205,50,Northeast
2026-03-11,PROD000223,206,34,Northeast
2026-03-11,PROD000142,106,58,Northeast
2026-03-11,PROD000144,173,48,Midwest
2026-03-11,PROD000153,42,25,West
2026-03-11,PROD000031,143,22,Northeast
2026-03-11,PROD000115,26,60,West
2026-03-11,PROD000039,120,26,Northeast
2026-03-11,PROD000034,8,64,Northeast
2026-03-11,PROD000048,209,47,Northeast
2026-03-11,PROD000053,122,39,Midwest
2026-03-11,PROD000145,54,45,Midwest
2026-03-11,PROD000107,192,28,West
2026-03-11,PROD000234,205,33,Northeast
2026-03-11,PROD000167,93,19,West
2026-03-11,PROD000094,174,48,Northeast
2026-03-11,PROD000077,37,17,Southeast
2026-03-11,PROD000078,187,55,Midwest
2026-03-11,PROD000060,12,62,Southeast
2026-03-11,PROD000025,207,17,Southeast
2026-03-11,PROD000225,153,46,Northeast
2026-03-11,PROD000058,68,69,Northeast
2026-03-11,PROD000176,55,59,West
2026-03-11,PROD000112,236,66,Northeast
2026-03-11,PROD000001,115,40,Northeast
2026-03-11,PROD000125,65,43,Midwest
2026-03-11,PROD000104,62,55,West
2026-03-11,PROD000174,205,44,West
2026-03-11,PROD000169,225,56,Northeast
2026-03-11,PROD000067,115,28,Southeast
2026-03-11,PROD000228,74,58,Midwest
2026-03-11,PROD000003,187,41,Northeast
2026-03-11,PROD000183,58,23,Northeast
2026-03-11,PROD000160,174,35,West
2026-03-11,PROD000229,61,48,West
2026-03-11,PROD000054,175,23,Midwest
2026-03-12,PROD000027,48,35,Southeast
2026-03-12,PROD000160,148,38,West
2026-03-12,PROD000119,129,44,Midwest
2026-03-12,PROD000186,133,57,West
2026-03-12,PROD000083,20,20,Northeast
2026-03-12,PROD000158,151,57,Midwest
2026-03-12,PROD000068,149,41,West
2026-03-12,PROD000210,79,59,West
2026-03-12,PROD000166,105,17,Northeast
2026-03-12,PROD000173,198,66,West
2026-03-12,PROD000036,225,62,Northeast
2026-03-12,PROD000195,226,27,Southeast
2026-03-12,PROD000201,3,62,Northeast
2026-03-12,PROD000008,67,58,Northeast
2026-03-12,PROD000006,143,66,West
2026-03-12,PROD000208,33,18,Midwest
2026-03-12,PROD000079,56,35,Northeast
2026-03-12,PROD000108,31,37,West
2026-03-12,PROD000142,150,48,Southeast
2026-03-12,PROD000189,212,58,West
2026-03-12,PROD000206,231,57,West
2026-03-12,PROD000087,104,39,West
2026-03-12,PROD000048,60,22,Southeast
2026-03-12,PROD000248,40,69,Midwest
2026-03-12,PROD000227,77,36,West
2026-03-12,PROD000062,207,57,Southeast
2026-03-12,PROD000054,109,29,Northeast
2026-03-12,PROD000162,132,28,Northeast
2026-03-12,PROD000202,176,18,Midwest
2026-03-12,PROD000112,86,38,Southeast
2026-03-12,PROD000147,180,36,Southeast
2026-03-12,PROD000005,111,47,Northeast
2026-03-12,PROD000232,72,59,Northeast
2026-03-12,PROD000075,18,60,Southeast
2026-03-12,PROD000146,31,19,Southeast
2026-03-12,PROD000217,92,59,Midwest
2026-03-12,PROD000070,119,42,Midwest
2026-03-12,PROD000110,230,33,Northeast
2026-03-12,PROD000245,191,24,Southeast
2026-03-12,PROD000107,41,60,West
2026-03-12,PROD000058,197,37,West
2026-03-12,PROD000096,99,20,Southeast
2026-03-12,PROD000246,62,45,Southeast
2026-03-12,PROD000196,97,31,Midwest
2026-03-12,PROD000003,102,63,Northeast
2026-03-12,PROD000233,50,45,Midwest
2026-03-12,PROD000020,144,54,Midwest
2026-03-12,PROD000178,208,49,Southeast
2026-03-12,PROD000015,162,48,Southeast
2026-03-12,PROD000152,126,46,West
2026-03-12,PROD000170,144,53,West
2026-03-12,PROD000211,228,65,Midwest
2026-03-12,PROD000131,50,16,Southeast
2026-03-12,PROD000105,85,41,West
2026-03-12,PROD000156,170,48,Southeast
2026-03-12,PROD000017,67,54,West
2026-03-12,PROD000224,173,17,West
2026-03-12,PROD000235,2,59,Northeast
2026-03-12,PROD000185,207,15,Southeast
2026-03-12,PROD000023,5,48,West
2026-03-12,PROD000183,203,57,Southeast
2026-03-12,PROD000177,150,36,Midwest
2026-03-12,PROD000132,88,27,Northeast
2026-03-12,PROD000059,66,43,Northeast
2026-03-12,PROD000249,107,45,Midwest
2026-03-12,PROD000047,136,58,West
2026-03-12,PROD000114,66,35,Northeast
2026-03-12,PROD000237,238,58,Southeast
2026-03-12,PROD000193,56,58,Midwest
2026-03-12,PROD000140,216,65,Southeast
2026-03-12,PROD000072,28,26,Northeast
2026-03-12,PROD000124,129,63,Northeast
2026-03-12,PROD000244,237,52,Southeast
2026-03-12,PROD000135,67,63,Midwest
2026-03-12,PROD000137,57,32,Midwest
2026-03-12,PROD000037,91,21,Northeast
2026-03-12,PROD000145,55,48,West
2026-03-12,PROD000197,228,66,Southeast
2026-03-12,PROD000184,31,53,West
2026-03-12,PROD000009,119,46,Midwest
2026-03-12,PROD000085,223,30,West
2026-03-12,PROD000247,3,57,West
2026-03-12,PROD000081,51,67,West
2026-03-12,PROD000019,207,52,Northeast
2026-03-12,PROD000064,160,66,Northeast
2026-03-12,PROD000030,178,20,West
2026-03-12,PROD000109,74,64,Midwest
2026-03-12,PROD000061,70,26,West
2026-03-12,PROD000172,214,42,Northeast
2026-03-12,PROD000011,68,27,Southeast
2026-03-12,PROD000106,78,55,Northeast
2026-03-12,PROD000021,113,39,Southeast
2026-03-12,PROD000051,222,27,Southeast
2026-03-12,PROD000057,12,60,Southeast
2026-03-12,PROD000128,52,30,Midwest
2026-03-12,PROD000171,24,51,West
2026-03-12,PROD000209,138,65,Midwest
2026-03-12,PROD000038,52,69,Northeast
2026-03-12,PROD000180,10,66,Midwest
2026-03-12,PROD000082,7,51,Midwest
2026-03-12,PROD000034,164,39,Southeast
2026-03-12,PROD000125,7,22,Northeast
2026-03-12,PROD000115,44,34,Northeast
2026-03-12,PROD000159,98,34,Northeast
2026-03-12,PROD000205,71,45,West
2026-03-12,PROD000101,145,32,Northeast
2026-03-12,PROD000127,210,25,West
2026-03-12,PROD000194,111,24,Midwest
2026-03-12,PROD000041,66,17,Southeast
2026-03-12,PROD000169,63,50,Southeast
2026-03-12,PROD000078,141,28,Midwest
2026-03-12,PROD000230,127,56,Southeast
2026-03-12,PROD000053,73,16,Southeast
2026-03-12,PROD000069,4,32,Southeast
2026-03-12,PROD000022,148,65,Midwest
2026-03-12,PROD000074,91,51,Northeast
2026-03-12,PROD000154,223,52,West
2026-03-12,PROD000089,33,46,Southeast
2026-03-12,PROD000065,233,25,Southeast
2026-03-12,PROD000149,153,49,Northeast
2026-03-13,PROD000237,42,21,Northeast
2026-03-13,PROD000203,56,26,West
2026-03-13,PROD000009,35,46,Northeast
2026-03-13,PROD000131,20,56,Southeast
2026-03-13,PROD000211,226,43,West
2026-03-13,PROD000207,79,62,Midwest
2026-03-13,PROD000054,85,21,Northeast
2026-03-13,PROD000002,151,59,West
2026-03-13,PROD000076,57,50,West
2026-03-13,PROD000145,114,37,Midwest
2026-03-13,PROD000162,169,66,Midwest
2026-03-13,PROD000056,38,43,Midwest
2026-03-13,PROD000112,87,54,West
2026-03-13,PROD000183,104,27,Northeast
2026-03-13,PROD000077,112,19,Southeast
2026-03-13,PROD000003,237,28,West
2026-03-13,PROD000220,180,15,Midwest
2026-03-13,PROD000102,45,21,Southeast
2026-03-13,PROD000198,217,53,Midwest
2026-03-13,PROD000119,227,61,Northeast
2026-03-13,PROD000164,152,24,Midwest
2026-03-13,PROD000127,60,18,Midwest
2026-03-13,PROD000169,150,26,Southeast
2026-03-13,PROD000036,95,49,Midwest
2026-03-13,PROD000178,51,61,Southeast
2026-03-13,PROD000038,157,21,West
2026-03-13,PROD000105,88,62,Northeast
2026-03-13,PROD000008,28,34,West
2026-03-13,PROD000011,77,41,Northeast
2026-03-13,PROD000082,214,51,Southeast
2026-03-13,PROD000018,186,57,Northeast
2026-03-13,PROD000192,179,48,Midwest
2026-03-13,PROD000204,102,67,Southeast
2026-03-13,PROD000031,210,20,Northeast
2026-03-13,PROD000245,221,34,West
2026-03-13,PROD000167,47,46,Midwest
2026-03-13,PROD000058,207,33,Northeast
2026-03-13,PROD000049,152,30,Midwest
2026-03-13,PROD000142,83,69,Southeast
2026-03-13,PROD000189,26,59,West
2026-03-13,PROD000205,105,27,Northeast
2026-03-13,PROD000148,81,55,Northeast
2026-03-13,PROD000166,43,48,Midwest
2026-03-13,PROD000168,124,16,Midwest
2026-03-13,PROD000048,136,22,Southeast
